term,count_a,count_b,rate_a,rate_b,ratio_a_over_b,log_odds,z,category,direction
large-scale,2907,157,0.001157696872187398,0.0004855945440205372,2.384081300836106,0.7731463075660088,10.267842974577029,other,up_in_2026_scraped_reqresp
optimization,4251,291,0.0016929375313617574,0.0009000510338215053,1.8809350445093698,0.5695986653813518,10.060963657822134,other,up_in_2026_scraped_reqresp
architectures,3938,261,0.0015682869909439193,0.0008072622674481542,1.9427230209848019,0.5977268871531596,10.029629878994113,responsibilities_verbs,up_in_2026_scraped_reqresp
teams,17710,1765,0.0070529107693287985,0.005459072421632154,1.2919613854875585,0.23541601876576213,9.894222194525454,credential,up_in_2026_scraped_reqresp
real-time,2782,154,0.001107916304927878,0.00047631566738320214,2.326012728102317,0.7522443216085879,9.869413327501295,other,up_in_2026_scraped_reqresp
prompt,1326,22,0.0005280722574889886,6.804509534045744e-05,7.760621905911471,1.6531807936387253,9.719305683683274,ai_concept,up_in_2026_scraped_reqresp
practical,2694,149,0.0010728707855771759,0.0004608508729876436,2.328021597576407,0.7529579330560692,9.717937123572389,other,up_in_2026_scraped_reqresp
cloud-native,1563,55,0.0006224562130130385,0.0001701127383511436,3.659080554732919,1.1215550965516021,9.256058229650545,other,up_in_2026_scraped_reqresp
improve,6798,578,0.002707266369841738,0.0017877302321265638,1.5143595611857812,0.37803805963164194,9.223650293012644,other,up_in_2026_scraped_reqresp
ownership,3025,192,0.0012046897276803848,0.0005938481047894469,2.028615933880123,0.6350930006153757,9.178257768771127,org_scope,up_in_2026_scraped_reqresp
inference,1099,13,0.00043767074734570017,4.020846542845213e-05,10.885039821390388,1.8512371892643547,8.994627905135248,other,up_in_2026_scraped_reqresp
workloads,1297,36,0.0005165231658847799,0.00011134651964802128,4.638880204945489,1.3015641338416355,8.974211733893403,other,up_in_2026_scraped_reqresp
reviews,6607,567,0.002631201663069191,0.001753707684456335,1.500365018862814,0.36968697548907503,8.926119639498925,other,up_in_2026_scraped_reqresp
translate,3071,205,0.0012230089764318883,0.000634056570217899,1.928864132756468,0.5913402037224191,8.787773123953993,metrics_perf,up_in_2026_scraped_reqresp
familiarity,7798,703,0.003105510907917898,0.0021743500920155265,1.4282478793648297,0.32550386604262105,8.712302783187875,other,up_in_2026_scraped_reqresp
maintain,12061,1190,0.004803227373736569,0.0036806210661429256,1.3050045868400326,0.24409968815351757,8.431535315611406,other,up_in_2026_scraped_reqresp
proficiency,8319,775,0.003312996312255577,0.002397043131311569,1.3821179389637575,0.2958893024471294,8.29071626642616,other,up_in_2026_scraped_reqresp
production-grade,926,11,0.00036877444225852444,3.402254767022872e-05,10.83911898171044,1.8488759292227677,8.255152867882785,other,up_in_2026_scraped_reqresp
clearance,4316,344,0.0017188234263367079,0.0010639778544144255,1.615469174668758,0.4354327666309681,8.244548547636718,other,up_in_2026_scraped_reqresp
latency,1128,35,0.0004492198389499088,0.00010825356076890957,4.149700349431136,1.2182174951756144,8.153602466081004,metrics_perf,up_in_2026_scraped_reqresp
interviews,972,23,0.0003870936910100278,7.113805421956915e-05,5.441443335169875,1.4165286397947483,7.9980871138208425,other,up_in_2026_scraped_reqresp
genai,891,16,0.0003548358834258588,4.948734206578724e-05,7.17023522811447,1.6027703170000507,7.915582353519848,other,up_in_2026_scraped_reqresp
exposure,1883,108,0.0007498944651974099,0.00033403955894406384,2.2449271205120422,0.7218846407536095,7.903026885368173,other,up_in_2026_scraped_reqresp
copilot,834,5,0.0003321359447555177,1.546479439555851e-05,21.476906595726042,2.1637151605974925,7.855356720881763,ai_tool,up_in_2026_scraped_reqresp
architectural,2599,179,0.0010350375544599406,0.0005536396393609947,1.8695148989956185,0.5639912209842981,7.808583401651296,responsibilities_verbs,up_in_2026_scraped_reqresp
long-term,1769,100,0.0007044945878567276,0.0003092958879111702,2.2777366767289786,0.7342173219847439,7.745920942299429,other,up_in_2026_scraped_reqresp
claude,851,0,0.0003389061019028124,0.0,inf,2.6371213913311253,7.655181687067865,ai_tool,up_in_2026_scraped_reqresp
github,2794,202,0.0011126952393847919,0.0006247776935805638,1.780945848127198,0.5214690900557688,7.634725041471246,other,up_in_2026_scraped_reqresp
operate,1933,118,0.0007698066921012179,0.00036496914773518084,2.1092377174297057,0.6685022137889511,7.602708122961748,other,up_in_2026_scraped_reqresp
ai-assisted,836,0,0.00033293243383167,0.0,inf,2.6371158492222673,7.587399447713004,ai_generic,up_in_2026_scraped_reqresp
real-world,1167,50,0.00046475137593487905,0.0001546479439555851,3.0052218222077083,0.9646675073022077,7.413288811348025,other,up_in_2026_scraped_reqresp
actions,1860,115,0.0007407348408216581,0.00035569027109784576,2.082527696176125,0.657516201827459,7.372881546549318,other,up_in_2026_scraped_reqresp
demonstrated,4418,378,0.0017594443692204762,0.0011691384563042235,1.5049067625251806,0.37212728762086567,7.338269680902652,other,up_in_2026_scraped_reqresp
ai-powered,736,11,0.00029310798002405396,3.402254767022872e-05,8.615109687407001,1.7171074081991051,7.289575648766112,ai_generic,up_in_2026_scraped_reqresp
structured,1323,67,0.00052687752387476,0.00020722824490048404,2.542498606441314,0.8268777556681197,7.222001018101228,other,up_in_2026_scraped_reqresp
generative,1278,63,0.0005089565196613328,0.00019485640938403723,2.611956780227045,0.8493540090988185,7.214088048678278,ai_concept,up_in_2026_scraped_reqresp
langchain,699,8,0.00027837293211523605,2.474367103289362e-05,11.250268068354693,1.8689301052997767,7.178997016546003,ai_concept,up_in_2026_scraped_reqresp
layers,960,35,0.00038231475655311386,0.00010825356076890957,3.531659871856286,1.0936343650974907,7.168033791526181,other,up_in_2026_scraped_reqresp
similar,5080,455,0.0020230822534268943,0.0014072962899958246,1.4375666786081678,0.3310632702079124,7.132982949056672,other,up_in_2026_scraped_reqresp
fraud,692,9,0.0002755852203487029,2.783662991200532e-05,9.900092835226763,1.7983677976969865,7.1147031215112575,other,up_in_2026_scraped_reqresp
datasets,1420,78,0.0005655072440681476,0.00024125079257071276,2.344063777126835,0.7585088152373372,7.087977575179783,other,up_in_2026_scraped_reqresp
openai,687,11,0.0002735939976583221,3.402254767022872e-05,8.041549395718219,1.6750917964658214,7.012601100664009,ai_tool,up_in_2026_scraped_reqresp
context,911,33,0.00036280077418738204,0.00010206764301068617,3.5545131001937404,1.0986887460293238,6.998001358887151,other,up_in_2026_scraped_reqresp
high-performance,1402,78,0.0005583388423827767,0.00024125079257071276,2.3143502926280446,0.74768983533429,6.977804463076657,metrics_perf,up_in_2026_scraped_reqresp
see,1520,90,0.0006053316978757637,0.0002783662991200532,2.174586865541139,0.694609487408731,6.919825192379892,other,up_in_2026_scraped_reqresp
ai-driven,742,19,0.00029549744725251094,5.8766218703122343e-05,5.028355639918188,1.3601720084234987,6.895115442881083,ai_generic,up_in_2026_scraped_reqresp
features,5839,547,0.0023253498578267,0.0016918485068741012,1.3744433076476041,0.29059747206089437,6.8372171680501515,other,up_in_2026_scraped_reqresp
comfortable,1881,128,0.0007490979761212575,0.0003958987365262979,1.8921454074190966,0.5743762355359276,6.732410892066914,other,up_in_2026_scraped_reqresp
listed,1898,130,0.0007558681332685523,0.0004020846542845213,1.879873119290169,0.5686982934019289,6.7135844520910215,other,up_in_2026_scraped_reqresp
behavior,957,41,0.00038112002293888537,0.0001268113140435798,3.0054102491825785,0.9646666700692732,6.713060767291101,other,up_in_2026_scraped_reqresp
containerized,906,37,0.00036080955149700125,0.00011443947852713298,3.152841625466296,1.0033630024638844,6.669819221848335,other,up_in_2026_scraped_reqresp
aligned,891,36,0.0003548358834258588,0.00011134651964802128,3.1867712124953202,1.0119623918397505,6.643792442486777,other,up_in_2026_scraped_reqresp
outcomes,1368,80,0.0005447985280881873,0.00024743671032893615,2.2017692013604035,0.7052081721449062,6.631814049586089,other,up_in_2026_scraped_reqresp
deployment,7196,706,0.0028657676959960494,0.002183628968652862,1.3123876524517886,0.24881054377277767,6.623043970422628,other,up_in_2026_scraped_reqresp
high-impact,619,11,0.0002465133690691432,3.402254767022872e-05,7.245588174599095,1.609408594805183,6.603333344885304,other,up_in_2026_scraped_reqresp
validation,2958,241,0.0011780073436292822,0.0007454030898659202,1.5803628394419145,0.41567729080822335,6.574418259782302,other,up_in_2026_scraped_reqresp
ambiguous,702,20,0.00027956766572946454,6.185917758223404e-05,4.519420992266092,1.2821021486302122,6.564301058385773,other,up_in_2026_scraped_reqresp
mindset,2001,143,0.0007968873206903967,0.00044229311971297344,1.801717650972137,0.5315292172779511,6.554751365856344,other,up_in_2026_scraped_reqresp
reduce,989,46,0.0003938638481573225,0.0001422761084391383,2.768306305804016,0.8974425423708059,6.554539134401501,other,up_in_2026_scraped_reqresp
ingestion,1091,56,0.0004344847910410909,0.00017320569723025534,2.5084901824187553,0.8155540154654313,6.502939009609021,other,up_in_2026_scraped_reqresp
clearly,1449,90,0.0005770563356723563,0.0002783662991200532,2.0730107685323094,0.6534895755078027,6.479587334040901,other,up_in_2026_scraped_reqresp
retrieval,843,34,0.0003357201455982031,0.00010516060188979788,3.1924517315906775,1.0133798610171647,6.467004776922893,other,up_in_2026_scraped_reqresp
event-driven,969,46,0.00038589895739579933,0.0001422761084391383,2.7123243784874536,0.8805704925628932,6.416977489623129,org_scope,up_in_2026_scraped_reqresp
posting,1634,109,0.0006507315752164459,0.00033713251782317553,1.9301952223954606,0.591685116527616,6.4120517595044975,other,up_in_2026_scraped_reqresp
readiness,794,31,0.00031620616323247124,9.588172525246277e-05,3.297877279532466,1.039359596347106,6.357896642326975,other,up_in_2026_scraped_reqresp
polygraph,723,25,0.00028793080102906387,7.732397197779255e-05,3.7236938773884716,1.1349591029390727,6.329093372448919,other,up_in_2026_scraped_reqresp
workflow,1508,98,0.0006005527634188497,0.00030310997015294683,1.9813032316812793,0.6143705748721526,6.328856764885957,other,up_in_2026_scraped_reqresp
standards,8114,822,0.0032313561819499645,0.002542412198629819,1.2709804427824243,0.21968510337102742,6.2917261269269185,other,up_in_2026_scraped_reqresp
text,684,22,0.00027239926404409366,6.804509534045744e-05,4.003216729746189,1.1907399682249178,6.288110687371545,other,up_in_2026_scraped_reqresp
define,3571,313,0.0014221312454699684,0.0009680961291619628,1.4689979668662072,0.3503490379879084,6.273036511556851,other,up_in_2026_scraped_reqresp
influence,1769,125,0.0007044945878567276,0.00038661985988896276,1.8221893413831831,0.5414038236326499,6.248826475788382,org_scope,up_in_2026_scraped_reqresp
schema,766,30,0.00030505531616633875,9.278876637335107e-05,3.287631984877327,1.036870507425684,6.237208495426486,other,up_in_2026_scraped_reqresp
lifecycle,3512,309,0.0013986348177234748,0.000955724293645516,1.4634291782921205,0.3469287661444298,6.169853338669975,other,up_in_2026_scraped_reqresp
including,23700,2680,0.009438395552404999,0.008289129796019363,1.1386473350842619,0.11959411848883583,6.123565029375101,other,up_in_2026_scraped_reqresp
onboarding,772,32,0.00030744478339479574,9.897468413157448e-05,3.1062971919777618,0.9913460055538899,6.117903493973138,other,up_in_2026_scraped_reqresp
infrastructure-as-code,816,36,0.0003249675430701468,0.00011134651964802128,2.918524477436792,0.9407473969324709,6.1140828181288285,other,up_in_2026_scraped_reqresp
gpu,665,23,0.0002648326178206466,7.113805421956915e-05,3.7227981665514065,1.1347564763480857,6.069382643498232,other,up_in_2026_scraped_reqresp
qualification,1444,1556,0.0005750651129819755,0.004812644015897809,0.11949047365280681,-2.055495197502931,-56.814094124365894,other,up_in_2024_arshkon_reqresp
requirement,1498,612,0.0005965703180380881,0.0018928908340163618,0.31516361499425566,-1.1042747039256167,-23.34345573259736,other,up_in_2024_arshkon_reqresp
technology,7406,1500,0.002949399048992043,0.004639438318667553,0.6357233023499083,-0.42879134698531285,-15.526096681085013,other,up_in_2024_arshkon_reqresp
technologies,11246,2080,0.004478658075204499,0.006433354468552341,0.6961621805695878,-0.34281874071617935,-14.756650544417093,other,up_in_2024_arshkon_reqresp
database,3912,885,0.001557932632953939,0.0027372686080138564,0.5691559200265568,-0.5337944460064605,-14.667932174122408,other,up_in_2024_arshkon_reqresp
c++,0,431,0.0,0.0013330652768971437,0.0,-6.5946728339502885,-13.623619040399756,other,up_in_2024_arshkon_reqresp
dotnet,2032,516,0.0008092329013707577,0.0015959667816216384,0.5070487122222607,-0.6441149922304481,-13.335909245458783,other,up_in_2024_arshkon_reqresp
php,264,136,0.00010513655805210632,0.0004206424075591915,0.24994284019571142,-1.3292621645224676,-12.74711713700064,other,up_in_2024_arshkon_reqresp
etc,5347,1069,0.002129413545093229,0.0033063730417704097,0.6440330592439826,-0.41595899572573813,-12.732364502579404,other,up_in_2024_arshkon_reqresp
desired,739,249,0.00029430271363828245,0.0007701467608988139,0.38213848136530637,-0.9165419114807349,-12.71244646462287,other,up_in_2024_arshkon_reqresp
directory,289,130,0.00011509267150401032,0.0004020846542845213,0.28623990067168537,-1.1970160893104582,-11.484908610351177,other,up_in_2024_arshkon_reqresp
application,10512,1823,0.004186346584256597,0.005638464036620633,0.7424622303285363,-0.2814466697238922,-11.41596988438082,other,up_in_2024_arshkon_reqresp
management,13417,2249,0.005343246967367842,0.006956064519122218,0.7681422379966804,-0.24952071906505058,-11.279583747931008,other,up_in_2024_arshkon_reqresp
various,2539,558,0.001011142882175371,0.00172587105454433,0.5858739443557887,-0.5057052406455478,-11.069738955484366,other,up_in_2024_arshkon_reqresp
usa,133,83,5.296652356412932e-05,0.0002567155869662713,0.20632375380887313,-1.5165753947763534,-10.96172650191917,other,up_in_2024_arshkon_reqresp
effectively,3503,713,0.0013950506168807894,0.002205279680806644,0.6325957786771562,-0.4326602124817853,-10.795281744408287,other,up_in_2024_arshkon_reqresp
sql,7269,1303,0.002894839547275609,0.004030125419482548,0.7183001137585675,-0.31241545868601417,-10.677799577226226,tech_stack,up_in_2024_arshkon_reqresp
html,1273,324,0.000506965296970952,0.0010021186768321916,0.5058934721918621,-0.6460330068609439,-10.596046751346831,other,up_in_2024_arshkon_reqresp
javascript,4153,813,0.0016539095666302937,0.002514575568717814,0.6577291162793031,-0.3956643304046956,-10.585354699682311,tech_stack,up_in_2024_arshkon_reqresp
mvc,418,149,0.000166466216915835,0.0004608508729876436,0.36121493236337715,-0.9709261605855604,-10.335023933215206,other,up_in_2024_arshkon_reqresp
interpersonal,959,258,0.00038191651201503773,0.0007979833908108192,0.47860208171372837,-0.6992504871797056,-10.166081643487647,other,up_in_2024_arshkon_reqresp
industry,4532,853,0.0018048442465611583,0.002638293923882282,0.6840952140409389,-0.3583379067859864,-9.86001246549131,other,up_in_2024_arshkon_reqresp
competent,47,47,1.8717493289579534e-05,0.00014536906731825,0.12875843282809377,-1.9784311503471343,-9.686234041433922,other,up_in_2024_arshkon_reqresp
preferably,953,247,0.00037952704478658075,0.0007639608431405905,0.496788609251714,-0.6633711825150499,-9.479369043807226,other,up_in_2024_arshkon_reqresp
trends,1540,351,0.0006132965886372869,0.0010856285665682074,0.564923038618987,-0.5402709225730478,-9.341665269208509,other,up_in_2024_arshkon_reqresp
communication,9573,1597,0.0038123949630030824,0.004939455329941388,0.7718249702337768,-0.24455531620901283,-9.320225744040853,other,up_in_2024_arshkon_reqresp
detail,1184,287,0.00047152153308217375,0.0008876791983050585,0.5311846148726934,-0.5991658967047293,-9.302347961543536,other,up_in_2024_arshkon_reqresp
bitcoin,7,41,2.787711766533122e-06,0.0001268113140435798,0.021983147068211126,-3.6914072780748146,-9.292689633068168,other,up_in_2024_arshkon_reqresp
jquery,217,92,8.641906476252678e-05,0.0002845522168782766,0.3037019556923516,-1.1392849074937264,-9.28368930248392,other,up_in_2024_arshkon_reqresp
vaccination,22,36,8.761379837675527e-06,0.00011134651964802128,0.07868570895050174,-2.4608458666375927,-9.195051151313189,other,up_in_2024_arshkon_reqresp
must,6852,1181,0.0027287715748978503,0.0036527844362309204,0.7470387652312434,-0.27514868980359086,-8.988401355549453,other,up_in_2024_arshkon_reqresp
excellent,4784,867,0.0019052018701563509,0.0026815953481898456,0.7104732902532879,-0.3224449460188987,-8.979645601331674,other,up_in_2024_arshkon_reqresp
protected,2994,583,0.0011923441470000238,0.0018031950265221224,0.6612397047809824,-0.3903748543876384,-8.848949864929399,other,up_in_2024_arshkon_reqresp
written,3076,594,0.001225000199122269,0.0018372175741923511,0.666769258214169,-0.3824690565106401,-8.758772272029836,other,up_in_2024_arshkon_reqresp
drupal,50,42,1.9912226903808014e-05,0.0001299042729226915,0.1532838486048735,-1.8074978219234907,-8.722838609686546,other,up_in_2024_arshkon_reqresp
covid-19,21,32,8.363135299599365e-06,9.897468413157448e-05,0.08449772154343652,-2.391113089634132,-8.606491472541434,other,up_in_2024_arshkon_reqresp
wordpress,89,53,3.544376388877827e-05,0.00016392682059292022,0.21621699097547822,-1.4706991268662986,-8.572176343188179,other,up_in_2024_arshkon_reqresp
attention,1176,273,0.0004683355767775645,0.0008443777739974947,0.5546517106440962,-0.5577313810566871,-8.487211984830559,other,up_in_2024_arshkon_reqresp
flexible,1756,372,0.0006993174088617374,0.0011505807030295532,0.6077951829197114,-0.47041633065753263,-8.441611278676582,other,up_in_2024_arshkon_reqresp
analytical,2731,529,0.0010876058334859937,0.0016361752470500904,0.6647245369631836,-0.38532546815620794,-8.324726428200114,other,up_in_2024_arshkon_reqresp
fulfilling,55,41,2.1903449594188817e-05,0.0001268113140435798,0.17272472696451602,-1.6904905919832078,-8.278156802343966,other,up_in_2024_arshkon_reqresp
problem-solving,4011,728,0.001597358842223479,0.0022516740639933193,0.709409442408632,-0.32374892867038874,-8.260415390475435,other,up_in_2024_arshkon_reqresp
profitable,18,29,7.168401685370885e-06,8.969580749423936e-05,0.07991902727260992,-2.4456151527663117,-8.240671789767022,other,up_in_2024_arshkon_reqresp
plenty,10,28,3.982445380761603e-06,8.660284861512767e-05,0.04598515458146206,-2.984194026192757,-8.22697248440821,other,up_in_2024_arshkon_reqresp
abreast,183,75,7.287875046793734e-05,0.00023197191593337768,0.31417057610054877,-1.1062849692106607,-8.182717271928581,other,up_in_2024_arshkon_reqresp
developing,6648,1123,0.0026475296891303136,0.0034733928212424417,0.7622315774186708,-0.25606184989215564,-8.173244122675063,other,up_in_2024_arshkon_reqresp
specifications,1835,380,0.0007307787273697541,0.0011753243740624468,0.6217676953672423,-0.44875451710245073,-8.159046529638726,other,up_in_2024_arshkon_reqresp
remote,1656,350,0.0006594929550541214,0.0010825356076890958,0.6092113278952094,-0.46817165752362033,-8.151178831090583,boilerplate,up_in_2024_arshkon_reqresp
along,603,163,0.00024014145645992466,0.0005041522972952074,0.4763272085603714,-0.7036920227640469,-8.127065583504626,other,up_in_2024_arshkon_reqresp
azure,9117,1483,0.003630795453640353,0.004586858017722654,0.7915648227199803,-0.2206143362164843,-8.122295118488902,tech_stack,up_in_2024_arshkon_reqresp
laravel,53,39,2.1106960518036494e-05,0.00012062539628535638,0.1749794087151018,-1.6777819360733002,-8.035478117594943,other,up_in_2024_arshkon_reqresp
expression,947,225,0.00037713757755812377,0.000695915747800133,0.5419299372809102,-0.5798891455147341,-7.989957286722243,tech_stack,up_in_2024_arshkon_reqresp
puppet,180,72,7.168401685370884e-05,0.00022269303929604257,0.32189608207023435,-1.0826616414601968,-7.875607192938905,other,up_in_2024_arshkon_reqresp
send,157,66,6.252439247795717e-05,0.00020413528602137234,0.30628899930319275,-1.1309797614438928,-7.816322125977813,other,up_in_2024_arshkon_reqresp
sis,10,25,3.982445380761603e-06,7.732397197779255e-05,0.051503373131237505,-2.8741738243036608,-7.79180505932762,other,up_in_2024_arshkon_reqresp
oral,429,125,0.00017084690683467275,0.00038661985988896276,0.44189894146601777,-0.7759058568651156,-7.7739321540632,other,up_in_2024_arshkon_reqresp
desirable,449,129,0.00017881179759619598,0.0003989916954054096,0.44815919643266744,-0.7623483043743118,-7.773253628724081,other,up_in_2024_arshkon_reqresp
clients,2014,402,0.0008020644996853868,0.0012433694694029044,0.6450733425765692,-0.41373695025848,-7.767499552717117,other,up_in_2024_arshkon_reqresp
advantageous,40,33,1.5929781523046412e-05,0.00010206764301068617,0.1560708276704167,-1.7898162432079854,-7.687981061665412,other,up_in_2024_arshkon_reqresp
methodology,556,149,0.00022142396317034513,0.0004608508729876436,0.4804677090766452,-0.6953442524219557,-7.686180741547064,other,up_in_2024_arshkon_reqresp
verbal,2059,407,0.000819985503898814,0.0012588342637984628,0.6513847990001107,-0.4044795531027905,-7.648641066612852,other,up_in_2024_arshkon_reqresp
spiral,9,24,3.5842008426854426e-06,7.423101309868086e-05,0.04828441231053516,-2.93685425253096,-7.626709681044975,other,up_in_2024_arshkon_reqresp
visualforce,51,36,2.0310471441884175e-05,0.00011134651964802128,0.1824077798397995,-1.6370556953053441,-7.599734769462557,other,up_in_2024_arshkon_reqresp
overnight,42,33,1.672627059919873e-05,0.00010206764301068617,0.1638743690539375,-1.7420039990407687,-7.565251637133665,other,up_in_2024_arshkon_reqresp
installing,42,33,1.672627059919873e-05,0.00010206764301068617,0.1638743690539375,-1.7420039990407687,-7.565251637133665,other,up_in_2024_arshkon_reqresp
degree,15708,2393,0.006255625204100326,0.007401450597714304,0.8451890776697437,-0.15923047789810596,-7.494253209295367,credential,up_in_2024_arshkon_reqresp
assigned,1560,322,0.00062126147939881,0.0009959327590739681,0.6237986186702679,-0.44558401627769406,-7.46016707645333,other,up_in_2024_arshkon_reqresp
utilizing,856,201,0.0003408973245931932,0.0006216847347014522,0.5483443706509863,-0.5685878580603543,-7.4146195132166515,other,up_in_2024_arshkon_reqresp
npm,76,42,3.0266584893788182e-05,0.0001299042729226915,0.23299144987940776,-1.39764314378942,-7.354428244063155,other,up_in_2024_arshkon_reqresp
updated,360,107,0.0001433680337074177,0.00033094660006495214,0.43320594222536213,-0.7950431873440067,-7.35106852100572,other,up_in_2024_arshkon_reqresp
helps,309,96,0.00012305756226553354,0.00029692405239472344,0.4144412056654268,-0.8377822991711117,-7.294893960593063,other,up_in_2024_arshkon_reqresp
following,3435,614,0.0013679699882916106,0.001899076751774585,0.7203342292581467,-0.3091748852545422,-7.255874514791203,other,up_in_2024_arshkon_reqresp
aspdotnet,397,113,0.00015810308161623562,0.00034950435333962237,0.45236369763498424,-0.7533224114946782,-7.197599866270742,other,up_in_2024_arshkon_reqresp
party,323,98,0.00012863298579859979,0.00030310997015294683,0.4243772837089213,-0.8149030893991984,-7.191588156821556,other,up_in_2024_arshkon_reqresp
socials,4,25,1.592978152304641e-06,7.732397197779255e-05,0.020601349252495002,-3.7525061577607737,-7.186631712936393,other,up_in_2024_arshkon_reqresp
iis,67,38,2.6682384051102738e-05,0.00011753243740624469,0.22702144735479687,-1.4229980547148084,-7.088170487855013,other,up_in_2024_arshkon_reqresp
yr,48,32,1.9115737827655695e-05,9.897468413157448e-05,0.19313764924214064,-1.5810858907700194,-7.002566094121613,other,up_in_2024_arshkon_reqresp
variety,1389,286,0.0005531616633877866,0.0008845862394259469,0.6253337874063714,-0.44320337165223034,-6.995063898555072,other,up_in_2024_arshkon_reqresp
different,1192,253,0.00047470748938678304,0.0007825185964152607,0.6066405214667501,-0.4720953530853569,-6.98508477268417,other,up_in_2024_arshkon_reqresp
regards,135,55,5.376301264028164e-05,0.0001701127383511436,0.3160434260325938,-1.1004662398668188,-6.976822831490931,other,up_in_2024_arshkon_reqresp
gender,4050,700,0.0016128903792084492,0.0021650712153781916,0.7449595042196854,-0.27743138468249917,-6.975474869254536,other,up_in_2024_arshkon_reqresp
companies,766,179,0.00030505531616633875,0.0005536396393609947,0.5509997740017867,-0.5639340687659873,-6.943641868532041,other,up_in_2024_arshkon_reqresp
v-soft,24,24,9.557868913827847e-06,7.423101309868086e-05,0.12875843282809377,-1.9783735704686958,-6.921480671661783,other,up_in_2024_arshkon_reqresp
documenting,313,93,0.00012465054041783816,0.0002876451757573883,0.4333482739268102,-0.7947033763830476,-6.850666510393197,other,up_in_2024_arshkon_reqresp
o365,16,21,6.371912609218564e-06,6.495213646134575e-05,0.09810166310711906,-2.2449055850321287,-6.834767305400559,other,up_in_2024_arshkon_reqresp
modification,91,43,3.6240252964930584e-05,0.0001329972318018032,0.2724887764501519,-1.2448131945380965,-6.81309551436192,other,up_in_2024_arshkon_reqresp
according,262,82,0.000104340068975954,0.0002536226280871596,0.4113988951336654,-0.844877843993709,-6.792480782533715,other,up_in_2024_arshkon_reqresp
almost,30,25,1.1947336142284808e-05,7.732397197779255e-05,0.1545101193937125,-1.799646858165758,-6.712849668473292,other,up_in_2024_arshkon_reqresp
