term,count_a,count_b,rate_a,rate_b,ratio_a_over_b,log_odds,z,category,direction
ai-assisted,1263,1,0.00040068220666445863,2.2360009570084096e-06,179.19590123992583,2.650695665814684,9.737724755548939,ai_generic,up_in_2026_scraped
similar,6718,628,0.002131261333627738,0.0014042086010012812,1.5177668988126312,0.38306262482145037,9.658890916395702,other,up_in_2026_scraped
regulated,1558,62,0.0004942698954736553,0.0001386320593345214,3.5653361700483295,1.1146917738454958,9.621228599339927,other,up_in_2026_scraped
latency,1753,85,0.0005561329440085479,0.0001900600813457148,2.9260902135307156,0.9535713025995971,9.424416384117476,metrics_perf,up_in_2026_scraped
mission-critical,1412,55,0.00044795192067317147,0.00012298005263546252,3.642476247761827,1.1317588359177293,9.224087643361019,other,up_in_2026_scraped
execution,4095,343,0.0012991240192327458,0.0007669483282538845,1.693887282068231,0.481518587735823,9.06265750789709,other,up_in_2026_scraped
full-stack,3368,264,0.0010684858844385563,0.0005903042526502201,1.8100596084840994,0.5405249914710195,8.979457278459087,other,up_in_2026_scraped
event-driven,1456,64,0.0004619107623938652,0.00014310406124853821,3.227796320830018,1.034281907936771,8.96634606664222,org_scope,up_in_2026_scraped
demonstrated,5753,538,0.001825118554980705,0.0012029685148705243,1.5171789888259402,0.3826146380095583,8.929254617196264,other,up_in_2026_scraped
architectural,3800,315,0.0012055363304235493,0.000704340301457649,1.7115822109407388,0.4907695898091493,8.860122905259209,responsibilities_verbs,up_in_2026_scraped
capabilities,6965,686,0.002209621195105269,0.001533896656507769,1.440528073211872,0.33571948798801454,8.805885562255973,other,up_in_2026_scraped
polygraph,1101,33,0.00034928828942008627,7.378803158127752e-05,4.733671327650816,1.3347181309987768,8.715645725219233,other,up_in_2026_scraped
every,2251,150,0.0007141216525745815,0.00033540014355126145,2.129163228773149,0.683107294532296,8.685033851782892,other,up_in_2026_scraped
structured,1805,105,0.0005726297569511859,0.000234780100485883,2.4390046505905527,0.8001965424398305,8.625615867924438,other,up_in_2026_scraped
mindset,2565,185,0.0008137370230358958,0.0004136601770465558,1.9671630681149976,0.6139361762558702,8.603905701935329,other,up_in_2026_scraped
actions,2422,170,0.0007683707874436412,0.0003801201626914296,2.0213891891532785,0.6377767532504199,8.589919565451709,other,up_in_2026_scraped
layers,1367,62,0.00043367583254973473,0.0001386320593345214,3.128250670382584,1.0086336007300858,8.576171809053776,other,up_in_2026_scraped
integrating,3800,324,0.0012055363304235493,0.0007244643100707247,1.6640382606368294,0.46557151584715584,8.502602498925675,other,up_in_2026_scraped
influence,2718,204,0.0008622757226555808,0.00045614419522971555,1.890357767725919,0.578868404149401,8.487294443581057,org_scope,up_in_2026_scraped
proficiency,10215,1101,0.0032406720040201466,0.002461837053666259,1.3163633227447031,0.25367493270864916,8.361427679037316,other,up_in_2026_scraped
long-term,1849,115,0.0005865885986718796,0.0002571401100559671,2.281202254071554,0.7427959975356258,8.324316790034683,other,up_in_2026_scraped
aligned,1248,55,0.00039592351062331307,0.00012298005263546252,3.219412434282408,1.0321170614921291,8.292196944482187,other,up_in_2026_scraped
retrieval,1409,71,0.0004470001814649424,0.0001587560679475971,2.8156415514932647,0.9214616027116822,8.2892347225988,other,up_in_2026_scraped
gpu,1206,51,0.0003825991617081054,0.00011403604880742889,3.355072064573154,1.0656692951565931,8.283351193321195,other,up_in_2026_scraped
initiatives,4419,401,0.0014019118537214907,0.0008966363837603722,1.5635232733274342,0.4096470506730876,8.276063219743987,other,up_in_2026_scraped
ambiguous,1040,35,0.00032993625885276086,7.826003349529433e-05,4.21589723536982,1.2464295825196494,8.252939823364727,other,up_in_2026_scraped
context,1372,68,0.0004352620645634499,0.00015204806507657185,2.8626609904193825,0.9352715863368966,8.248296981270597,other,up_in_2026_scraped
comfortable,2710,209,0.0008597377514336365,0.0004673242000147576,1.8397030400019663,0.5548418830284785,8.213437269890031,other,up_in_2026_scraped
guardrails,813,8,0.00025792132543009096,1.7888007656067277e-05,14.41867257601541,2.0375016113972357,8.12353242826657,other,up_in_2026_scraped
accessibility,1712,106,0.0005431258414960833,0.0002370161014428914,2.291514535044989,0.7466611955872455,8.037075119903982,other,up_in_2026_scraped
intersection,831,16,0.00026363176067946566,3.5776015312134554e-05,7.368952589587212,1.6476625600822032,8.034263240468903,other,up_in_2026_scraped
enabling,1546,90,0.0004904629386407388,0.00020124008613075687,2.437202985105352,0.7995200639527953,7.978428389218739,other,up_in_2026_scraped
measurable,831,18,0.00026363176067946566,4.024801722615137e-05,6.550180079633077,1.568362778574393,7.947697675754266,other,up_in_2026_scraped
production-ready,842,20,0.0002671214711096391,4.4720019140168195e-05,5.973196707997528,1.5041943170221757,7.915034903325688,other,up_in_2026_scraped
enable,3387,292,0.0010745135660906742,0.0006529122794464556,1.6457242418562805,0.4556043050645897,7.891066421796862,other,up_in_2026_scraped
export,1635,102,0.0005186978684848692,0.00022807209761485777,2.2742714865576725,0.7401361259582258,7.809313454664451,other,up_in_2026_scraped
scaling,2373,181,0.0007528257137092323,0.00040471617321852216,1.86013251638143,0.5645730816295673,7.785476609574962,other,up_in_2026_scraped
experimentation,1072,46,0.00034008814374053814,0.00010285604402238684,3.3064478317532533,1.0538006406115006,7.766223100342968,other,up_in_2026_scraped
telemetry,1223,61,0.0003879923505547371,0.00013639605837751297,2.8446009010089086,0.929967361465259,7.762687026613619,other,up_in_2026_scraped
eligible,1235,63,0.00039179930738765355,0.0001408680602915298,2.781321092778701,0.9111725220553577,7.711105404285671,other,up_in_2026_scraped
foundational,1232,63,0.0003908475681794244,0.0001408680602915298,2.7745648472091977,0.9091356762682228,7.691899025337454,other,up_in_2026_scraped
including,27630,3392,0.008765518107790176,0.007584515246172525,1.155712372285577,0.13436429696930752,7.682364756567527,other,up_in_2026_scraped
datasets,2019,145,0.0006405204871381963,0.0003242201387662194,1.9755727993196837,0.6176050020109187,7.665754678561605,other,up_in_2026_scraped
mcp,740,3,0.00023476233802984908,6.708002871025229e-06,34.99735205002511,2.384294296590282,7.647029825463025,other,up_in_2026_scraped
behavior,1330,74,0.00042193771564824227,0.0001654640708186223,2.5500261994083306,0.8380103257290097,7.617489145674182,other,up_in_2026_scraped
lifecycle,5681,571,0.0018022768139832062,0.001276756546451802,1.411605696475074,0.31715282250185695,7.575795520270989,other,up_in_2026_scraped
readiness,1143,56,0.0003626126383352939,0.00012521605359247094,2.895895757228187,0.9448348512890004,7.571080424430873,other,up_in_2026_scraped
application,13033,3063,0.004134672366950031,0.006848870931316759,0.6037013119993344,-0.4812797003782787,-24.497450037670554,other,up_in_2024_arshkon
remote,1249,495,0.00039624075702605606,0.0011068204737191628,0.3579991212979636,-0.9837566161414291,-18.790059736796767,boilerplate,up_in_2024_arshkon
etc,7730,1811,0.002452314693203694,0.00404939773314223,0.6055998582536766,-0.4772191128836072,-18.684543836590606,other,up_in_2024_arshkon
database,5634,1386,0.0017873662330542834,0.0030990973264136555,0.5767376899784762,-0.5237315879529909,-17.8380760835974,other,up_in_2024_arshkon
sql,9725,2113,0.003085221266676057,0.00472467002215877,0.6530024852966081,-0.40523590377681185,-17.283335351994197,tech_stack,up_in_2024_arshkon
c++,0,711,0.0,0.0015897966804329791,0.0,-6.504480513798735,-17.25869756264234,other,up_in_2024_arshkon
various,3325,912,0.0010548442891206056,0.0020392328727916694,0.517275051415067,-0.6279598056815701,-17.12404408721335,other,up_in_2024_arshkon
the,42,129,1.3324348915207651e-05,0.00028844412345408485,0.046193865056601335,-2.9835344052877755,-17.0756686914035,other,up_in_2024_arshkon
php,409,231,0.00012975377872190307,0.0005165162210689426,0.25120949435697204,-1.3287393134324628,-16.331396210526325,other,up_in_2024_arshkon
javascript,5896,1351,0.0018704847905729597,0.003020837292918361,0.6191941535407647,-0.4555598799889422,-15.44443126875758,tech_stack,up_in_2024_arshkon
technologies,17355,3316,0.005505811319605447,0.007414579173439886,0.742565584750659,-0.28318456358677935,-15.339478449753715,other,up_in_2024_arshkon
assigned,1222,416,0.000387675104151994,0.0009301763981154984,0.41677589856871117,-0.8361262946049992,-14.968373456231882,other,up_in_2024_arshkon
mvc,542,242,0.0001719475502867273,0.0005411122315960352,0.31776688872761233,-1.0994117368381104,-14.409582665391877,other,up_in_2024_arshkon
azure,13668,2635,0.0043361238326918615,0.005891862521717159,0.7359512915837887,-0.2913405043628261,-14.054663838374289,tech_stack,up_in_2024_arshkon
html,1555,470,0.0004933181562654261,0.0010509204497939524,0.4694153171747186,-0.7211413172795877,-13.944126837779041,other,up_in_2024_arshkon
jquery,285,161,9.04152247817662e-05,0.00035999615407835393,0.2511560853010867,-1.3288374716537774,-13.634685970047219,other,up_in_2024_arshkon
must,8822,1793,0.0027987477649990926,0.004009149715916078,0.6980901097028719,-0.34120858470320403,-13.502688138906382,other,up_in_2024_arshkon
directory,390,189,0.00012372609706978532,0.00042260418087458943,0.2927706413451263,-1.179190843931889,-13.472880817651324,other,up_in_2024_arshkon
technology,11691,2276,0.0037089276944688725,0.0050891381781511405,0.7287928848920169,-0.3004543422874164,-13.457063623858435,other,up_in_2024_arshkon
be,17,83,5.393188846631668e-06,0.000185588079431698,0.029059996003765555,-3.4284864746390493,-13.200131273209301,other,up_in_2024_arshkon
written,3880,903,0.0012309160426429925,0.002019108864178594,0.6096333211551468,-0.4701051850611968,-13.006862354878404,other,up_in_2024_arshkon
duties,1749,488,0.0005548639583975758,0.0010911684670201038,0.5085043924636734,-0.6440027129862989,-12.818931614357792,other,up_in_2024_arshkon
drupal,71,81,2.252449459475579e-05,0.00018111607751768118,0.12436496474233145,-2.0171995637184956,-12.532435930988061,other,up_in_2024_arshkon
j2ee,411,182,0.00013038827152738914,0.00040695217417553053,0.32040195335373445,-1.0912829128029058,-12.420513530955784,other,up_in_2024_arshkon
management,20548,3641,0.0065187790835639714,0.00814127948446762,0.8007069522672519,-0.21152111823020547,-12.098968055045027,other,up_in_2024_arshkon
specifications,2523,620,0.0008004126741206881,0.001386320593345214,0.5773647725951176,-0.5220076903962338,-11.89283806200302,other,up_in_2024_arshkon
interpersonal,1236,364,0.0003921165537903966,0.0008139043483510611,0.48177228022532337,-0.6959416051290681,-11.882468892582336,other,up_in_2024_arshkon
developing,11274,2130,0.003576635944525025,0.004762682038427913,0.7509709688084945,-0.2718227568935907,-11.814520026715806,other,up_in_2024_arshkon
preferably,1234,362,0.0003914820609849105,0.0008094323464370443,0.48365013173507887,-0.6921858536845953,-11.79172026186676,other,up_in_2024_arshkon
trends,1925,502,0.0006106993252803506,0.0011224724804182217,0.544066189536166,-0.5789566036949987,-11.785590422092364,other,up_in_2024_arshkon
framework,3485,795,0.001105603713559492,0.0017776207608216855,0.6219570213887685,-0.450852953069643,-11.731001874996874,other,up_in_2024_arshkon
different,1328,378,0.00042130322284275617,0.0008452083617491789,0.4984607842388818,-0.663113681498678,-11.587793511032926,other,up_in_2024_arshkon
communication,12405,2298,0.003935441626027402,0.005138330199205325,0.7658989347621223,-0.25318192945447127,-11.453249487369412,other,up_in_2024_arshkon
location,1165,339,0.00036959205919564076,0.0007580043244258508,0.48758568689642723,-0.6843429372460079,-11.293389736511854,other,up_in_2024_arshkon
description,2287,560,0.0007255425230733309,0.0012521605359247093,0.5794325106544939,-0.5185244959791229,-11.232002762397554,other,up_in_2024_arshkon
oral,514,193,0.0001630646510099222,0.00043154818470262306,0.37785966153997136,-0.9309071082925549,-11.192718332443839,other,up_in_2024_arshkon
provide,8872,1701,0.002814610085136245,0.0038034376278713047,0.7400174159583935,-0.28557503185496813,-11.075183483019039,other,up_in_2024_arshkon
methodology,822,262,0.0002607765430547783,0.0005858322507362033,0.44513859168228753,-0.7722212300790776,-11.07036189438085,other,up_in_2024_arshkon
laravel,72,68,2.284174099749883e-05,0.00015204806507657185,0.1502271073689472,-1.8319567246107038,-10.941550566665489,other,up_in_2024_arshkon
include,3378,753,0.0010716583484659868,0.0016837087206273325,0.6364867838106214,-0.428726826220176,-10.88471917781261,other,up_in_2024_arshkon
party,434,168,0.00013768493879047906,0.00037564816077741283,0.3665263221455332,-0.9604456752246691,-10.725320140041127,other,up_in_2024_arshkon
in,24,48,7.613913665832943e-06,0.00010732804593640366,0.07094057847978062,-2.5664431961294003,-10.393054274373803,other,up_in_2024_arshkon
functional,4134,871,0.0013114966289397244,0.0019475568335543248,0.6734060882558279,-0.3749493361829286,-10.301737956116549,other,up_in_2024_arshkon
exp,213,106,6.757348378426736e-05,0.0002370161014428914,0.28510081539987303,-1.2049632978651719,-10.263314215972981,other,up_in_2024_arshkon
existing,5511,1107,0.0017483449255168895,0.0024752530594083096,0.7063297705547804,-0.32959059050860606,-10.261267118736622,other,up_in_2024_arshkon
desirable,512,181,0.00016243015820443613,0.00040471617321852216,0.40134338322262625,-0.8724002503652803,-10.247112978496991,other,up_in_2024_arshkon
tasks,4075,859,0.001292779091177885,0.001920724822070224,0.6730683522819697,-0.3754198089758818,-10.24280667227523,other,up_in_2024_arshkon
aspdotnet,479,173,0.00015196102691391583,0.00038682816556245484,0.39283857909612624,-0.893158886261392,-10.225035435855332,other,up_in_2024_arshkon
wordpress,118,76,3.7435075523678636e-05,0.00016993607273263912,0.22028916475300298,-1.4569445734398023,-10.013924261024,other,up_in_2024_arshkon
mainframe,373,145,0.00011833290822315366,0.0003242201387662194,0.3649770451442506,-0.9645299062067298,-10.00013955874434,other,up_in_2024_arshkon
pcf,56,55,1.77657985536102e-05,0.00012298005263546252,0.144460814358826,-1.870306176381476,-9.950097748229796,other,up_in_2024_arshkon
like,8230,1549,0.0026109378945752136,0.0034635654824060266,0.7538295169639697,-0.26790517015667614,-9.933854144020962,other,up_in_2024_arshkon
java,13523,2403,0.00429012310429412,0.005373110299691208,0.7984431483829157,-0.2136846688745777,-9.926826707134907,tech_stack,up_in_2024_arshkon
have,11,45,3.4897104301734323e-06,0.00010062004306537843,0.03468206059011497,-3.2594430603134654,-9.89737610670987,other,up_in_2024_arshkon
xml,551,185,0.00017480276791141466,0.0004136601770465558,0.4225757701876662,-0.8224612087387477,-9.837640866025371,other,up_in_2024_arshkon
effectively,4781,969,0.001516755051514471,0.002166684927341149,0.7000348931100745,-0.3380335230665663,-9.836953378324809,other,up_in_2024_arshkon
according,246,111,7.804261507478766e-05,0.00024819610622793347,0.3144393208292979,-1.109478695837037,-9.831423844478634,other,up_in_2024_arshkon
website,305,126,9.676015283662698e-05,0.0002817361205830596,0.34344248311639825,-1.0236182419251403,-9.801333094574465,credential,up_in_2024_arshkon
excellent,6176,1202,0.001959313783341011,0.0026876731503241084,0.7290000211166807,-0.2995690953754755,-9.750970810301848,other,up_in_2024_arshkon
competent,78,61,2.4745219413957067e-05,0.00013639605837751297,0.18142180725976687,-1.6470099751507679,-9.734847158071268,other,up_in_2024_arshkon
verbal,2687,599,0.0008524410841705466,0.0013393645732480374,0.6364518676967297,-0.4286617411825189,-9.706542599080043,other,up_in_2024_arshkon
w2,338,133,0.00010722928412714728,0.0002973881272821185,0.3605701582882082,-0.9763163007389277,-9.676674409429474,other,up_in_2024_arshkon
utilizing,1317,342,0.00041781351241258275,0.0007647123272968761,0.5463669114495384,-0.574747736629817,-9.661937926707544,other,up_in_2024_arshkon
variety,1463,370,0.0004641314872130665,0.0008273203540931116,0.5610057638698327,-0.5493730831617389,-9.636347198457036,other,up_in_2024_arshkon
visualforce,72,58,2.284174099749883e-05,0.00012968805550648776,0.17612833277738638,-1.6760215883828167,-9.595932410508949,other,up_in_2024_arshkon
industry,6004,1163,0.001904747402069208,0.0026004691130007804,0.7324629977516816,-0.2950383746070191,-9.451097753985227,other,up_in_2024_arshkon
rdbms,430,152,0.0001364159531795069,0.00033987214546527824,0.4013743256092851,-0.8722891848971521,-9.389306309811513,credential,up_in_2024_arshkon
updated,425,150,0.0001348297211657917,0.00033540014355126145,0.40199661138542353,-0.870784937944423,-9.313299533040572,other,up_in_2024_arshkon
js,1232,318,0.0003908475681794244,0.0007110483043286743,0.5496779414282372,-0.568918921820603,-9.228957363844435,other,up_in_2024_arshkon
abreast,261,108,8.280131111593325e-05,0.00024148810335690823,0.342879462652273,-1.0251892760041397,-9.085873753460245,other,up_in_2024_arshkon
assure,85,58,2.696594423315834e-05,0.00012968805550648776,0.2079292817510811,-1.5134333529411759,-8.9811162468443,other,up_in_2024_arshkon
scrum,2296,511,0.0007283977406980182,0.0011425964890312973,0.6374934175717272,-0.4270315215011822,-8.932763288661672,other,up_in_2024_arshkon
understand,4385,874,0.0013911254760282273,0.00195426483642535,0.7118408160957392,-0.32204628576000527,-8.916286501418881,other,up_in_2024_arshkon
detail,1504,364,0.0004771385897255311,0.0008139043483510611,0.5862342309537915,-0.5071604164523995,-8.869089394559166,other,up_in_2024_arshkon
installing,75,54,2.379348020572795e-05,0.00012074405167845411,0.19705716244383506,-1.566013834615708,-8.866613051622133,other,up_in_2024_arshkon
angular,3526,725,0.0011186108160719565,0.001621100693831097,0.6900316681922936,-0.35159266929966293,-8.836487216149179,tech_stack,up_in_2024_arshkon
sis,14,34,4.44144963840255e-06,7.602403253828592e-05,0.05842165286570169,-2.7555509649543772,-8.799452531011642,other,up_in_2024_arshkon
would,948,255,0.00030074958980040123,0.0005701802440371444,0.5274640658731923,-0.6085217506530967,-8.79560336203221,other,up_in_2024_arshkon
onsite,1161,297,0.0003683230735846686,0.0006640922842314976,0.5546263408419212,-0.5602892066222465,-8.793146105286192,boilerplate,up_in_2024_arshkon
analytical,3823,773,0.0012128329976866393,0.0017284287397675007,0.7016968474209607,-0.33565123203818725,-8.72622917831767,other,up_in_2024_arshkon
skillsstrong,2,80,6.344928054860786e-07,0.00017888007656067278,0.003547028923989031,-5.243527179848289,-8.655665977692486,other,up_in_2024_arshkon
problem-solving,5138,992,0.0016300120172937358,0.0022181129493523423,0.7348642988490177,-0.2918296975046246,-8.636696181511915,other,up_in_2024_arshkon
attention,1438,347,0.0004562003271444905,0.0007758923320819181,0.5879685985816976,-0.504313612541071,-8.613843667084756,other,up_in_2024_arshkon
usa,87,56,2.760043703864442e-05,0.00012521605359247094,0.22042251170503263,-1.4563198050770225,-8.593258409338992,other,up_in_2024_arshkon
git,4075,812,0.001292779091177885,0.0018156327770908285,0.712026742130803,-0.32176011689642614,-8.586817358144124,other,up_in_2024_arshkon
creating,2674,569,0.0008483168809348871,0.0012722845445377851,0.6667666321790277,-0.3841951054249835,-8.52254318671686,other,up_in_2024_arshkon
iis,99,59,3.140739387156089e-05,0.00013192405646349616,0.23807177184739936,-1.3809783601954475,-8.491388163339053,other,up_in_2024_arshkon
providing,2727,576,0.0008651309402802681,0.0012879365512368439,0.6717186024804227,-0.37714029287646955,-8.424125060366356,other,up_in_2024_arshkon
with,28,35,8.8828992768051e-06,7.826003349529433e-05,0.11350492556764899,-2.1066707106141696,-8.393534537844992,other,up_in_2024_arshkon
scala,1036,266,0.0003286672732417887,0.000594776254564237,0.5525897692109227,-0.5637939959331781,-8.369979993533217,tech_stack,up_in_2024_arshkon
developmentexperience,2,71,6.344928054860786e-07,0.0001587560679475971,0.003996652308720035,-5.156628254321195,-8.362498384490912,other,up_in_2024_arshkon
jdbc,102,59,3.2359133079790006e-05,0.00013192405646349616,0.24528606796398722,-1.351792142584486,-8.359299252253532,other,up_in_2024_arshkon
powershell,1024,262,0.00032486031640887225,0.0005858322507362033,0.5545278806358425,-0.5604270794838202,-8.260652880915234,other,up_in_2024_arshkon
utilize,1370,328,0.0004346275717579638,0.0007334083138987584,0.5926133690079234,-0.4967553572288672,-8.256684480447841,other,up_in_2024_arshkon
ny,86,53,2.728319063590138e-05,0.0001185080507214457,0.23022225468909938,-1.4137577484102977,-8.185739340926691,other,up_in_2024_arshkon
implementation,6702,1230,0.0021261853911838493,0.002750281177120344,0.7730792796284385,-0.24379633692815172,-8.076361643149275,responsibilities_verbs,up_in_2024_arshkon
cobol,163,74,5.1711163647115404e-05,0.0001654640708186223,0.3125220078974119,-1.115383945129686,-8.0619460687636,other,up_in_2024_arshkon
puppet,261,98,8.280131111593325e-05,0.00021912809378682414,0.37786716292291306,-0.9307641731055529,-7.974519810178286,other,up_in_2024_arshkon
teamwork,573,167,0.00018178218877176153,0.0003734121598204044,0.4868137900468778,-0.6856863503014559,-7.940475327409273,other,up_in_2024_arshkon
implementing,5363,1005,0.0017013924579109198,0.002247180961793452,0.7571230296259969,-0.26348280586219275,-7.873024696235768,responsibilities_verbs,up_in_2024_arshkon
