spec,metro_area,postings_2024,postings_2026,companies_2024,companies_2026,llm_text_n_2024,llm_text_n_2026,archetype_labeled_n_2024,archetype_labeled_n_2026,is_tech_hub_heuristic,j1_entry_share_2024,j1_entry_share_2026,delta_j1_entry_share,j2_entry_associate_share_2024,j2_entry_associate_share_2026,delta_j2_entry_associate_share,j3_low_yoe_share_2024,j3_low_yoe_share_2026,delta_j3_low_yoe_share,j4_low_yoe_share_2024,j4_low_yoe_share_2026,delta_j4_low_yoe_share,broad_ai_share_2024,broad_ai_share_2026,delta_broad_ai_share,ai_tool_strict_share_2024,ai_tool_strict_share_2026,delta_ai_tool_strict_share,org_scope_count_mean_llm_2024,org_scope_count_mean_llm_2026,delta_org_scope_count_mean_llm,requirement_breadth_mean_llm_2024,requirement_breadth_mean_llm_2026,delta_requirement_breadth_mean_llm,median_raw_description_length_2024,median_raw_description_length_2026,delta_median_raw_description_length,median_cleaned_length_llm_2024,median_cleaned_length_llm_2026,delta_median_cleaned_length_llm,tech_count_mean_2024,tech_count_mean_2026,delta_tech_count_mean,platform_tech_count_mean_2024,platform_tech_count_mean_2026,delta_platform_tech_count_mean,tech_diversity_cols_2024,tech_diversity_cols_2026,delta_tech_diversity_cols
company_cap20,Raleigh-Durham-Chapel Hill,243,504,128,247,238,159,232,156,True,0.0205761316872428,0.04563492063492063,0.025058788947677834,0.024691358024691357,0.0496031746031746,0.024911816578483244,0.10588235294117647,0.14930555555555555,0.04342320261437908,0.22941176470588234,0.3159722222222222,0.08656045751633987,0.01646090534979424,0.20833333333333334,0.1918724279835391,0.0,0.18452380952380953,0.18452380952380953,0.5588235294117647,0.7672955974842768,0.20847206807251206,7.411764705882353,9.270440251572326,1.858675545689973,3526.0,4083.5,557.5,830.0,925.0,95.0,5.288065843621399,6.704365079365079,1.41629923574368,1.8559670781893005,2.376984126984127,0.5210170487948265,90,123,33
company_cap20,Austin Metro,358,1075,210,450,350,326,338,324,True,0.01675977653631285,0.029767441860465118,0.013007665324152269,0.019553072625698324,0.03162790697674418,0.012074834351045859,0.14937759336099585,0.13994565217391305,-0.009431941187082793,0.2697095435684647,0.3125,0.042790456431535284,0.0670391061452514,0.2474418604651163,0.1804027543198649,0.0335195530726257,0.20837209302325582,0.17485253995063013,0.5571428571428572,0.9079754601226994,0.3508326029798422,7.385714285714286,9.650306748466258,2.2645924627519722,3445.0,4341.0,896.0,798.5,1007.5,209.0,5.279329608938547,7.511627906976744,2.232298298038197,1.5754189944134078,2.7609302325581395,1.1855112381447317,102,133,31
company_cap20,Boston Metro,786,1426,393,550,741,419,733,417,True,0.008905852417302799,0.03716690042075736,0.028261048003454563,0.008905852417302799,0.037868162692847124,0.028962310275544325,0.11228070175438597,0.14242115971515767,0.030140457960771708,0.23859649122807017,0.31739572736520855,0.07879923613713838,0.031806615776081425,0.21037868162692847,0.17857206585084703,0.01653944020356234,0.18162692847124826,0.1650874882676859,0.6302294197031039,0.9498806682577565,0.31965124855465266,7.079622132253712,9.863961813842483,2.7843396815887713,3736.0,4529.0,793.0,911.0,1035.0,124.0,4.918575063613232,7.0876577840112205,2.1690827203979888,1.7290076335877862,2.5834502103786816,0.8544425767908954,111,137,26
company_cap20,Minneapolis-Saint Paul,260,534,166,239,245,144,241,144,False,0.015384615384615385,0.04119850187265917,0.025813886488043787,0.015384615384615385,0.0449438202247191,0.029559204840103714,0.11475409836065574,0.15072463768115943,0.03597053932050369,0.2786885245901639,0.3391304347826087,0.06044191019244477,0.023076923076923078,0.19850187265917604,0.17542494958225296,0.015384615384615385,0.17415730337078653,0.15877268798617114,0.710204081632653,0.9027777777777778,0.19257369614512476,6.755102040816326,9.13888888888889,2.383786848072563,3047.5,4360.0,1312.5,838.0,1047.5,209.5,4.5346153846153845,6.50561797752809,1.971002592912705,1.4692307692307693,2.2228464419475658,0.7536156727167964,90,124,34
company_cap20,San Diego Metro,268,370,153,177,256,115,251,111,True,0.014925373134328358,0.04054054054054054,0.025615167406212183,0.022388059701492536,0.04054054054054054,0.018152480839048007,0.13942307692307693,0.25862068965517243,0.1191976127320955,0.25961538461538464,0.4103448275862069,0.15072944297082225,0.026119402985074626,0.2,0.1738805970149254,0.011194029850746268,0.14324324324324325,0.13204921339249698,0.55859375,1.0347826086956522,0.4761888586956522,6.66796875,8.782608695652174,2.114639945652174,4098.0,5171.5,1073.5,999.5,1159.0,159.5,4.294776119402985,5.956756756756757,1.6619806373537722,1.623134328358209,1.9756756756756757,0.3525413473174668,83,116,33
company_cap20,Phoenix Metro,324,645,172,278,314,188,303,186,False,0.024691358024691357,0.02635658914728682,0.0016652311225954647,0.024691358024691357,0.02635658914728682,0.0016652311225954647,0.06578947368421052,0.20601851851851852,0.14022904483430798,0.17105263157894737,0.3449074074074074,0.17385477582846,0.018518518518518517,0.19224806201550387,0.17372954349698536,0.009259259259259259,0.17209302325581396,0.1628337639965547,0.5318471337579618,0.6170212765957447,0.0851741428377829,6.035031847133758,9.143617021276595,3.1085851741428376,2834.0,4000.0,1166.0,796.5,900.0,103.5,4.12962962962963,7.122480620155039,2.992850990525409,1.558641975308642,2.7891472868217053,1.2305053115130633,100,124,24
company_cap20,Chicago Metro,611,1011,342,494,577,300,568,298,False,0.014729950900163666,0.036597428288822946,0.02186747738865928,0.016366612111292964,0.03758654797230465,0.021219935861011688,0.12345679012345678,0.13204747774480713,0.008590687621350346,0.2839506172839506,0.31008902077151335,0.026138403487562745,0.027823240589198037,0.19683481701285854,0.1690115764236605,0.02127659574468085,0.16122650840751732,0.13994991266283646,0.584055459272097,0.8933333333333333,0.3092778740612363,7.616984402079723,10.033333333333333,2.4163489312536104,3230.0,4369.0,1139.0,808.0,1006.5,198.5,5.617021276595745,7.599406528189911,1.9823852515941658,1.9296235679214402,2.7764589515331357,0.8468353836116955,111,132,21
company_cap20,Philadelphia Metro,438,686,223,329,412,191,393,185,False,0.01141552511415525,0.027696793002915453,0.016281267888760203,0.01598173515981735,0.029154518950437316,0.013172783790619966,0.07749077490774908,0.19134396355353075,0.11385318864578167,0.26199261992619927,0.3621867881548975,0.10019416822869825,0.02054794520547945,0.16763848396501457,0.14709053875953512,0.01598173515981735,0.14431486880466474,0.12833313364484739,0.4053398058252427,0.6387434554973822,0.2334036496721395,7.114077669902913,8.863874345549739,1.7497966756468264,2476.5,3747.5,1271.0,678.5,966.0,287.5,5.433789954337899,7.180758017492711,1.746968063154812,1.8150684931506849,2.5160349854227406,0.7009664922720558,101,128,27
company_cap20,Houston Metro,233,499,164,264,224,147,218,147,False,0.030042918454935622,0.022044088176352707,-0.007998830278582916,0.034334763948497854,0.022044088176352707,-0.012290675772145147,0.18404907975460122,0.11347517730496454,-0.07057390244963668,0.3619631901840491,0.2765957446808511,-0.08536744550319803,0.02575107296137339,0.17234468937875752,0.14659361641738414,0.008583690987124463,0.1462925851703407,0.13770889418321622,0.5089285714285714,0.8979591836734694,0.389030612244898,6.25,9.333333333333334,3.083333333333334,2629.0,3644.0,1015.0,872.5,975.0,102.5,4.313304721030043,6.81563126252505,2.502326541495007,1.3948497854077253,2.4228456913827654,1.02799590597504,88,122,34
company_cap20,Los Angeles Metro,895,1410,459,614,848,434,839,428,True,0.013407821229050279,0.03900709219858156,0.025599270969531282,0.01564245810055866,0.04113475177304964,0.025492293672490982,0.08721804511278196,0.16529774127310062,0.07807969616031867,0.28270676691729324,0.3490759753593429,0.06636920844204969,0.042458100558659215,0.17446808510638298,0.13200998454772378,0.024581005586592177,0.13687943262411348,0.1122984270375213,0.6568396226415094,0.7442396313364056,0.08740000869489617,7.0825471698113205,8.027649769585253,0.9451025997739322,4003.0,5017.5,1014.5,935.0,965.5,30.5,4.80782122905028,6.311347517730496,1.5035262886802165,1.5094972067039105,2.2156028368794325,0.706105630175522,114,134,20
company_cap20,Washington DC Metro,1721,2377,690,782,1643,679,1632,672,False,0.022080185938407902,0.036600757257046694,0.014520571318638792,0.023823358512492735,0.03786285233487589,0.014039493822383158,0.11037037037037037,0.1266540642722117,0.01628369390184134,0.22,0.26212980466288593,0.042129804662885934,0.027309703660662404,0.15649978965082037,0.12919008599015797,0.016269610691458453,0.11274716028607489,0.09647754959461644,0.5289105295191723,0.7555228276877761,0.22661229816860384,7.237979306147292,10.418262150220913,3.1802828440736217,3742.0,4646.0,904.0,977.0,1068.0,91.0,5.240557815223707,8.185948674800168,2.9453908595764604,1.9291109819872168,3.261253681110644,1.332142699123427,120,134,14
company_cap20,Portland Metro,116,155,87,84,116,43,114,43,False,0.0,0.03870967741935484,0.03870967741935484,0.0,0.03870967741935484,0.03870967741935484,0.07407407407407407,0.16964285714285715,0.09556878306878308,0.14814814814814814,0.33035714285714285,0.1822089947089947,0.02586206896551724,0.15483870967741936,0.12897664071190212,0.017241379310344827,0.12903225806451613,0.11179087875417129,0.6637931034482759,0.7674418604651163,0.1036487570168404,7.474137931034483,8.0,0.5258620689655169,3231.0,4550.0,1319.0,810.0,1059.0,249.0,5.275862068965517,5.587096774193548,0.3112347052280313,1.5689655172413792,1.761290322580645,0.19232480533926588,81,102,21
company_cap20,Columbus Metro,140,416,97,191,134,119,128,117,False,0.04285714285714286,0.04567307692307692,0.002815934065934063,0.05,0.04807692307692308,-0.0019230769230769232,0.1,0.18315018315018314,0.08315018315018313,0.24444444444444444,0.31868131868131866,0.07423687423687422,0.02142857142857143,0.14423076923076922,0.12280219780219778,0.02142857142857143,0.11538461538461539,0.09395604395604396,0.6343283582089553,0.8991596638655462,0.26483130565659097,7.268656716417911,8.756302521008404,1.4876458045904934,3361.0,3652.5,291.5,934.5,1009.0,74.5,5.364285714285714,6.733173076923077,1.3688873626373628,1.8071428571428572,2.6346153846153846,0.8274725274725274,93,118,25
company_cap20,Denver Metro,505,680,242,300,480,214,477,212,False,0.013861386138613862,0.029411764705882353,0.015550378567268491,0.015841584158415842,0.030882352941176472,0.01504076878276063,0.09893048128342247,0.18478260869565216,0.0858521274122297,0.20588235294117646,0.34130434782608693,0.13542199488491047,0.015841584158415842,0.12794117647058822,0.11209959231217238,0.007920792079207921,0.11176470588235295,0.10384391380314503,0.6125,0.7757009345794392,0.16320093457943918,7.766666666666667,8.995327102803738,1.2286604361370719,4591.0,5050.5,459.5,1050.5,1132.5,82.0,5.603960396039604,6.897058823529412,1.2930984274898085,2.3485148514851484,2.6441176470588235,0.2956027955736751,107,126,19
company_cap20,Pittsburgh Metro,206,406,116,164,197,127,191,122,False,0.024271844660194174,0.017241379310344827,-0.007030465349849347,0.024271844660194174,0.017241379310344827,-0.007030465349849347,0.10948905109489052,0.12449799196787148,0.015008940872980964,0.24817518248175183,0.2570281124497992,0.008852929968047346,0.0825242718446602,0.17980295566502463,0.09727868382036443,0.04854368932038835,0.15517241379310345,0.1066287244727151,0.48223350253807107,0.6299212598425197,0.1476877573044486,6.4213197969543145,6.94488188976378,0.5235620928094651,3504.5,3667.5,163.0,868.0,776.0,-92.0,4.432038834951456,5.729064039408867,1.2970252044574115,1.1796116504854368,2.0714285714285716,0.8918169209431348,89,117,28
company_cap20,Detroit Metro,360,571,208,236,342,161,342,160,False,0.008333333333333333,0.024518388791593695,0.016185055458260364,0.008333333333333333,0.024518388791593695,0.016185055458260364,0.1893939393939394,0.13705583756345177,-0.05233810183048762,0.3787878787878788,0.3629441624365482,-0.015843716351330583,0.044444444444444446,0.14010507880910683,0.09566063436466238,0.025,0.09632224168126094,0.07132224168126094,0.5058479532163743,0.7267080745341615,0.2208601213177872,5.792397660818714,7.913043478260869,2.1206458174421554,3223.5,4379.0,1155.5,844.5,1101.0,256.5,3.783333333333333,6.112084063047285,2.328750729713952,1.2694444444444444,2.1733800350262698,0.9039355905818254,90,119,29
