period_group,technology,label,category,ai_rows,non_ai_rows,rate_among_ai_tool_or_llm,rate_among_non_ai,lift_pp,lift_ratio
2024,spark,Spark,data,497,22323,0.026156941649899398,0.01200555480894145,1.4151386840957947,2.178736598696658
2024,machine_learning,Machine learning,ai_ml,497,22323,0.014084507042253521,0.0007615463871343457,1.3322960655119176,18.494614747307374
2024,flask,Flask,framework,497,22323,0.02012072434607646,0.009093759799310128,1.1026964546766331,2.2125858599875112
2024,tableau,Tableau,data,497,22323,0.02414486921529175,0.013394257044304081,1.0750612170987668,1.8026284799095575
2024,redshift,Redshift,data,497,22323,0.026156941649899398,0.017784347981902072,0.8372593667997326,1.4707844041579454
2024,c_language,C,language,497,22323,0.008048289738430584,0.0008511400797383864,0.7197149658692198,9.455893254262419
2024,go,Go,language,497,22323,0.030181086519114688,0.02387671907897684,0.6304367440137848,1.2640382633512142
2024,gitlab_ci,GitLab CI,devops,497,22323,0.01006036217303823,0.004121309859785871,0.5939052313252359,2.441059399877526
2024,postgresql,PostgreSQL,data,497,22323,0.06438631790744467,0.058863056040854726,0.5523261866589947,1.093832400797479
2024,django,Django,framework,497,22323,0.018108651911468814,0.012587913810867714,0.5520738100601099,1.4385745075434817
2024,security,Security,practice,497,22323,0.006036217303822937,0.0013887022353626305,0.46475150684603067,4.346660608814175
2024,helm,Helm,cloud,497,22323,0.014084507042253521,0.009855306186444474,0.42292008558090477,1.4291293213828427
2024,nlp,NLP,ai_ml,497,22323,0.004024144869215292,0.0005375621556242441,0.3486582713591048,7.485915492957747
2024,databricks,Databricks,data,497,22323,0.004024144869215292,0.0006271558482282847,0.33969890209870074,6.416498993963783
2024,dynamodb,DynamoDB,data,497,22323,0.02012072434607646,0.01688841105586167,0.323231329021479,1.1913923861471214
2024,react,React,framework,497,22323,0.13480885311871227,0.1319715092057519,0.2837343912960366,1.0214996701184706
2024,bigquery,BigQuery,data,497,22323,0.008048289738430584,0.005778793172960623,0.2269496565469961,1.3927284638060926
2024,kotlin,Kotlin,language,497,22323,0.02012072434607646,0.01841150383013036,0.17092205159460994,1.0928343785339776
2024,prometheus,Prometheus,ops,497,22323,0.002012072434607646,0.0004927653093222237,0.15193071252854223,4.083226632522408
2024,spring,Spring,framework,497,22323,0.004024144869215292,0.0028669981633293014,0.11571467058859906,1.4036091549295777
2024,dbt,dbt,data,497,22323,0.006036217303822937,0.004972449939524257,0.106376736429868,1.2139322421012562
2024,elixir,Elixir,language,497,22323,0.002012072434607646,0.0009855306186444474,0.10265418159631987,2.041613316261204
2024,flink,Flink,data,497,22323,0.006036217303822937,0.005151637324732339,0.08845799790905984,1.1717085119412125
2024,graphql,GraphQL,framework,497,22323,0.02012072434607646,0.019262643909868746,0.0858080436207713,1.0445463478545693
2024,scipy,SciPy,ai_ml,497,22323,0.002012072434607646,0.0013439053890606102,0.0668167045547036,1.4971830985915493
2024,serverless,Serverless,architecture,497,22323,0.018108651911468814,0.017649957442996012,0.04586944684728013,1.025988417816544
2024,express,Express,framework,497,22323,0.004024144869215292,0.003807731935671729,0.02164129335435632,1.0568351284175643
2024,opensearch,OpenSearch,data,497,22323,0.002012072434607646,0.0019262643909868746,0.008580804362077143,1.0445463478545693
2024,grpc,gRPC,framework,497,22323,0.006036217303822937,0.006002777404470725,0.0033439899352212185,1.0055707378599958
2024,deep_learning,Deep learning,ai_ml,497,22323,0.0,0.0,0.0,
2024,computer_vision,Computer vision,ai_ml,497,22323,0.0,0.0,0.0,
2024,power_bi,Power BI,data,497,22323,0.0,4.4796846302020335e-05,-0.004479684630202033,0.0
2024,unit_testing,Unit testing,testing,497,22323,0.0,8.959369260404067e-05,-0.008959369260404066,0.0
2024,erlang,Erlang,language,497,22323,0.0,0.00017918738520808134,-0.017918738520808133,0.0
2024,circleci,CircleCI,devops,497,22323,0.0,0.00026878107781212203,-0.026878107781212204,0.0
2024,buildkite,Buildkite,devops,497,22323,0.0,0.00026878107781212203,-0.026878107781212204,0.0
2024,cypress,Cypress,testing,497,22323,0.0,0.00026878107781212203,-0.026878107781212204,0.0
2024,github_actions,GitHub Actions,devops,497,22323,0.0,0.00031357792411414236,-0.03135779241141424,0.0
2024,playwright,Playwright,testing,497,22323,0.002012072434607646,0.0023742328540070777,-0.03621604193994317,0.8474621312782356
2024,pytest,Pytest,testing,497,22323,0.002012072434607646,0.002419029700309098,-0.0406957265701452,0.8317683881064164
2024,terraform,Terraform,cloud,497,22323,0.060362173038229376,0.06083411727814362,-0.04719442399142432,0.9922421124686261
2024,r_language,R,language,497,22323,0.0,0.0005823590019262644,-0.05823590019262644,0.0
2024,grafana,Grafana,ops,497,22323,0.012072434607645875,0.012722304349773776,-0.06498697421279016,0.948918865304503
2024,kanban,Kanban,practice,497,22323,0.012072434607645875,0.012722304349773776,-0.06498697421279016,0.948918865304503
2024,integration_testing,Integration testing,testing,497,22323,0.0,0.0007615463871343457,-0.07615463871343457,0.0
2024,argo_cd,Argo CD,devops,497,22323,0.002012072434607646,0.002777404470725261,-0.07653320361176151,0.7244434348023626
2024,snowflake,Snowflake,data,497,22323,0.0,0.0010303274649464678,-0.10303274649464678,0.0
2024,sql_server,SQL Server,data,497,22323,0.006036217303822937,0.007167495408323254,-0.11312781045003167,0.8421654929577465
2024,dart,Dart,language,497,22323,0.0,0.0011647180038525289,-0.11647180038525289,0.0
2024,mocha,Mocha,testing,497,22323,0.002012072434607646,0.003180576087443444,-0.1168503652835798,0.6326125768696688
2024,swift,Swift,language,497,22323,0.0,0.0012543116964565694,-0.12543116964565695,0.0
2024,oracle,Oracle,data,497,22323,0.002012072434607646,0.003270169780047485,-0.12580973454398386,0.6152807254485819
2024,mongodb,MongoDB,data,497,22323,0.002012072434607646,0.003897325628275769,-0.18852531936681233,0.516270033997086
2024,github,GitHub,tooling,497,22323,0.004024144869215292,0.006137167943376786,-0.21130230741614942,0.6557006271203866
2024,confluence,Confluence,tooling,497,22323,0.0,0.0023294360077050578,-0.23294360077050577,0.0
2024,jest,Jest,testing,497,22323,0.006036217303822937,0.009048962953008109,-0.3012745649185172,0.6670617766001952
2024,unix,Unix,ops,497,22323,0.04627766599597585,0.049500515163732474,-0.32228491677566207,0.9348926136001529
2024,elasticsearch,Elasticsearch,data,497,22323,0.012072434607645875,0.015410115127894997,-0.3337680520249122,0.7834097608909268
2024,splunk,Splunk,ops,497,22323,0.014084507042253521,0.018321910137526317,-0.42374030952727954,0.7687248183477393
2024,cassandra,Cassandra,data,497,22323,0.012072434607645875,0.016440442592841463,-0.43680079851955883,0.7343132363664274
2024,objective_c,Objective-C,language,497,22323,0.0,0.004390090937597993,-0.43900909375979935,0.0
2024,rails,Rails,framework,497,22323,0.004024144869215292,0.008511400797383864,-0.4487255928168572,0.4727946627131209
2024,rest_api,REST API,framework,497,22323,0.0482897384305835,0.05299466917529006,-0.47049307447065636,0.9112187920421939
2024,oauth,OAuth,security,497,22323,0.008048289738430584,0.01325986650539802,-0.5211576766967436,0.6069661210506281
2024,vue,Vue,framework,497,22323,0.01609657947686117,0.02141289253236572,-0.5316313055504552,0.7517237315104014
2024,redis,Redis,data,497,22323,0.014084507042253521,0.01988979975809703,-0.5805292715843507,0.7081271412257328
2024,devops,DevOps,practice,497,22323,0.004024144869215292,0.0105720557272768,-0.6547910858061508,0.38063977082836004
2024,sre,SRE,practice,497,22323,0.008048289738430584,0.014693365587062671,-0.6645075848632087,0.5477499141188595
2024,java,Java,language,497,22323,0.2716297786720322,0.2784123997670564,-0.6782621095024199,0.9756382219301327
2024,rabbitmq,RabbitMQ,data,497,22323,0.002012072434607646,0.008914572414102047,-0.6902499979494401,0.22570599476254516
2024,gitlab,GitLab,tooling,497,22323,0.026156941649899398,0.033956009496931415,-0.7799067847032017,0.7703184808056784
2024,php,PHP,language,497,22323,0.012072434607645875,0.021054517761949557,-0.8982083154303683,0.5733892718010188
2024,kafka,Kafka,data,497,22323,0.05030181086519115,0.05957980558168705,-0.9277994716495902,0.8442761834162872
2024,nodejs,Node.js,framework,497,22323,0.07645875251509054,0.08583075751467097,-0.9372004999580421,0.8908083154459114
2024,bdd,BDD,practice,497,22323,0.0,0.010213680956860637,-1.0213680956860638,0.0
2024,bash_shell,Bash/Shell,language,497,22323,0.03420523138832998,0.04479684630202034,-1.059161491369036,0.7635633802816901
2024,bitbucket,Bitbucket,tooling,497,22323,0.014084507042253521,0.025937374008869776,-1.1852866966616253,0.5430197766912355
2024,tdd,TDD,practice,497,22323,0.006036217303822937,0.01881467544684854,-1.2778458143025604,0.32082494969818914
2024,powershell,PowerShell,language,497,22323,0.02414486921529175,0.037270976123280924,-1.3126106907989175,0.6478196099674972
2024,junit,JUnit,testing,497,22323,0.006036217303822937,0.02145768937866774,-1.5421472074844804,0.28130788908818255
2024,css,CSS,language,497,22323,0.02414486921529175,0.04018277113291224,-1.6037901917620494,0.6008761599698526
2024,agile,Agile,practice,497,22323,0.012072434607645875,0.028356403709178874,-1.6283969101533,0.42573926974167275
2024,microservices,Microservices,architecture,497,22323,0.08651911468812877,0.10280876226313668,-1.6289647575007906,0.8415538985547271
2024,selenium,Selenium,testing,497,22323,0.006036217303822937,0.02239842315101017,-1.6362205847187234,0.26949295774647886
2024,mysql,MySQL,data,497,22323,0.030181086519114688,0.046812704385611255,-1.6631617866496566,0.6447199946088011
2024,perl,Perl,language,497,22323,0.002012072434607646,0.020920127223043497,-1.890805478843585,0.09617878577675906
2024,aspnet,ASP.NET,framework,497,22323,0.006036217303822937,0.025892577162567754,-1.9856359858744814,0.2331253959744627
2024,ruby,Ruby,language,497,22323,0.004024144869215292,0.027370873090534428,-2.3346728221319135,0.14702289020538947
2024,matlab,MATLAB,language,497,22323,0.002012072434607646,0.02902835640370918,-2.7016283969101536,0.06931403234220136
2024,ansible,Ansible,cloud,497,22323,0.018108651911468814,0.047887828696859744,-2.977917678539093,0.3781472746676504
2024,typescript,TypeScript,language,497,22323,0.09859154929577464,0.13362899251892668,-3.503744322315204,0.737800588310284
2024,cpp,C++,language,497,22323,0.11670020120724346,0.15369797966223178,-3.699777845498832,0.7592825973620798
2024,scrum,Scrum,practice,497,22323,0.05030181086519115,0.09031044214487301,-4.000863127968186,0.5569877598926894
2024,jenkins,Jenkins,devops,497,22323,0.04627766599597585,0.08892173990951037,-4.264407391353451,0.5204314045481959
2024,html,HTML,language,497,22323,0.07243460764587525,0.11517269184249429,-4.273808419661903,0.6289217216954
2024,sql,SQL,data,497,22323,0.22937625754527163,0.2778300407651301,-4.84537832198585,0.8255991933542565
2024,angular,Angular,framework,497,22323,0.052313883299798795,0.10150965372037808,-4.919577042057929,0.5153587011921485
2024,jira,Jira,tooling,497,22323,0.03219315895372234,0.08489002374232854,-5.269686478860621,0.37923371362741093
2024,git,Git,tooling,497,22323,0.09054325955734406,0.14482820409443176,-5.42849445370877,0.6251769820905015
2024,dotnet,.NET,framework,497,22323,0.04426559356136821,0.09909062402006899,-5.482503045870078,0.4467182843898836
2024,javascript,JavaScript,language,497,22323,0.13078470824949698,0.20740939837835418,-7.66246901288572,0.6305630760806741
2024,csharp,C#,language,497,22323,0.03621730382293763,0.1215786408636832,-8.536133704074556,0.2978919945613252
2024,linux,Linux,ops,497,22323,0.05432595573440644,0.17089996864220758,-11.657401290780115,0.31788160153582046
2026,python,Python,language,8502,32379,0.670312867560574,0.44735785540010503,22.295501216046894,1.4983817976350586
2026,api_design,API design,practice,8502,32379,0.41848976711362035,0.23601717162358318,18.247259549003715,1.7731327099413652
2026,pytorch,PyTorch,ai_ml,8502,32379,0.14596565513996707,0.0225145927916242,12.345106234834287,6.483157678706439
2026,observability,Observability,practice,8502,32379,0.23594448365090567,0.1132833009049075,12.266118274599817,2.0827825616501294
2026,aws,AWS,cloud,8502,32379,0.427428840272877,0.32351215293863306,10.391668733424392,1.3212141688969437
2026,mlops,MLOps,ai_ml,8502,32379,0.10185838626205598,0.012477222891380216,8.938116337067576,8.163546259354234
2026,tensorflow,TensorFlow,ai_ml,8502,32379,0.10703363914373089,0.019055560702924735,8.797807844080616,5.616924152082436
2026,azure,Azure,cloud,8502,32379,0.3040461067984004,0.21896908490070724,8.507702189769315,1.3885343994394086
2026,gcp,GCP,cloud,8502,32379,0.18089861209127264,0.09978689891596405,8.111171317530859,1.8128493224708502
2026,react,React,framework,8502,32379,0.2305339920018819,0.16816455109793385,6.236944090394806,1.37088340257648
2026,fastapi,FastAPI,framework,8502,32379,0.06222065396377323,0.012044843880292783,5.017581008348045,5.1657501402384955
2026,typescript,TypeScript,language,8502,32379,0.22265349329569514,0.1732913308008277,4.936216249486744,1.2848507323866178
2026,kubernetes,Kubernetes,cloud,8502,32379,0.258762644083745,0.20985824145279347,4.890440263095153,1.2330354161571124
2026,docker,Docker,cloud,8502,32379,0.2244177840508116,0.17557676271657555,4.884102133423604,1.2781747457838573
2026,nextjs,Next.js,framework,8502,32379,0.1265584568336862,0.07943420117977702,4.712425565390917,1.5932489400536256
2026,microservices,Microservices,architecture,8502,32379,0.1803105151729005,0.1403996417431051,3.9910873429795406,1.2842662056276606
2026,ci_cd,CI/CD,devops,8502,32379,0.36556104446012705,0.3281447852002841,3.741625925984293,1.1140236290423016
2026,nodejs,Node.js,framework,8502,32379,0.10950364620089391,0.07643843231724266,3.3065213883651245,1.4325731556924217
2026,scikit_learn,scikit-learn,ai_ml,8502,32379,0.03999059044930604,0.007999011705117515,3.199157874418853,4.999441421459769
2026,postgresql,PostgreSQL,data,8502,32379,0.12067748764996472,0.09178788721084653,2.8889600439118186,1.3147430594273917
2026,graphql,GraphQL,framework,8502,32379,0.05504587155963303,0.033602026004509095,2.1443845555123935,1.6381712088505127
2026,flask,Flask,framework,8502,32379,0.030110562220653964,0.009049075017758423,2.106148720289554,3.327474041442166
2026,machine_learning,Machine learning,ai_ml,8502,32379,0.024700070571630206,0.004570863831495723,2.0129206740134484,5.403808007019016
2026,airflow,Airflow,data,8502,32379,0.05222300635144672,0.03252107847679051,1.9701927874656209,1.605820249433517
2026,pandas,Pandas,ai_ml,8502,32379,0.029169607151258527,0.011705117514438371,1.7464489636820155,2.492038812534564
2026,redis,Redis,data,8502,32379,0.04669489531874853,0.029309120108712436,1.7385775210036092,1.593186528478144
2026,numpy,NumPy,ai_ml,8502,32379,0.021524347212420608,0.007875474844806819,1.364887236761379,2.73308564074889
2026,dynamodb,DynamoDB,data,8502,32379,0.035168195718654434,0.022545477006701873,1.262271871195256,1.5598780947593316
2026,serverless,Serverless,architecture,8502,32379,0.03693248647377088,0.025047098427993453,1.1885388045777423,1.4745215530631655
2026,oauth,OAuth,security,8502,32379,0.03081627852270054,0.020414466166342383,1.0401812356358158,1.5095314406755231
2026,bigquery,BigQuery,data,8502,32379,0.025052928722653495,0.015349454893603879,0.9703473829049616,1.6321705817118664
2026,opensearch,OpenSearch,data,8502,32379,0.014467184191954835,0.0050341270576608295,0.9433057134294005,2.873821821787151
2026,grpc,gRPC,framework,8502,32379,0.02328863796753705,0.014206738935729948,0.9081899031807104,1.6392669755453961
2026,django,Django,framework,8502,32379,0.024111973653258057,0.01519503381821551,0.8916939835042548,1.5868325099976477
2026,kafka,Kafka,data,8502,32379,0.10127028934368384,0.09243645572747769,0.8833833616206155,1.095566554847691
2026,vue,Vue,framework,8502,32379,0.03269818866149141,0.023997035115352543,0.870115354613887,1.362592858005702
2026,nlp,NLP,ai_ml,8502,32379,0.008468595624558928,0.000463263226165107,0.800533239839382,18.280310515172904
2026,spark,Spark,data,8502,32379,0.032462949894142556,0.02461471941690602,0.7848230477236536,1.3188429794509935
2026,flink,Flink,data,8502,32379,0.019171959538932016,0.012044843880292783,0.7127115658639234,1.591715071566871
2026,rest_api,REST API,framework,8502,32379,0.0816278522700541,0.07541925321967942,0.6208599050374686,1.0823211419541696
2026,dbt,dbt,data,8502,32379,0.0207010115266996,0.015503875968992248,0.5197135557707351,1.335215243472124
2026,rust,Rust,language,8502,32379,0.04116678428605034,0.036103647425800675,0.5063136860249666,1.140238929339627
2026,go,Go,language,8502,32379,0.034344860032933425,0.0295870780444115,0.4757781988521923,1.16080607829473
2026,scala,Scala,language,8502,32379,0.03458009880028229,0.031162173013372867,0.34179257869094215,1.1096818821153025
2026,playwright,Playwright,testing,8502,32379,0.01799576570218772,0.014824423237283424,0.3171342464904298,1.2139268701482007
2026,databricks,Databricks,data,8502,32379,0.0056457304163726185,0.0031501899379227276,0.24955404784498908,1.792187305409108
2026,pytest,Pytest,testing,8502,32379,0.009174311926605505,0.006856295747243584,0.2318016179361921,1.3380857922142326
2026,elasticsearch,Elasticsearch,data,8502,32379,0.021053869677722888,0.019055560702924735,0.19983089747981525,1.1048674980469844
2026,github,GitHub,tooling,8502,32379,0.0103505057633498,0.008431390716204948,0.19191150471448512,1.2276154802619161
2026,scipy,SciPy,ai_ml,8502,32379,0.003646200893907316,0.0019148213348157757,0.173137955909154,1.904199011997177
2026,prometheus,Prometheus,ops,8502,32379,0.004822394730651611,0.003366379443466444,0.1456015287185167,1.4325166879244817
2026,rails,Rails,framework,8502,32379,0.010703363914373088,0.009512338243923531,0.1191025670449557,1.125208507089241
2026,snowflake,Snowflake,data,8502,32379,0.004822394730651611,0.003860526884709225,0.0961867845942386,1.2491545518701481
2026,buildkite,Buildkite,devops,8502,32379,0.0019995295224653022,0.0012971370332622997,0.07023924892030026,1.541494438283429
2026,sql_server,SQL Server,data,8502,32379,0.0051752528816749,0.004478211186262701,0.0697041695412199,1.155651814177597
2026,integration_testing,Integration testing,testing,8502,32379,0.002117148906139732,0.0014515581086506687,0.06655907974890632,1.4585354134446464
2026,redshift,Redshift,data,8502,32379,0.018936720771583156,0.018406992186293585,0.05297285852895704,1.0287786608441125
2026,erlang,Erlang,language,8502,32379,0.0004704775346977182,0.0001235368603106952,0.0346940674387023,3.8083980239943545
2026,security,Security,practice,8502,32379,0.0011761938367442955,0.0008338738070971926,0.03423200296471028,1.4105177866645757
2026,r_language,R,language,8502,32379,0.0002352387673488591,0.0001235368603106952,0.011170190703816389,1.9041990119971772
2026,unit_testing,Unit testing,testing,8502,32379,0.00011761938367442955,9.26526452330214e-05,0.002496673844140815,1.2694660079981182
2026,deep_learning,Deep learning,ai_ml,8502,32379,0.0,0.0,0.0,
2026,computer_vision,Computer vision,ai_ml,8502,32379,0.0,0.0,0.0,
2026,power_bi,Power BI,data,8502,32379,0.0,3.08842150776738e-05,-0.0030884215077673803,0.0
2026,mocha,Mocha,testing,8502,32379,0.0024700070571630206,0.0025325056363692516,-0.006249857920623096,0.975321445169286
2026,mongodb,MongoDB,data,8502,32379,0.0035285815102328866,0.003613453164087835,-0.00848716538549483,0.9765123138447063
2026,github_actions,GitHub Actions,devops,8502,32379,0.0014114326040931546,0.0015442107538836901,-0.01327781497905355,0.914015525758645
2026,c_language,C,language,8502,32379,0.0,0.00015442107538836901,-0.015442107538836902,0.0
2026,elixir,Elixir,language,8502,32379,0.001293813220418725,0.0014824423237283424,-0.01886291033096174,0.8727578804987062
2026,dart,Dart,language,8502,32379,0.001293813220418725,0.0015442107538836901,-0.02503975334649652,0.8378475652787578
2026,circleci,CircleCI,devops,8502,32379,0.0,0.0003397263658544118,-0.03397263658544118,0.0
2026,rabbitmq,RabbitMQ,data,8502,32379,0.015172900494001412,0.015565644399147595,-0.03927439051461829,0.974768541855698
2026,tableau,Tableau,data,8502,32379,0.014231945424605975,0.014670002161895056,-0.04380567372890814,0.970139286112246
2026,spring,Spring,framework,8502,32379,0.0061162079510703364,0.006609222026622194,-0.04930140755518572,0.9254051273257309
2026,cypress,Cypress,testing,8502,32379,0.0008233356857210068,0.0013280212483399733,-0.050468556261896655,0.6199717713479181
2026,argo_cd,Argo CD,devops,8502,32379,0.009762408844977652,0.01031532783594305,-0.055291899096539775,0.9463983113518903
2026,oracle,Oracle,data,8502,32379,0.003293342742884027,0.004200253250563637,-0.09069105076796097,0.7840819461164847
2026,swift,Swift,language,8502,32379,0.002352387673488591,0.0035208005188548134,-0.11684128453662225,0.6681400042095358
2026,express,Express,framework,8502,32379,0.0024700070571630206,0.0037987584545538773,-0.13287513973908568,0.6502142967795239
2026,helm,Helm,cloud,8502,32379,0.021053869677722888,0.022545477006701873,-0.14916073289789855,0.9338400634177937
2026,tdd,TDD,practice,8502,32379,0.016937191249117856,0.01868495012199265,-0.17477588728747953,0.9064616784383256
2026,devops,DevOps,practice,8502,32379,0.012114796518466243,0.014083202075419254,-0.1968405556953011,0.8602302554197774
2026,confluence,Confluence,tooling,8502,32379,0.0005880969183721477,0.003057537292689706,-0.24694403743175586,0.19234333454516941
2026,csharp,C#,language,8502,32379,0.10691601976005646,0.10991692146144105,-0.30009017013845896,0.9726984556928543
2026,hadoop,Hadoop,data,8502,32379,0.019407198306280876,0.023039624447944655,-0.36324261416637793,0.8423400455215395
2026,php,PHP,language,8502,32379,0.00764525993883792,0.011859538589826739,-0.42142786509888186,0.6446507071865444
2026,jest,Jest,testing,8502,32379,0.009644789461303222,0.014175854720652274,-0.4531065259349052,0.6803674029793836
2026,ruby,Ruby,language,8502,32379,0.017054810632792284,0.021896908490070723,-0.4842097857278439,0.7788684252174632
2026,objective_c,Objective-C,language,8502,32379,0.0029404845918607385,0.007937243274962168,-0.49967586831014293,0.37046673385159085
2026,gitlab_ci,GitLab CI,devops,8502,32379,0.009056692542931075,0.014577349516662034,-0.552065697373096,0.6212852708634857
2026,grafana,Grafana,ops,8502,32379,0.03857915784521289,0.04413354334599586,-0.5554385500782972,0.8741459425263458
2026,cassandra,Cassandra,data,8502,32379,0.010820983298047518,0.016461286636400136,-0.5640303338352618,0.6573595088320462
2026,kanban,Kanban,practice,8502,32379,0.006586685485768054,0.012538991321535563,-0.5952305835767508,0.525296279171635
2026,mysql,MySQL,data,8502,32379,0.04199011997177135,0.047963186015627414,-0.5973066043856063,0.875465611439784
2026,aspnet,ASP.NET,framework,8502,32379,0.009291931310279933,0.015287686463448531,-0.5995755153168598,0.6078049371627353
2026,sre,SRE,practice,8502,32379,0.030698659139026113,0.03693752123289787,-0.6238862093871755,0.8310968931960924
2026,bdd,BDD,practice,8502,32379,0.004351917195953893,0.011859538589826739,-0.7507621393872845,0.366955017936956
2026,perl,Perl,language,8502,32379,0.007880498706186779,0.016461286636400136,-0.8580787930213357,0.47872920751899006
2026,kotlin,Kotlin,language,8502,32379,0.02340625735121148,0.032304888971246795,-0.8898631620035315,0.7245422626910866
2026,angular,Angular,framework,8502,32379,0.0784521289108445,0.0881744340467587,-0.9722305135914198,0.889737822068033
2026,terraform,Terraform,cloud,8502,32379,0.11550223476828982,0.12557521850582168,-1.0072983737531862,0.9197852581314451
2026,junit,JUnit,testing,8502,32379,0.015055281110326982,0.025726551159702276,-1.0671270049375294,0.5852040180927699
2026,selenium,Selenium,testing,8502,32379,0.013526229122559397,0.024583835201828344,-1.1057606079268947,0.5502082572353653
2026,css,CSS,language,8502,32379,0.017054810632792284,0.028722320022236635,-1.166750938944435,0.593782487612023
2026,splunk,Splunk,ops,8502,32379,0.01540813926135027,0.027579604064362703,-1.2171464803012433,0.5586787694773353
2026,javascript,JavaScript,language,8502,32379,0.16854857680545754,0.18098150035516847,-1.2432923549710928,0.9313027932395751
2026,bitbucket,Bitbucket,tooling,8502,32379,0.008703834391907786,0.0212174557583619,-1.2513621366454115,0.4102204567330163
2026,java,Java,language,8502,32379,0.2974594213126323,0.31112758269248586,-1.366816137985355,0.9560689500378918
2026,agile,Agile,practice,8502,32379,0.024464831804281346,0.03860526884709225,-1.4140437042810903,0.6337174311926606
2026,dotnet,.NET,framework,8502,32379,0.051752528816749,0.0683776521819698,-1.6625123365220797,0.756863202600504
2026,matlab,MATLAB,language,8502,32379,0.002234768289814161,0.021063034682973533,-1.8828266393159372,0.10609906518459343
2026,unix,Unix,ops,8502,32379,0.016701952481768995,0.04292905895796658,-2.6227106476197584,0.3890593664799988
2026,powershell,PowerShell,language,8502,32379,0.011526699600094096,0.03903764785817968,-2.7510948258085586,0.2952713657843724
2026,sql,SQL,data,8502,32379,0.2288873206304399,0.2569875536613237,-2.81002330308838,0.8906552763721924
2026,gitlab,GitLab,tooling,8502,32379,0.03904963537991061,0.06726582043917353,-2.8216185059262924,0.5805271551726932
2026,ansible,Ansible,cloud,8502,32379,0.019760056457304165,0.05753729268970629,-3.7777236232402123,0.34343041762267934
2026,scrum,Scrum,practice,8502,32379,0.04951776052693484,0.08774205503567127,-3.8224294508736434,0.5643560605778328
2026,html,HTML,language,8502,32379,0.040578687367678196,0.07931066431946632,-3.873197695178812,0.5116422578964378
2026,bash_shell,Bash/Shell,language,8502,32379,0.02622912255939779,0.06865561011766885,-4.242648755827107,0.3820390280480167
2026,jenkins,Jenkins,devops,8502,32379,0.06374970595154081,0.10617993143704253,-4.243022548550172,0.6003931730671727
2026,jira,Jira,tooling,8502,32379,0.034815337567631145,0.07788999042589333,-4.307465285826218,0.44698089417221604
2026,git,Git,tooling,8502,32379,0.11891319689484828,0.16538497174094322,-4.647177484609494,0.7190084784796064
2026,cpp,C++,language,8502,32379,0.1353799106092684,0.2022916087587634,-6.691169814949499,0.669231469559924
2026,linux,Linux,ops,8502,32379,0.0632792284168431,0.17770777355693504,-11.442854514009195,0.3560858771131322
