term,count_a,count_b,rate_a,rate_b,log_odds_ratio,z_score,category,corpus_a,corpus_b,n_a,n_b
mission,360,12973,0.42476422635685623,1.3779384753073063,1.1779433254600393,22.046405391359528,uncategorized,arshkon_2024,scraped_2026,5017,24095
may,647,17350,0.7633957068135722,1.8428453362045607,0.8825623127515652,22.041971668176092,uncategorized,arshkon_2024,scraped_2026,5017,24095
career,97,10151,0.11445036099059738,1.0781972915165703,2.243973454280316,21.99685606039425,uncategorized,arshkon_2024,scraped_2026,5017,24095
compensation,37,13531,0.04365632326445467,1.4372069305005135,3.495440492187572,21.23578527947765,noise,arshkon_2024,scraped_2026,5017,24095
global,367,12531,0.4330235307582395,1.330991060978637,1.1239660943482868,21.223825907134973,uncategorized,arshkon_2024,scraped_2026,5017,24095
job,1516,29298,1.7887293532138724,3.1119125452519434,0.5552591961864612,21.08102262986762,uncategorized,arshkon_2024,scraped_2026,5017,24095
workflows,314,11505,0.3704887974334802,1.2220135788491913,1.194460009041638,20.883155383013072,uncategorized,arshkon_2024,scraped_2026,5017,24095
offer,106,8358,0.1250694666495188,0.8877522374638455,1.9606999970206465,20.060773210331742,uncategorized,arshkon_2024,scraped_2026,5017,24095
apply,480,13501,0.5663523018091416,1.4340204544148574,0.9300761830258946,20.024301091007818,uncategorized,arshkon_2024,scraped_2026,5017,24095
real,479,13268,0.5651724011803726,1.40927215681626,0.9147294206181158,19.668151750278444,uncategorized,arshkon_2024,scraped_2026,5017,24095
base,159,8414,0.18760419997427819,0.8937003261570705,1.561887569125438,19.511766078165365,uncategorized,arshkon_2024,scraped_2026,5017,24095
employment,222,9172,0.261937939586728,0.9742119552546531,1.314396769835625,19.351706610149545,uncategorized,arshkon_2024,scraped_2026,5017,24095
employee,105,7351,0.12388956602074974,0.7807928568553156,1.841689334136209,18.739227203079206,uncategorized,arshkon_2024,scraped_2026,5017,24095
role,2632,42429,3.1054984549201268,4.506633127943706,0.3739863238985919,18.617888654440776,uncategorized,arshkon_2024,scraped_2026,5017,24095
hiring,113,7311,0.1333287710509021,0.7765442220744405,1.7627986297105211,18.596459305289386,uncategorized,arshkon_2024,scraped_2026,5017,24095
position,1337,24930,1.5775271406642133,2.647961627180386,0.5192042339717418,18.495299871674877,uncategorized,arshkon_2024,scraped_2026,5017,24095
eligible,68,6943,0.08023324275629506,0.7374567820903899,2.218988126739176,18.210616904407523,uncategorized,arshkon_2024,scraped_2026,5017,24095
future,382,10917,0.4507220401897752,1.159558647570328,0.9458348098534959,18.1712216001552,uncategorized,arshkon_2024,scraped_2026,5017,24095
scale,945,19160,1.1150060941867477,2.0350960600391574,0.6028015246752343,18.08998285203402,uncategorized,arshkon_2024,scraped_2026,5017,24095
growth,283,9270,0.33391187794163973,0.984621110467797,1.0822034062009456,17.93409826518198,uncategorized,arshkon_2024,scraped_2026,5017,24095
health,212,8086,0.2501389332990376,0.858861520953895,1.2343610504768137,17.741906280777094,uncategorized,arshkon_2024,scraped_2026,5017,24095
opportunity,439,11426,0.5179763760296109,1.2136225251569632,0.8523164718270033,17.524722540870897,uncategorized,arshkon_2024,scraped_2026,5017,24095
make,507,12361,0.5982096187859058,1.312934363159918,0.7869819404415797,17.367773401638754,uncategorized,arshkon_2024,scraped_2026,5017,24095
factors,67,5839,0.07905334212752602,0.620194462138238,2.0605107219467715,16.771304364570256,uncategorized,arshkon_2024,scraped_2026,5017,24095
innovation,313,9103,0.36930889680471113,0.9668830602576436,0.9632180132965908,16.755698064821416,uncategorized,arshkon_2024,scraped_2026,5017,24095
market,184,7099,0.2171017156935043,0.7540264577358027,1.2457524395747592,16.68382407342163,uncategorized,arshkon_2024,scraped_2026,5017,24095
ml,673,14397,0.7940731231615674,1.5291898735064589,0.6562464649813862,16.64013994609291,uncategorized,arshkon_2024,scraped_2026,5017,24095
time,1453,25253,1.7143956136014225,2.6822693530359523,0.4487731382571116,16.634630020358728,uncategorized,arshkon_2024,scraped_2026,5017,24095
environments,677,14431,0.7987927256766435,1.5328012130702027,0.6526783212901499,16.59744804831084,uncategorized,arshkon_2024,scraped_2026,5017,24095
opportunities,443,10988,0.522695978544687,1.1670999743063812,0.8041073653212107,16.59349373135167,uncategorized,arshkon_2024,scraped_2026,5017,24095
together,86,5673,0.10147145407413788,0.6025626277976065,1.7820075372219613,16.402743424648083,uncategorized,arshkon_2024,scraped_2026,5017,24095
privacy,114,5916,0.13450867167967115,0.6283730840914226,1.542120128251149,16.309654157095885,uncategorized,arshkon_2024,scraped_2026,5017,24095
inclusive,59,5476,0.06961413709737366,0.5816381015017967,2.1234319935242096,16.2245882078253,uncategorized,arshkon_2024,scraped_2026,5017,24095
days,222,7270,0.261937939586728,0.7721893714240436,1.0817957866194003,15.878138802796135,uncategorized,arshkon_2024,scraped_2026,5017,24095
personal,95,5387,0.11209055973305927,0.5721848891143497,1.6307186027075833,15.756772608819182,uncategorized,arshkon_2024,scraped_2026,5017,24095
build,1968,31459,2.322044437417481,3.341445039288719,0.3651800116382935,15.716084083458473,uncategorized,arshkon_2024,scraped_2026,5017,24095
accommodation,35,5426,0.04129652200691658,0.576327308025703,2.6363555022574223,15.549034943289206,uncategorized,arshkon_2024,scraped_2026,5017,24095
paid,43,5123,0.05073572703706894,0.5441438995605743,2.3730530518659076,15.49803826639953,uncategorized,arshkon_2024,scraped_2026,5017,24095
competitive,91,5163,0.10737095721798309,0.5483925343414494,1.6312415179161928,15.426537027751952,uncategorized,arshkon_2024,scraped_2026,5017,24095
care,78,5030,0.0920322490439855,0.5342658236950398,1.759277317013078,15.41940344800544,uncategorized,arshkon_2024,scraped_2026,5017,24095
committed,93,5172,0.10973075847552119,0.5493484771671463,1.6112441428196087,15.401245338511796,uncategorized,arshkon_2024,scraped_2026,5017,24095
values,65,4928,0.07669354086998793,0.5234318050038084,1.9210910166543584,15.38835375692817,uncategorized,arshkon_2024,scraped_2026,5017,24095
financial,482,10869,0.5687121030666797,1.1544602858332778,0.7087871051577981,15.227246627589322,uncategorized,arshkon_2024,scraped_2026,5017,24095
applicants,154,5912,0.18170469683043294,0.627948220613335,1.240664778778977,15.20003453608409,uncategorized,arshkon_2024,scraped_2026,5017,24095
partner,286,7906,0.3374515798279469,0.8397426644399572,0.9123490872347793,15.157753096296158,uncategorized,arshkon_2024,scraped_2026,5017,24095
contact,87,4967,0.10265135470290691,0.5275742239151615,1.637470050520272,15.142130642784139,uncategorized,arshkon_2024,scraped_2026,5017,24095
want,67,4722,0.07905334212752602,0.5015513358823017,1.8480653091539256,15.021982427040765,uncategorized,arshkon_2024,scraped_2026,5017,24095
disability,58,4656,0.06843423646860461,0.4945410884938579,1.9782196673261483,14.973977969358614,noise,arshkon_2024,scraped_2026,5017,24095
talent,77,4772,0.09085234841521647,0.5068621293583956,1.719498447006111,14.969215287554716,uncategorized,arshkon_2024,scraped_2026,5017,24095
companies,60,4646,0.0707940377261427,0.4934789297986391,1.942170368253115,14.949006234823061,uncategorized,arshkon_2024,scraped_2026,5017,24095
package,82,4763,0.09675185155906169,0.5059061865326987,1.6546979059275744,14.85747755429552,uncategorized,arshkon_2024,scraped_2026,5017,24095
reasonable,37,4696,0.04365632326445467,0.498789723274733,2.436230308541539,14.762952455499791,uncategorized,arshkon_2024,scraped_2026,5017,24095
annual,28,5087,0.03303721760553326,0.5403201282577867,2.7948860535505204,14.751231835004784,uncategorized,arshkon_2024,scraped_2026,5017,24095
offers,56,4377,0.06607443521106653,0.4649068608972543,1.951484526845105,14.51231921303279,uncategorized,arshkon_2024,scraped_2026,5017,24095
com,28,4861,0.03303721760553326,0.5163153417458426,2.7494180401837456,14.509407651431381,uncategorized,arshkon_2024,scraped_2026,5017,24095
https,30,4688,0.03539701886307135,0.497939996318558,2.644190176491917,14.439097902055742,uncategorized,arshkon_2024,scraped_2026,5017,24095
powered,50,4311,0.05899503143845225,0.45789661350881045,2.049598225068353,14.410950934340825,uncategorized,arshkon_2024,scraped_2026,5017,24095
shape,77,4461,0.09085234841521647,0.47382899393709194,1.652072996343799,14.374282963736693,uncategorized,arshkon_2024,scraped_2026,5017,24095
candidates,359,8640,0.4235843257280872,0.9177051126690147,0.7737980131730655,14.366150017507023,uncategorized,arshkon_2024,scraped_2026,5017,24095
careers,22,5218,0.025957813832918994,0.5542344071651526,3.061397618424057,14.332295128770527,uncategorized,arshkon_2024,scraped_2026,5017,24095
interview,70,4329,0.08259304401383316,0.4598084991602042,1.7173281029606624,14.254422989672447,uncategorized,arshkon_2024,scraped_2026,5017,24095
believe,34,4313,0.04011662137814753,0.4581090452478542,2.4356495198877246,14.148569243411314,uncategorized,arshkon_2024,scraped_2026,5017,24095
model,536,11050,0.6324267370202081,1.1736853582167375,0.6190703692291777,13.997183701297041,uncategorized,arshkon_2024,scraped_2026,5017,24095
connect,78,4285,0.0920322490439855,0.45513500090124165,1.5988990622325714,13.995180521999558,uncategorized,arshkon_2024,scraped_2026,5017,24095
llm,85,4333,0.10029155344536883,0.46023336263829173,1.524103596428425,13.916515346703202,ai_tool,arshkon_2024,scraped_2026,5017,24095
individuals,114,4727,0.13450867167967115,0.5020824152299111,1.3176244008812006,13.902340584209442,uncategorized,arshkon_2024,scraped_2026,5017,24095
grow,178,5681,0.21002231192089002,0.6034123547537815,1.055932877159374,13.872629859050573,uncategorized,arshkon_2024,scraped_2026,5017,24095
locations,85,4258,0.10029155344536883,0.452267172424151,1.5066350911290352,13.75468061050201,uncategorized,arshkon_2024,scraped_2026,5017,24095
today,23,4498,0.02713771446168804,0.4777589811094014,2.86840689049823,13.724327109696485,uncategorized,arshkon_2024,scraped_2026,5017,24095
office,415,9141,0.4896587609391537,0.9709192632994749,0.6851999562793605,13.65227960820859,uncategorized,arshkon_2024,scraped_2026,5017,24095
agent,31,3977,0.0365769194918404,0.4224205130885036,2.446856465752833,13.57290404185585,uncategorized,arshkon_2024,scraped_2026,5017,24095
businesses,37,3836,0.04365632326445467,0.40744407548591904,2.2338584752587645,13.52477949618585,uncategorized,arshkon_2024,scraped_2026,5017,24095
workplace,53,3812,0.0625347333247594,0.404894894617394,1.8682684665513287,13.508879526053276,uncategorized,arshkon_2024,scraped_2026,5017,24095
roles,214,6078,0.2524987345565756,0.6455800549539666,0.9392978852808911,13.505355980486758,uncategorized,arshkon_2024,scraped_2026,5017,24095
states,157,5137,0.1852443987167401,0.5456309217338806,1.080772236094922,13.34013587648381,uncategorized,arshkon_2024,scraped_2026,5017,24095
accommodations,22,4226,0.025957813832918994,0.4488682645994509,2.8504343839041795,13.338071870202869,uncategorized,arshkon_2024,scraped_2026,5017,24095
flexible,112,4416,0.13214887042213305,0.4690492798086075,1.2672354289256562,13.244835255924414,soft_skill,arshkon_2024,scraped_2026,5017,24095
policy,137,4762,0.16164638614135918,0.5057999706631768,1.1412102133518012,13.1698954781267,uncategorized,arshkon_2024,scraped_2026,5017,24095
clients,397,8648,0.4684205496213109,0.9185548396251897,0.6740682880420907,13.132818578563812,uncategorized,arshkon_2024,scraped_2026,5017,24095
great,178,5343,0.21002231192089002,0.5675113908553872,0.9945570866541624,13.053748757827627,uncategorized,arshkon_2024,scraped_2026,5017,24095
email,81,3854,0.09557195093029265,0.40935596113731276,1.455105423787571,12.961245066487594,uncategorized,arshkon_2024,scraped_2026,5017,24095
experiences,427,9003,0.5038175684843822,0.956261473305456,0.641454389417456,12.951568401492217,uncategorized,arshkon_2024,scraped_2026,5017,24095
total,69,3671,0.0814131433850641,0.38991845701480937,1.5667739818333652,12.894906163514088,uncategorized,arshkon_2024,scraped_2026,5017,24095
leading,616,11629,0.7268187873217318,1.2351843466699042,0.5309986320729756,12.843367393774649,uncategorized,arshkon_2024,scraped_2026,5017,24095
first,236,6135,0.27845654838949463,0.6516343595167134,0.8507609188571346,12.825546729268305,uncategorized,arshkon_2024,scraped_2026,5017,24095
inc,37,3407,0.04365632326445467,0.3618774674610339,2.1152152019568833,12.798762299318648,uncategorized,arshkon_2024,scraped_2026,5017,24095
secure,443,9162,0.522695978544687,0.9731497965594342,0.6221741199564041,12.789835271239149,uncategorized,arshkon_2024,scraped_2026,5017,24095
outcomes,102,4079,0.1203498641344426,0.43325453177973505,1.2813464603478177,12.782747485325366,uncategorized,arshkon_2024,scraped_2026,5017,24095
note,79,3745,0.09321214967275457,0.3977784313594282,1.451404500913271,12.767207292005388,uncategorized,arshkon_2024,scraped_2026,5017,24095
value,283,6808,0.33391187794163973,0.7231176397049366,0.7732570864088206,12.74619436673974,uncategorized,arshkon_2024,scraped_2026,5017,24095
york,51,3419,0.0601749320672213,0.3631520578952964,1.7978823774087198,12.745977099797372,uncategorized,arshkon_2024,scraped_2026,5017,24095
california,22,3723,0.025957813832918994,0.39544168222994697,2.7236551312493607,12.740373744079957,uncategorized,arshkon_2024,scraped_2026,5017,24095
operate,141,4648,0.16636598865643537,0.4936913615376829,1.0881858086374745,12.730287611070981,uncategorized,arshkon_2024,scraped_2026,5017,24095
united,160,4922,0.1887841006030472,0.5227945097866771,1.0190648182077764,12.686108807368027,uncategorized,arshkon_2024,scraped_2026,5017,24095
listed,20,3791,0.0235980125753809,0.40266436135743455,2.837029456394844,12.657392290234325,uncategorized,arshkon_2024,scraped_2026,5017,24095
information,1369,21582,1.6152839607848226,2.292350896021143,0.35094566663949767,12.591809465884428,uncategorized,arshkon_2024,scraped_2026,5017,24095
city,69,3517,0.0814131433850641,0.37356121310844037,1.5239019869334056,12.536996277098364,uncategorized,arshkon_2024,scraped_2026,5017,24095
built,140,4549,0.16518608802766632,0.48317599045501713,1.0737638852510685,12.514275852347183,uncategorized,arshkon_2024,scraped_2026,5017,24095
better,135,4469,0.15928658488382108,0.47467872089326696,1.092383562779843,12.505330893117577,uncategorized,arshkon_2024,scraped_2026,5017,24095
recruiting,16,4016,0.01887841006030472,0.4265629319998568,3.117733102676092,12.450037342040746,uncategorized,arshkon_2024,scraped_2026,5017,24095
visit,20,3594,0.0235980125753809,0.38173983506162484,2.783644620502373,12.417429372351204,uncategorized,arshkon_2024,scraped_2026,5017,24095
applicable,181,5134,0.21356201380719717,0.5453122741253149,0.9379166517809585,12.401991637498718,uncategorized,arshkon_2024,scraped_2026,5017,24095
family,33,3201,0.03893672074937849,0.33999699833952735,2.1672069447111095,12.387832104804104,uncategorized,arshkon_2024,scraped_2026,5017,24095
ownership,256,6243,0.30205456096487554,0.6631056734250762,0.7868571984918482,12.33949725311382,soft_skill,arshkon_2024,scraped_2026,5017,24095
observability,199,5348,0.23480022512503995,0.5680424702029966,0.8839528585140304,12.244267072408062,sys_design,arshkon_2024,scraped_2026,5017,24095
agents,20,3448,0.0235980125753809,0.3662323181114308,2.7421577897576235,12.23092906448181,uncategorized,arshkon_2024,scraped_2026,5017,24095
san,99,3813,0.11681016224813547,0.40500111048691584,1.2437363191007647,12.218032774514784,uncategorized,arshkon_2024,scraped_2026,5017,24095
contribute,503,9751,0.5934900162708296,1.0357109437078196,0.5574535002448062,12.19199222626967,uncategorized,arshkon_2024,scraped_2026,5017,24095
life,543,10296,0.6406860414215915,1.0935985925972425,0.5353321207711117,12.158127273216309,uncategorized,arshkon_2024,scraped_2026,5017,24095
join,807,13895,0.9521798074166195,1.475869507006477,0.43896822194224594,12.123093844510763,uncategorized,arshkon_2024,scraped_2026,5017,24095
customers,1007,16531,1.1881599331704285,1.7558545390661437,0.3913159398804993,12.056016793896175,uncategorized,arshkon_2024,scraped_2026,5017,24095
excellence,200,5274,0.235980125753809,0.5601824958583776,0.8649979787014788,12.007655848347065,uncategorized,arshkon_2024,scraped_2026,5017,24095
jobs,76,3394,0.08967244778644742,0.36049666115724954,1.391668087135038,11.99945729556075,uncategorized,arshkon_2024,scraped_2026,5017,24095
insurance,106,3828,0.1250694666495188,0.406594348529744,1.1793432628138136,11.977933503656264,uncategorized,arshkon_2024,scraped_2026,5017,24095
assistance,105,3802,0.12388956602074974,0.4038327359221752,1.1820043138247431,11.948632420439557,uncategorized,arshkon_2024,scraped_2026,5017,24095
comprehensive,226,5637,0.2666575421018042,0.598738856494819,0.809356796754841,11.930744920925989,uncategorized,arshkon_2024,scraped_2026,5017,24095
law,43,2972,0.05073572703706894,0.3156735642190176,1.8283208225927563,11.904664518945756,uncategorized,arshkon_2024,scraped_2026,5017,24095
meaningful,84,3470,0.09911165281659978,0.36856906724091215,1.313741158184179,11.898185291464019,uncategorized,arshkon_2024,scraped_2026,5017,24095
home,30,2896,0.03539701886307135,0.30760115813535494,2.1623255070325644,11.784616456021746,uncategorized,arshkon_2024,scraped_2026,5017,24095
everyone,25,2929,0.029497515719226125,0.31110628182957684,2.3559203805047417,11.731976018627915,uncategorized,arshkon_2024,scraped_2026,5017,24095
place,56,3012,0.06607443521106653,0.3199221989998926,1.5775812753427854,11.698323870705973,uncategorized,arshkon_2024,scraped_2026,5017,24095
way,139,4227,0.16400618739889727,0.4489744804689728,1.0074840844159283,11.687859789635729,uncategorized,arshkon_2024,scraped_2026,5017,24095
take,340,7201,0.4011662137814753,0.7648604764270341,0.6458602332886008,11.637670344103542,uncategorized,arshkon_2024,scraped_2026,5017,24095
decisions,408,8161,0.4813994565377704,0.8668277111680357,0.5887120181648493,11.604987639492062,uncategorized,arshkon_2024,scraped_2026,5017,24095
notice,16,3230,0.01887841006030472,0.34307725855566173,2.8998459473505545,11.574358518094968,uncategorized,arshkon_2024,scraped_2026,5017,24095
encourage,27,2809,0.031857316976764215,0.29836037748695166,2.23714147485045,11.571182398205172,uncategorized,arshkon_2024,scraped_2026,5017,24095
success,273,6196,0.3221128716539493,0.658113527557548,0.7149833234251686,11.56170802919948,uncategorized,arshkon_2024,scraped_2026,5017,24095
trusted,28,2794,0.03303721760553326,0.2967671394441235,2.195430011857244,11.561390908661446,uncategorized,arshkon_2024,scraped_2026,5017,24095
thrive,126,3977,0.14866747922489967,0.4224205130885036,1.0446928545015064,11.54563050220672,uncategorized,arshkon_2024,scraped_2026,5017,24095
growing,190,4924,0.22418111946611854,0.5230069415257209,0.8475955009136129,11.464500136697442,uncategorized,arshkon_2024,scraped_2026,5017,24095
employer,95,3465,0.11209055973305927,0.3680379878933027,1.1892393825902392,11.436153318073494,uncategorized,arshkon_2024,scraped_2026,5017,24095
shared,82,3255,0.09675185155906169,0.3457326552937086,1.2738531939588018,11.393300315393649,uncategorized,arshkon_2024,scraped_2026,5017,24095
intelligence,245,5699,0.289075654048416,0.6053242404051753,0.7395598792187545,11.335086182866476,uncategorized,arshkon_2024,scraped_2026,5017,24095
agentic,10,3928,0.01179900628769045,0.4172159354819317,3.5652038273995137,11.265454983298937,ai_domain,arshkon_2024,scraped_2026,5017,24095
part,761,12847,0.8979043784932433,1.3645552757475499,0.41918194296293354,11.235730399507435,uncategorized,arshkon_2024,scraped_2026,5017,24095
beyond,95,3392,0.11209055973305927,0.36028422941820576,1.1679387735637148,11.228094996397479,uncategorized,arshkon_2024,scraped_2026,5017,24095
love,63,2919,0.07433373961244984,0.3100441231343581,1.4284368263277187,11.218332125632374,uncategorized,arshkon_2024,scraped_2026,5017,24095
help,1057,16743,1.2471549646088806,1.7783723034047816,0.355563666856904,11.211492933589696,uncategorized,arshkon_2024,scraped_2026,5017,24095
usd,8,4634,0.00943920503015236,0.49220433936437663,3.9534646875763144,11.17941560517382,uncategorized,arshkon_2024,scraped_2026,5017,24095
free,42,2615,0.04955582640829989,0.27775449879970754,1.723838464368832,11.084399575009016,uncategorized,arshkon_2024,scraped_2026,5017,24095
human,98,3387,0.11563026161936642,0.3597531500705964,1.1353721981986986,11.081002481050612,uncategorized,arshkon_2024,scraped_2026,5017,24095
learn,583,10361,0.6878820665723533,1.1005026241161646,0.4705084935697732,11.053964794750629,uncategorized,arshkon_2024,scraped_2026,5017,24095
depending,39,2557,0.04601612452199275,0.2715939783674387,1.775496188544711,11.005756901137245,uncategorized,arshkon_2024,scraped_2026,5017,24095
empower,56,2739,0.06607443521106653,0.2909252666204203,1.4825411814011726,10.983579584571137,uncategorized,arshkon_2024,scraped_2026,5017,24095
francisco,23,2546,0.02713771446168804,0.2704256038026981,2.299091834884422,10.97895331351852,uncategorized,arshkon_2024,scraped_2026,5017,24095
platforms,1074,16827,1.2672132752979544,1.7872944364446193,0.3446018620386573,10.949300370196859,uncategorized,arshkon_2024,scraped_2026,5017,24095
week,168,4410,0.19822330563319956,0.46841198459147626,0.8603737561508922,10.945501502304113,uncategorized,arshkon_2024,scraped_2026,5017,24095
hybrid,383,7539,0.4519019408185443,0.8007614403254284,0.5726289259429889,10.932450794222719,uncategorized,arshkon_2024,scraped_2026,5017,24095
hire,170,4401,0.20058310689073766,0.4674560417657794,0.8464937856433608,10.830054067643893,mgmt,arshkon_2024,scraped_2026,5017,24095
per,209,4978,0.2465992314127304,0.5287425984799021,0.7631803994116249,10.80885427343967,uncategorized,arshkon_2024,scraped_2026,5017,24095
purpose,67,2830,0.07905334212752602,0.300590910746911,1.3359099610189524,10.808495235111632,uncategorized,arshkon_2024,scraped_2026,5017,24095
tooling,205,4906,0.24187962889765424,0.521095055874327,0.7679315783382892,10.772598502311205,uncategorized,arshkon_2024,scraped_2026,5017,24095
match,27,2411,0.031857316976764215,0.2560864614172447,2.0843128288221884,10.772241161563253,uncategorized,arshkon_2024,scraped_2026,5017,24095
accelerate,44,2514,0.05191562766583799,0.267026695977998,1.6379273451193512,10.77213655896962,uncategorized,arshkon_2024,scraped_2026,5017,24095
search,163,4273,0.19232380248935435,0.4538604104669791,0.8590185902048457,10.764153768497254,uncategorized,arshkon_2024,scraped_2026,5017,24095
see,51,2590,0.0601749320672213,0.27509910206166066,1.5201049993687334,10.75142734714317,uncategorized,arshkon_2024,scraped_2026,5017,24095
posting,7,4494,0.008259304401383316,0.47733411763131384,4.056126865102764,10.730799614957617,uncategorized,arshkon_2024,scraped_2026,5017,24095
next,292,6162,0.34453098360056117,0.6545021879938042,0.6421751521141523,10.722558031379734,uncategorized,arshkon_2024,scraped_2026,5017,24095
usa,57,2654,0.06725433583983557,0.28189691771106073,1.4333096886760242,10.707805495938954,uncategorized,arshkon_2024,scraped_2026,5017,24095
ready,101,3307,0.11916996350567356,0.35125588050884626,1.0813070827949067,10.705277266091661,uncategorized,arshkon_2024,scraped_2026,5017,24095
access,484,8853,0.5710719043242178,0.9403290928771745,0.49927157985000203,10.695604750354349,uncategorized,arshkon_2024,scraped_2026,5017,24095
intelligent,36,2400,0.04247642263568562,0.25491808685250406,1.7921386903930028,10.674542665840743,uncategorized,arshkon_2024,scraped_2026,5017,24095
grade,58,2651,0.06843423646860461,0.2815782701024951,1.4147884674587559,10.659639588859923,uncategorized,arshkon_2024,scraped_2026,5017,24095
enabling,92,3145,0.10855085784675216,0.33404890964630224,1.1243953551414272,10.63101870336972,uncategorized,arshkon_2024,scraped_2026,5017,24095
right,165,4253,0.19468360374689242,0.4517360930765416,0.842128046355124,10.613720008754226,uncategorized,arshkon_2024,scraped_2026,5017,24095
worldwide,24,2295,0.02831761509045708,0.24376542055270703,2.1527322554835884,10.493639545380542,uncategorized,arshkon_2024,scraped_2026,5017,24095
geographic,10,3065,0.01179900628769045,0.32555164008455206,3.3170300266363064,10.477518036816186,uncategorized,arshkon_2024,scraped_2026,5017,24095
inclusion,32,2288,0.03775682012060944,0.24302190946605387,1.8620893740208988,10.462282766424572,uncategorized,arshkon_2024,scraped_2026,5017,24095
modern,639,10857,0.7539565017834198,1.1531856953990152,0.425540594959144,10.453848148959032,uncategorized,arshkon_2024,scraped_2026,5017,24095
dedicated,84,2963,0.09911165281659978,0.31471762139332066,1.1557354571805138,10.446067693751818,uncategorized,arshkon_2024,scraped_2026,5017,24095
diversity,39,2338,0.04601612452199275,0.2483327029421477,1.685934454762819,10.443244012449732,uncategorized,arshkon_2024,scraped_2026,5017,24095
bring,277,5838,0.3268324741690255,0.6200882462687162,0.6408798213230478,10.422161476912233,uncategorized,arshkon_2024,scraped_2026,5017,24095
genai,31,2266,0.0365769194918404,0.2406851603365726,1.8841649688215778,10.421214397874541,uncategorized,arshkon_2024,scraped_2026,5017,24095
lives,24,2252,0.02831761509045708,0.23919813816326632,2.1338136371548853,10.400391477293255,uncategorized,arshkon_2024,scraped_2026,5017,24095
edge,345,6800,0.40706571692532056,0.7222679127487616,0.5739161249872673,10.399616392386033,uncategorized,arshkon_2024,scraped_2026,5017,24095
bonus,129,3633,0.1522071811112068,0.38588225397297804,0.9306553360322383,10.387793460287794,noise,arshkon_2024,scraped_2026,5017,24095
making,298,6120,0.35161038737317546,0.6500411214738854,0.6149853207221652,10.367062126968293,uncategorized,arshkon_2024,scraped_2026,5017,24095
familiarity,782,12706,0.9226822916973932,1.3495788381449652,0.38088513225447773,10.33786054927349,uncategorized,arshkon_2024,scraped_2026,5017,24095
vary,19,2275,0.022418111946611856,0.24164110316226947,2.377488529935878,10.32291957626139,uncategorized,arshkon_2024,scraped_2026,5017,24095
millions,169,4213,0.1994032062619686,0.44748745829566655,0.8087176588397602,10.308896857834219,uncategorized,arshkon_2024,scraped_2026,5017,24095
overview,90,3009,0.10619105658921406,0.31960355139132696,1.1021538076080262,10.303557811878045,uncategorized,arshkon_2024,scraped_2026,5017,24095
largest,25,2192,0.029497515719226125,0.23282518599195373,2.0659965288597526,10.273605697946778,uncategorized,arshkon_2024,scraped_2026,5017,24095
directly,248,5345,0.2926153559347232,0.567723822594431,0.6632196155199859,10.210406520240285,uncategorized,arshkon_2024,scraped_2026,5017,24095
