term,count_a,count_b,rate_a,rate_b,log_odds_ratio,z_score,category,corpus_a,corpus_b,n_a,n_b
university,55,1207,0.1025874418049421,1.108800217534293,2.3812396907280453,17.272144021052203,uncategorized,senior_2024,entry_2026,3008,3255
city,41,1281,0.07647427480004775,1.1767796840608362,2.7345355027914398,17.237953236305305,uncategorized,senior_2024,entry_2026,3008,3255
employment,118,1244,0.22009669332696669,1.1427899507975645,1.6480956340953146,17.110472689052926,uncategorized,senior_2024,entry_2026,3008,3255
talent,67,1101,0.12497015638056583,1.0114242249422176,2.091874676542,16.625547789646685,uncategorized,senior_2024,entry_2026,3008,3255
learn,346,1822,0.6453682702638176,1.67376470285624,0.9541038750524695,16.269856442818682,uncategorized,senior_2024,entry_2026,3008,3255
offer,66,1053,0.12310493016593052,0.9673294358439192,2.062292812713114,16.253710421542205,uncategorized,senior_2024,entry_2026,3008,3255
base,108,1088,0.2014444311806136,0.999481886228095,1.6025266955099626,15.884899753542284,uncategorized,senior_2024,entry_2026,3008,3255
program,291,1597,0.5427808284588754,1.4670703789579667,0.995302393131742,15.615630615434279,uncategorized,senior_2024,entry_2026,3008,3255
privacy,79,977,0.14735287095618957,0.8975126864382802,1.8075193873883366,15.453876165902821,uncategorized,senior_2024,entry_2026,3008,3255
information,829,3075,1.546272531932673,2.8248224266097353,0.6039590176576821,15.43315095036762,uncategorized,senior_2024,entry_2026,3008,3255
real,318,1649,0.5931419362540289,1.5148397338144566,0.9386166276486101,15.32554362636805,uncategorized,senior_2024,entry_2026,3008,3255
work,3345,9220,6.239181687955115,8.469874072631468,0.3080004453807996,15.25928409309271,uncategorized,senior_2024,entry_2026,3008,3255
opportunities,291,1549,0.5427808284588754,1.4229755898596683,0.9647411245540845,15.10012655799822,uncategorized,senior_2024,entry_2026,3008,3255
office,203,1280,0.3786409215709681,1.1758610426212883,1.1340121618441863,15.01099931454068,uncategorized,senior_2024,entry_2026,3008,3255
states,78,927,0.14548764474155426,0.8515806144608861,1.7676801529473893,14.994558472471633,uncategorized,senior_2024,entry_2026,3008,3255
applicants,96,963,0.17906171660498987,0.8846517062846099,1.5981637901090586,14.932854683331577,uncategorized,senior_2024,entry_2026,3008,3255
familiarity,457,1994,0.8524083800883371,1.8317710304584756,0.7660247891478491,14.77052438584452,uncategorized,senior_2024,entry_2026,3008,3255
impact,271,1460,0.5054763041661693,1.341216501739907,0.9767257550197401,14.766996437876573,uncategorized,senior_2024,entry_2026,3008,3255
make,327,1615,0.6099289721857466,1.4836059248698286,0.8898266735257794,14.673938537167231,uncategorized,senior_2024,entry_2026,3008,3255
join,402,1827,0.749820938283395,1.6783579100539794,0.8067351441429507,14.644106695951896,uncategorized,senior_2024,entry_2026,3008,3255
health,148,1081,0.276053479766026,0.9930513961512598,1.280935071380962,14.615309833068835,uncategorized,senior_2024,entry_2026,3008,3255
contact,39,857,0.07274382237077713,0.7872757136925344,2.3821927741712337,14.551205398650083,uncategorized,senior_2024,entry_2026,3008,3255
candidates,203,1238,0.3786409215709681,1.1372781021602771,1.1006108989103591,14.53515264068445,uncategorized,senior_2024,entry_2026,3008,3255
hiring,81,872,0.15108332338546018,0.8010553352857526,1.6687249531746229,14.366924237017395,uncategorized,senior_2024,entry_2026,3008,3255
future,242,1339,0.45138474394174527,1.2300608875546133,1.0033324967771824,14.364309792393177,uncategorized,senior_2024,entry_2026,3008,3255
opportunity,280,1447,0.522263340097887,1.3292741630257843,0.9350834822050986,14.32267835219546,uncategorized,senior_2024,entry_2026,3008,3255
employee,52,815,0.09699176316103618,0.7486927732315233,2.0442627307941086,14.29377853070734,uncategorized,senior_2024,entry_2026,3008,3255
role,1567,4790,2.9228094783335323,4.400292495434352,0.4106926242502347,14.112183288819951,uncategorized,senior_2024,entry_2026,3008,3255
united,91,871,0.16973558553181328,0.8001366938462047,1.5511611612253233,14.080594751676704,uncategorized,senior_2024,entry_2026,3008,3255
together,60,789,0.11191357287811865,0.7248080958032784,1.8687273144936416,13.9553277388745,uncategorized,senior_2024,entry_2026,3008,3255
workflows,223,1240,0.4159454458636744,1.139115385039373,1.0082282429983227,13.861444486319225,uncategorized,senior_2024,entry_2026,3008,3255
clients,239,1275,0.44578906529783935,1.1712678354235488,0.9667763776415725,13.715923544492265,uncategorized,senior_2024,entry_2026,3008,3255
individuals,67,758,0.12497015638056583,0.6963302111772941,1.718272699084852,13.482397521662019,uncategorized,senior_2024,entry_2026,3008,3255
committed,37,724,0.0690133699415065,0.6650964022326661,2.2660597410327137,13.446372706266972,uncategorized,senior_2024,entry_2026,3008,3255
week,89,809,0.16600513310254267,0.7431809245942361,1.4994863844802033,13.427521845082925,uncategorized,senior_2024,entry_2026,3008,3255
state,197,1109,0.3674495642831563,1.0187733564586003,1.020466693752475,13.198840705296902,uncategorized,senior_2024,entry_2026,3008,3255
com,20,793,0.03730452429270622,0.72848266156147,2.9721414963342427,13.130514479068392,uncategorized,senior_2024,entry_2026,3008,3255
reasonable,28,688,0.05222633400978871,0.6320253104089424,2.4936681618412786,12.936893814846824,uncategorized,senior_2024,entry_2026,3008,3255
personal,47,655,0.08766563208785962,0.6017101429038624,1.9266507691578294,12.759902281796434,uncategorized,senior_2024,entry_2026,3008,3255
accommodation,30,648,0.055956786439059325,0.5952796528270271,2.364761352202911,12.66455453059571,uncategorized,senior_2024,entry_2026,3008,3255
want,45,636,0.08393517965858899,0.5842559555524526,1.9406764777577754,12.58228990230567,uncategorized,senior_2024,entry_2026,3008,3255
market,111,805,0.2070401098245195,0.7395063588360445,1.2736135294085678,12.579601245721246,uncategorized,senior_2024,entry_2026,3008,3255
care,50,642,0.09326131073176555,0.58976780418974,1.844723962314334,12.565257403905848,uncategorized,senior_2024,entry_2026,3008,3255
factors,39,627,0.07274382237077713,0.5759881825965216,2.069494262952004,12.54139366320921,uncategorized,senior_2024,entry_2026,3008,3255
companies,37,624,0.0690133699415065,0.573232258277878,2.1173290172814907,12.515158863957426,uncategorized,senior_2024,entry_2026,3008,3255
innovation,198,1054,0.36931479049779153,0.9682480772834671,0.9644854236497462,12.452483152237448,uncategorized,senior_2024,entry_2026,3008,3255
paid,18,712,0.0335740718634356,0.6540727049580916,2.9696318849853967,12.446153170694295,uncategorized,senior_2024,entry_2026,3008,3255
time,906,2947,1.689894950459592,2.7072363223476064,0.47236210338788975,12.434597056502923,uncategorized,senior_2024,entry_2026,3008,3255
built,87,718,0.16227468067327205,0.6595845535953789,1.4028043540136572,12.357869389978083,uncategorized,senior_2024,entry_2026,3008,3255
subject,151,894,0.28164915840993193,0.8212654469558059,1.0707572196758095,12.170341153372293,uncategorized,senior_2024,entry_2026,3008,3255
grow,111,769,0.2070401098245195,0.7064352670123208,1.2278297108444134,12.093135302624905,uncategorized,senior_2024,entry_2026,3008,3255
directly,151,880,0.28164915840993193,0.8084044668021356,1.0549606595605363,11.977036612927309,uncategorized,senior_2024,entry_2026,3008,3255
exposure,144,856,0.2685925749074848,0.7863570722529865,1.0747637598193673,11.932856426658867,uncategorized,senior_2024,entry_2026,3008,3255
email,38,565,0.07087859615614182,0.5190324133445531,1.99128882704981,11.883528190803402,uncategorized,senior_2024,entry_2026,3008,3255
great,119,777,0.221961919541602,0.7137843985287038,1.168584153276372,11.871515737411446,uncategorized,senior_2024,entry_2026,3008,3255
https,14,695,0.026113167004894355,0.6384558004857777,3.1966137956833665,11.846103446062038,uncategorized,senior_2024,entry_2026,3008,3255
offers,32,556,0.059687238868329946,0.510764640388622,2.147035524484205,11.812105568566077,uncategorized,senior_2024,entry_2026,3008,3255
per,116,763,0.21636624089769607,0.7009234183750335,1.175925926195112,11.80030997398925,uncategorized,senior_2024,entry_2026,3008,3255
today,14,678,0.026113167004894355,0.6228388960134636,3.171833973405529,11.751362970591202,uncategorized,senior_2024,entry_2026,3008,3255
employer,60,597,0.11191357287811865,0.5484289394100852,1.589705706724276,11.738971670533273,uncategorized,senior_2024,entry_2026,3008,3255
connect,48,566,0.08953085830249494,0.5199510547841009,1.7594793718175632,11.704984041917394,uncategorized,senior_2024,entry_2026,3008,3255
growth,191,976,0.3562582069953444,0.8965940449987323,0.9235341352505735,11.672637239689124,uncategorized,senior_2024,entry_2026,3008,3255
america,21,552,0.03916975050734153,0.5070900746304305,2.5608820847796787,11.521026899839791,uncategorized,senior_2024,entry_2026,3008,3255
meaningful,47,548,0.08766563208785962,0.5034155088722391,1.7481954608619459,11.503064998650208,uncategorized,senior_2024,entry_2026,3008,3255
academic,29,526,0.05409156022442402,0.48320539720218564,2.1899552490348775,11.482905438767487,uncategorized,senior_2024,entry_2026,3008,3255
york,35,527,0.06528291751223587,0.48412403864173353,2.0038511408575044,11.481405463820128,uncategorized,senior_2024,entry_2026,3008,3255
inclusive,30,521,0.055956786439059325,0.4786121900044462,2.1465077391506266,11.434174206101458,uncategorized,senior_2024,entry_2026,3008,3255
around,148,830,0.276053479766026,0.7624723948247416,1.016490990191925,11.392442814919773,uncategorized,senior_2024,entry_2026,3008,3255
competitive,47,538,0.08766563208785962,0.49422909447676017,1.7297698830426214,11.37347753647557,uncategorized,senior_2024,entry_2026,3008,3255
creativity,33,515,0.06155246508296526,0.47310034136715895,2.039633826225683,11.360163836183377,uncategorized,senior_2024,entry_2026,3008,3255
notice,12,648,0.022382714575623734,0.5952796528270271,3.280585945117502,11.265104627299639,uncategorized,senior_2024,entry_2026,3008,3255
contribute,314,1294,0.5856810313954877,1.1887220227749584,0.708526372960602,11.262916204504474,uncategorized,senior_2024,entry_2026,3008,3255
better,75,599,0.1398919660976483,0.550266222289181,1.3699137736206417,11.184934871580115,uncategorized,senior_2024,entry_2026,3008,3255
locations,44,517,0.0820699534439537,0.47493762424625474,1.7558847125976857,11.1823216887557,uncategorized,senior_2024,entry_2026,3008,3255
applicable,113,710,0.21077056225379015,0.6522354220789958,1.1300908063082904,11.158320140841152,uncategorized,senior_2024,entry_2026,3008,3255
interview,58,542,0.10818312044884804,0.49790366023495175,1.5269052828469523,11.053105536679054,uncategorized,senior_2024,entry_2026,3008,3255
sales,143,792,0.2667273486928495,0.7275640201219221,1.00396693607438,11.049878326806404,uncategorized,senior_2024,entry_2026,3008,3255
live,80,604,0.14921809717082488,0.5548594294869205,1.3136913158567332,11.042136934439734,uncategorized,senior_2024,entry_2026,3008,3255
culture,211,986,0.3935627312880506,0.905780459394211,0.8341199383893825,10.996892449061704,uncategorized,senior_2024,entry_2026,3008,3255
place,30,482,0.055956786439059325,0.44278517386207883,2.068667523985969,10.995329684318392,uncategorized,senior_2024,entry_2026,3008,3255
flexible,70,568,0.13056583502447175,0.5217883376631967,1.3857386893995756,10.940123528598663,soft_skill,senior_2024,entry_2026,3008,3255
life,358,1388,0.6677509848394413,1.2750743180924595,0.647519773420858,10.923763884479055,uncategorized,senior_2024,entry_2026,3008,3255
annual,13,562,0.024247940790259045,0.5162764890259094,3.0581398984079087,10.90502193726341,uncategorized,senior_2024,entry_2026,3008,3255
california,17,506,0.03170884564880029,0.464832568411228,2.6850346485524472,10.892371691506769,uncategorized,senior_2024,entry_2026,3008,3255
values,47,501,0.08766563208785962,0.4602393612134886,1.658484793607494,10.872554980147111,uncategorized,senior_2024,entry_2026,3008,3255
designed,84,604,0.15667900202936613,0.5548594294869205,1.2648996425923151,10.862832806197327,uncategorized,senior_2024,entry_2026,3008,3255
find,79,588,0.14735287095618957,0.5401611664541544,1.2994088765745628,10.844506366986916,uncategorized,senior_2024,entry_2026,3008,3255
note,44,487,0.0820699534439537,0.44737838105981825,1.696079583071267,10.775449869838017,uncategorized,senior_2024,entry_2026,3008,3255
careers,7,835,0.013056583502447178,0.767065602022481,4.0727066656606645,10.738083459396302,uncategorized,senior_2024,entry_2026,3008,3255
lives,16,477,0.029843619434164973,0.43819196666433946,2.6865787656481217,10.573693489925613,uncategorized,senior_2024,entry_2026,3008,3255
experts,64,523,0.11937447773665989,0.480449472883542,1.392768852137075,10.517959799411978,uncategorized,senior_2024,entry_2026,3008,3255
package,52,488,0.09699176316103618,0.44829702249936615,1.5310976952242514,10.496772098201761,uncategorized,senior_2024,entry_2026,3008,3255
believe,25,439,0.046630655365882775,0.40328359196151997,2.15744957975686,10.494611290006695,uncategorized,senior_2024,entry_2026,3008,3255
usd,7,733,0.013056583502447178,0.6733641751885971,3.94232854826035,10.388313445024817,uncategorized,senior_2024,entry_2026,3008,3255
days,136,727,0.2536707651904023,0.6678523265513098,0.9684726055590094,10.366508857589942,uncategorized,senior_2024,entry_2026,3008,3255
encourage,21,431,0.03916975050734153,0.3959344604451369,2.3133360181098164,10.354201054782784,uncategorized,senior_2024,entry_2026,3008,3255
agency,36,437,0.0671481437268712,0.4014463090824242,1.7883401802994126,10.31496195851955,uncategorized,senior_2024,entry_2026,3008,3255
important,65,512,0.12123970395129521,0.47034441704851526,1.3559986667092412,10.298954368348952,uncategorized,senior_2024,entry_2026,3008,3255
site,272,1108,0.5073415303808047,1.0178547150190524,0.6968393920347591,10.298032975658835,uncategorized,senior_2024,entry_2026,3008,3255
agent,15,453,0.027978393219529663,0.4161445721151903,2.6994322023044273,10.289267517528708,uncategorized,senior_2024,entry_2026,3008,3255
part,470,1630,0.8766563208785961,1.4973855464630466,0.5360553747425474,10.238742547894146,uncategorized,senior_2024,entry_2026,3008,3255
partners,206,919,0.38423660021487405,0.844231482944503,0.7876789904912354,10.21817673063848,uncategorized,senior_2024,entry_2026,3008,3255
reach,28,411,0.05222633400978871,0.3775616316541793,1.9782277638286834,10.130173619390396,uncategorized,senior_2024,entry_2026,3008,3255
workplace,33,415,0.06155246508296526,0.3812361974123708,1.8236582290654209,10.084324047603472,uncategorized,senior_2024,entry_2026,3008,3255
agents,12,462,0.022382714575623734,0.42441234507112124,2.942095412821076,10.065969531363692,uncategorized,senior_2024,entry_2026,3008,3255
provided,39,426,0.07274382237077713,0.3913412532473975,1.6828098731893615,10.059979772410314,uncategorized,senior_2024,entry_2026,3008,3255
disability,34,415,0.06341769129760058,0.3812361974123708,1.793812310892708,10.057192299950302,noise,senior_2024,entry_2026,3008,3255
powered,30,405,0.055956786439059325,0.372049783016892,1.8945436632582435,10.014191168743018,uncategorized,senior_2024,entry_2026,3008,3255
considered,72,515,0.1342962874537424,0.47310034136715895,1.25956663552273,10.011495016250931,uncategorized,senior_2024,entry_2026,3008,3255
via,112,632,0.20890533603915484,0.580581389794261,1.0225352992243835,9.974161086415716,uncategorized,senior_2024,entry_2026,3008,3255
clearance,251,1027,0.46817177987346303,0.9434447584156742,0.7012362032625141,9.959289403419977,uncategorized,senior_2024,entry_2026,3008,3255
professionals,61,479,0.11377879909275397,0.4400292495434352,1.3528564377915062,9.952211408748534,uncategorized,senior_2024,entry_2026,3008,3255
home,19,399,0.03543929807807091,0.3665379343796047,2.336198888731449,9.951630238322101,uncategorized,senior_2024,entry_2026,3008,3255
type,88,559,0.1641399068879074,0.5135205647072657,1.1409128273530964,9.948770423601944,uncategorized,senior_2024,entry_2026,3008,3255
hire,120,653,0.2238271457562373,0.5998728600247666,0.9862399846580274,9.930151505435683,mgmt,senior_2024,entry_2026,3008,3255
accommodations,16,406,0.029843619434164973,0.3729684244564399,2.525353856038204,9.911052010830955,uncategorized,senior_2024,entry_2026,3008,3255
start,66,491,0.12310493016593052,0.4510529468180098,1.2988326994723387,9.907586081767416,uncategorized,senior_2024,entry_2026,3008,3255
listed,12,440,0.022382714575623734,0.4042022334010678,2.8932861141210724,9.89271127913037,uncategorized,senior_2024,entry_2026,3008,3255
staffing,12,440,0.022382714575623734,0.4042022334010678,2.8932861141210724,9.89271127913037,uncategorized,senior_2024,entry_2026,3008,3255
located,50,443,0.09326131073176555,0.4069581577197115,1.4735295404350701,9.877835062327696,uncategorized,senior_2024,entry_2026,3008,3255
growing,134,689,0.24994031276113166,0.6329439518484903,0.9295709487114845,9.845974670313106,uncategorized,senior_2024,entry_2026,3008,3255
defense,42,419,0.07833950101468307,0.38491076317056233,1.5921401497747478,9.838070848948371,uncategorized,senior_2024,entry_2026,3008,3255
sponsorship,60,468,0.11191357287811865,0.4299241937084085,1.3461429536696583,9.817600950172114,noise,senior_2024,entry_2026,3008,3255
recruitment,8,529,0.014921809717082487,0.48596132152082927,3.4826341187171064,9.78274693607724,uncategorized,senior_2024,entry_2026,3008,3255
search,84,537,0.15667900202936613,0.49331045303721227,1.1472640288342042,9.77838792408308,uncategorized,senior_2024,entry_2026,3008,3255
many,109,610,0.2033096573952489,0.5603712781242076,1.0142393407202137,9.7537498636058,uncategorized,senior_2024,entry_2026,3008,3255
match,13,411,0.024247940790259045,0.3775616316541793,2.745099035178707,9.748318021834864,uncategorized,senior_2024,entry_2026,3008,3255
visa,34,388,0.06341769129760058,0.356432878544578,1.7265159967070831,9.654479512353603,noise,senior_2024,entry_2026,3008,3255
interest,57,449,0.10631789423421273,0.41247000635699876,1.3559711088956492,9.644286921710934,uncategorized,senior_2024,entry_2026,3008,3255
assistance,59,454,0.11004834666348334,0.41706321355473813,1.3325658084032748,9.629794829881114,uncategorized,senior_2024,entry_2026,3008,3255
without,110,605,0.2051748836098842,0.5557780709264682,0.9968708667917587,9.61783158627626,uncategorized,senior_2024,entry_2026,3008,3255
date,174,789,0.3245493613465441,0.7248080958032784,0.803913115418645,9.598863546396519,uncategorized,senior_2024,entry_2026,3008,3255
llm,59,452,0.11004834666348334,0.4152259306756424,1.3281490497636579,9.595435619520996,ai_tool,senior_2024,entry_2026,3008,3255
first,150,719,0.2797839321952966,0.6605031950349268,0.8594006237144347,9.574329057804032,uncategorized,senior_2024,entry_2026,3008,3255
target,42,402,0.07833950101468307,0.3692938586982483,1.5507067062618667,9.563638853681265,uncategorized,senior_2024,entry_2026,3008,3255
shape,52,428,0.09699176316103618,0.3931785361264932,1.399853220606171,9.532860095947205,uncategorized,senior_2024,entry_2026,3008,3255
agencies,21,362,0.03916975050734153,0.33254820111633304,2.1388131582445826,9.530933321512748,uncategorized,senior_2024,entry_2026,3008,3255
stage,58,445,0.10818312044884804,0.40879544059880724,1.329628444213065,9.525197485952479,uncategorized,senior_2024,entry_2026,3008,3255
one,733,2230,1.367210815327683,2.0485704101917754,0.40513101789461015,9.51560835008663,uncategorized,senior_2024,entry_2026,3008,3255
programs,213,890,0.39729318371732125,0.8175908811976145,0.7221605638660487,9.467591570879009,uncategorized,senior_2024,entry_2026,3008,3255
depending,25,355,0.046630655365882775,0.3261177110394979,1.9449961585643827,9.401402798937882,uncategorized,senior_2024,entry_2026,3008,3255
usa,35,374,0.06528291751223587,0.3435718983909076,1.6607735538934953,9.3967097165014,uncategorized,senior_2024,entry_2026,3008,3255
resume,12,382,0.022382714575623734,0.3509210299072907,2.7518821497030688,9.390302164663112,uncategorized,senior_2024,entry_2026,3008,3255
dedicated,54,425,0.1007222155903068,0.39042261180784965,1.3550796651092858,9.38047149060438,uncategorized,senior_2024,entry_2026,3008,3255
internship,154,718,0.2872448370538379,0.6595845535953789,0.8316848966891293,9.365593389899686,uncategorized,senior_2024,entry_2026,3008,3255
early,75,486,0.1398919660976483,0.44645973962027036,1.1607608316233264,9.356981232674693,uncategorized,senior_2024,entry_2026,3008,3255
basis,76,487,0.14175719231228365,0.44737838105981825,1.149571869767799,9.321343715818918,uncategorized,senior_2024,entry_2026,3008,3255
thousands,27,352,0.0503611077951534,0.32336178672085425,1.8595718752732449,9.313688275528788,uncategorized,senior_2024,entry_2026,3008,3255
helps,40,380,0.07460904858541244,0.34908374702819495,1.5431890872527223,9.284658756476185,uncategorized,senior_2024,entry_2026,3008,3255
terms,41,382,0.07647427480004775,0.3509210299072907,1.5237517615544371,9.272909489218577,uncategorized,senior_2024,entry_2026,3008,3255
vary,10,391,0.01865226214635311,0.35918880286322163,2.9573355411818048,9.239076377166676,uncategorized,senior_2024,entry_2026,3008,3255
centers,32,357,0.059687238868329946,0.3279549939185937,1.7038301666885776,9.234712219258537,uncategorized,senior_2024,entry_2026,3008,3255
positions,51,408,0.09512653694640086,0.3748057073355356,1.3713961473372702,9.234431970721996,uncategorized,senior_2024,entry_2026,3008,3255
annually,7,467,0.013056583502447178,0.4290055522688606,3.4912754021640318,9.175038064341633,uncategorized,senior_2024,entry_2026,3008,3255
inspire,15,342,0.027978393219529663,0.3141753723253754,2.4182559806938,9.169924207257168,uncategorized,senior_2024,entry_2026,3008,3255
intelligent,26,339,0.04849588158051809,0.3114194480067318,1.8596579046887296,9.140104491796397,uncategorized,senior_2024,entry_2026,3008,3255
see,35,358,0.06528291751223587,0.32887363535814157,1.6170372358918819,9.131798694711811,uncategorized,senior_2024,entry_2026,3008,3255
questions,48,392,0.08953085830249494,0.36010744430276953,1.3919950753063697,9.103657628313377,uncategorized,senior_2024,entry_2026,3008,3255
medical,165,733,0.30776232541482634,0.6733641751885971,0.7833654693683405,9.091415391728077,uncategorized,senior_2024,entry_2026,3008,3255
recruiting,13,341,0.024247940790259045,0.3132567308858276,2.558328970830976,9.056589756964515,uncategorized,senior_2024,entry_2026,3008,3255
whether,22,328,0.04103497672197685,0.30131439217170514,1.9936539315199386,9.054342250711226,uncategorized,senior_2024,entry_2026,3008,3255
selected,44,377,0.0820699534439537,0.3463278227095513,1.439965556590339,9.039675896283153,uncategorized,senior_2024,entry_2026,3008,3255
step,35,351,0.06528291751223587,0.32244314528130635,1.597284597974605,9.012249382524457,uncategorized,senior_2024,entry_2026,3008,3255
tech,325,1160,0.6061985197564761,1.0656240698755424,0.56463420369486,8.996638285669993,uncategorized,senior_2024,entry_2026,3008,3255
additional,147,676,0.27418825355139076,0.6210016131343679,0.8179006463139364,8.987633531137345,uncategorized,senior_2024,entry_2026,3008,3255
visit,13,332,0.024247940790259045,0.3049889579298966,2.531573987787409,8.95741549724383,uncategorized,senior_2024,entry_2026,3008,3255
worldwide,14,327,0.026113167004894355,0.30039575073215724,2.442340123333679,8.951911986506643,uncategorized,senior_2024,entry_2026,3008,3255
training,420,1401,0.7833950101468307,1.287016656806582,0.49702075904945353,8.934445487109604,uncategorized,senior_2024,entry_2026,3008,3255
get,111,566,0.2070401098245195,0.5199510547841009,0.9211509007559497,8.87407582595453,uncategorized,senior_2024,entry_2026,3008,3255
ubuntu,16,310,0.029843619434164973,0.28477884625984323,2.255492410181162,8.800407165850256,uncategorized,senior_2024,entry_2026,3008,3255
rate,53,389,0.09885698937567149,0.35735151998412584,1.285229441342695,8.778473255535207,uncategorized,senior_2024,entry_2026,3008,3255
robotics,20,307,0.03730452429270622,0.2820229219411996,2.02273933758849,8.76703153283438,uncategorized,senior_2024,entry_2026,3008,3255
country,12,319,0.022382714575623734,0.2930466192157742,2.57159992558838,8.748829231187045,uncategorized,senior_2024,entry_2026,3008,3255
family,16,306,0.029843619434164973,0.2811042805016517,2.242501961023555,8.746914554193907,uncategorized,senior_2024,entry_2026,3008,3255
right,111,559,0.2070401098245195,0.5135205647072657,0.9087000836831951,8.745155266321518,uncategorized,senior_2024,entry_2026,3008,3255
largest,18,304,0.0335740718634356,0.2792669976225559,2.1182255757262336,8.734369807583473,uncategorized,senior_2024,entry_2026,3008,3255
legal,35,333,0.06528291751223587,0.3059075993694445,1.544625865118796,8.693852854971869,uncategorized,senior_2024,entry_2026,3008,3255
offices,16,301,0.029843619434164973,0.27651107330391234,2.22602307256002,8.679055358159243,uncategorized,senior_2024,entry_2026,3008,3255
hourly,25,308,0.046630655365882775,0.2829415633807475,1.8029392648470974,8.671319592638488,uncategorized,senior_2024,entry_2026,3008,3255
law,24,306,0.04476542915124747,0.2811042805016517,1.8372301580249726,8.668766902493791,uncategorized,senior_2024,entry_2026,3008,3255
verify,28,314,0.05222633400978871,0.28845341201803476,1.7089459209893594,8.666242999074518,uncategorized,senior_2024,entry_2026,3008,3255
roles,141,640,0.26299689626357886,0.5879305213106442,0.8048244846970674,8.65144076861226,uncategorized,senior_2024,entry_2026,3008,3255
year,261,966,0.48682404201981616,0.8874076306032535,0.6008627590208171,8.613285667729668,uncategorized,senior_2024,entry_2026,3008,3255
free,22,299,0.04103497672197685,0.27467379042481654,1.9010602074476353,8.607612428333598,uncategorized,senior_2024,entry_2026,3008,3255
curiosity,24,302,0.04476542915124747,0.27742971474346023,1.8240688309997992,8.602523001194164,uncategorized,senior_2024,entry_2026,3008,3255
government,182,750,0.33947117106362656,0.688981079660911,0.7082210249000083,8.57111557638989,uncategorized,senior_2024,entry_2026,3008,3255
access,308,1085,0.5744896741076758,0.9967259619094514,0.5514812413131152,8.541838330826362,uncategorized,senior_2024,entry_2026,3008,3255
federal,61,400,0.11377879909275397,0.3674565758191526,1.1725519147956147,8.531160916827648,uncategorized,senior_2024,entry_2026,3008,3255
