period,uid,source,title,matched_sub,context_200c
2024,asaniczka_40c367673866a439,kaggle_asaniczka,Principal Software Engineer,coach,ties driving technology completion activity budget analyze systems subsystems ability independently coach review customer specifications requirements including cost variable provide budget cost schedule in
2024,asaniczka_375237145649eccd,kaggle_asaniczka,Sr. Devops Engineer,coach,in application features technologies frameworks improve communicate testers stakeholders throughout coach junior share practices bachelor degree related minimum similar role technologies jenkins ansible te
2024,asaniczka_6ccba8ce8ecabec5,kaggle_asaniczka,Senior Go Engineer,coach,g closely user execution developing implementing criteria definition done estimate break user tasks coach junior software trouble shoot issues participate sprint ceremonies bring software golang analytical
2024,asaniczka_8341d559018770cb,kaggle_asaniczka,"Senior Software Engineer (Golang, backend)",coach,ove overall contribute architectural roadmap ensure scalability performant maintainable application coach less experienced practices established debug systems needed improve alerting avoiding removing accr
2024,arshkon_3895559165,kaggle_arshkon,Senior Software Engineer,coaches, scenarios systems sit user uat identify application errors ensure software deployment participates coaches others software end-to-end lifecycle phases applying in-depth company industry methodologies polici
2024,asaniczka_092115e61beda7d1,kaggle_asaniczka,Volunteer: Senior back-end developer- Software (React Native Developer) Volunteer for Nature Counter,mentoring,tware software documentation software software fundamentals software software requirements software mentoring developor nature counter analyze determine recommend installation modification existing analyze use
2026,linkedin_li-4391665727,scraped,Staff Software Engineer - AI/ML Infra,mentoring,seeking exceptional large models llms role combines expertise mentoring capabilities designing implementing maintaining systems enable teams operate llms efficiently candi
2026,linkedin_li-4385358403,scraped,Principal Quantum Error Correction Software Engineer,hire,rements required role requirements include limited following screenings position required pass upon hire/transfer every thereafter citizenship citizenship verification role require controlled export expor
2026,linkedin_li-4388291370,scraped,Senior Site Reliability Engineering- CTJ- Secret (Cleared Environments),hire,ate clearance and/or customer requirements result including termination position required pass upon hire/transfer every thereafter qualifications doctorate degree technology related software systems degre
2026,linkedin_li-4359846996,scraped,"Senior Software Engineer, iOS",mentorship,rformance solutions cross-functional teams direction practices lifecycle write maintainable reviews mentorship principles ensure remains forefront customer description responsibilities delivers solutions spanni
2026,linkedin_li-4388191065,scraped,"Platform Engineer (Soldier Pair) - Interim Secret Clearance Required - On-Site in Austin, TX",coaches,looking alongside novice soldiers competencies soldiers coaches impart expertise soldiers become capable taking ownership ultimately train others conus determined 
2026,linkedin_li-4383337567,scraped,Senior Software Engineer (Order and Delivery) - (5 years exp),mentoring,y feasibility scheduling includes provide software expertise cross-functional teams provide ongoing mentoring including reviews goal setting tracking maintain customer-centric satisfaction consistent feature p
2026,linkedin_li-4400881394,scraped,Sr Software Development Engineer,mentorship,ions teams roadmap participate supportive iterative values curiosity practices contribute teammates mentorship ownership multiple functional areas qualifications software framework flask django fastapi relation
2026,linkedin_li-4375987522,scraped,Senior Software Development Engineer in Test,mentorship,practices contribute frameworks overall qa tests ci/cd pipelines enable continuous feedback provide mentorship junior mid-level sdets fostering practices closely stakeholders understand requirements define cove
2026,linkedin_li-4383732041,scraped,Senior Software Engineer - CTJ - POLY,hire,gle scope investigation ssbi polygraph ability customer and/or requirements required pre-offer post-hire role failure maintain obtain appropriate u.s clearance and/or customer requirements result includin
2026,linkedin_li-4385477275,scraped,DevOps Engineer,mentoring,perational efficiency cross-functionally influence establish practices requirements devops/sre role mentoring managing expertise ec2 eks/ecs rds dynamodb cloudfront iam vpc terraform tcp/ip dns routing load ba
2026,linkedin_li-4375823928,scraped,"Lead Data Engineer, Data & Analytics",coach, comma comma comma practices mandatory reviews cross-functional initiatives provide direction teams coach comma fostering continuous improvement and/or pyspark warehouses like redshift services comma inclu
2026,linkedin_li-4340612071,scraped,"Staff Engineer, Backend",mentoring,nt technology empowers impossible problems away experiment iterate repeat spread leveling practices mentoring gain transparency believe taking guesswork investing means consistent customers efficiency software
2026,linkedin_li-4369288794,scraped,"Staff Machine Learning Engineer, Delivery Marketplace (Sunnyvale/San Francisco/NYC)",mentorship, users trips roadmap ownership year implementation including platform-level communication alignment mentorship cross-team influence productionization end-to-end solutions large-scale distributed systems serving
2026,linkedin_li-4398918858,scraped,Azure Data Cloud Engineer,coach,quirements bachelor degree required hands-on excellent communicator collaborator continuous learner coach writing sql queries pl/sql hand-on optimization tunning approaches sql tuning expertise azure large
2026,linkedin_li-4255809899,scraped,"Software Engineer, Machine Learning",mentorship,ologies analyze efficiency provide feedback peers reviews direction goals teams initiatives provide mentorship peers help onboard architect systems identify scalability issues large efforts reduce variety langu
2026,linkedin_li-4369178224,scraped,"Lead, Data Engineer",coach,problems discovered developing solutions address problems bring relevant technologies provide input coach embed day-to-day problems situations requires evaluation intangible variables use languages includi
2026,linkedin_li-4400245933,scraped,Senior Site Reliability Engineer I,mentorship,xibility remotely mondays unless accommodation believe fuels in-office designed meaningful teamwork mentorship implement services apis tooling improve scalability operational efficiency write production-quality
2026,linkedin_li-4388518867,scraped,Senior Windows Systems Engineer,mentorship,umentation configurations changes procedures architectural updates ensure operational deliver hands mentorship informal strengthen capability respond urgent escalated cases including hours weekend incidents mai
2026,linkedin_li-4395335442,scraped,Sr. DevOps Engineer (1126108),hire,location reston va description company position location remote hire/permanent position must us clearance dhs suitability requires u.s citizenship must qualifications m
2026,linkedin_li-4402688188,scraped,Systems Engineer II - Server Admin,mentorship,pany option including weeks paid parental weeks paid leave nordisk-marketed tuition referral awards mentorship help ready realize potential help us position operation lifecycle management selected systems relat
2026,linkedin_li-4397175859,scraped,"Staff Software Engineer, Automations",mentoring,expertise sql schema query tuning fundamentals algorithms maintaining large-scale pipelines guiding mentoring track record managing incidents reducing written verbal communication documentation cross-team clos
2026,linkedin_li-4393287756,scraped,Senior Manager of Software Engineering,coach,supporting rest springboot swagger sql nosql technologies e.g cassandra teams technologists ability coach teams goals aligned initiatives developing recognizing in-depth services industry systems practical
2026,linkedin_li-4401354009,scraped,Senior Test Engineer,mentorship, optional chatbots conversational owners lifecycle ensure testability well-defined criteria provide mentorship junior offshore qa effectively offshore teams ensuring consistent standards execution proactively i
2026,linkedin_li-4390943132,scraped,Entry Level Software Developer,mentorship,rest software reasoning communication abilities team-oriented mindset offer paid months needed week mentorship instruction immersive hands-on hourly pay rate annually annually depending assigned location dev10 
2026,linkedin_li-4392895907,scraped,Microservices Tech Lead – AI Engineer/Analyst - Vice President – TAMPA,coach, ensure appropriate functionalities e2e provide in-depth interpretive define issues solutions serve coach mid-level analysts allocating necessary qualifications relevant industry manager extensive micro-se
