period,uid,source,title,matched_sub,context_200c
2024,asaniczka_c51742ec1933717b,kaggle_asaniczka,Senior Systems Engineer Enterprise/Production Lead- TS/SCI Requi with Security Clearance,stakeholder,nctionality features provide bring interacting customer on-prem cloud-based systems matrixed member stakeholder systems developed expertise systems closely systems software counterparts ensure sustainability sys
2024,arshkon_3902348205,kaggle_arshkon,AI Engineer,stakeholders,ility application including end show finished software technologies including generative scientists stakeholders identify requirements solutions implement software architectures handle large volumes maintain fram
2024,asaniczka_6be93edc30066ae5,kaggle_asaniczka,Cyber Systems Engineer IV - DAO-R,stakeholders, sponsored overall posture operate ato rmf manage/track customer sponsored milestones poams various stakeholders isso/isse/issm/sca authorization screen requests ensure sponsorship owner identification facilitate
2024,arshkon_3895276816,kaggle_arshkon,Infrastructure Engineer,initiatives,lting desired experienceangular/javascriptc#development java/c# javajava microservices doingconsult initiatives broad large-scale engineering.review analyze multi-faceted larger longer-term challenges require in
2024,asaniczka_5928041602f0437c,kaggle_asaniczka,Sr. Java Developer - Telecom,stakeholders, approvals detailed maintain documentation practices guidelines related observability non-technical stakeholders
2024,asaniczka_acb13795385a7870,kaggle_asaniczka,Senior Software Engineer,cross-functional, software talented retailmenot role ground-up rewrite loyalty systems back retailmenot.com talented cross-functional teams implement solutions providing retailmenot customers loyalty program maintain program cashback
2024,asaniczka_4bbcf240a7f5cb32,kaggle_asaniczka,Senior C++/Python Software Engineer (Onsite),end-to-end,summary provides end-to-end solutions systems on-orbit sensors keep customers informed ahead stations receive amounts algorithm
2024,asaniczka_d2310e7561368b0c,kaggle_asaniczka,Founding Fullstack Engineer,end-to-end,evant artifacts communicate receive feedback rest features roadmap others importance ahead features end-to-end extremely backend bug-free ongoing maintainer owner documenting keep others informed whatever neede
2024,asaniczka_3580aa3a4abd3186,kaggle_asaniczka,Senior Frontend Engineer,ownership,tform charge web-platform role closely management software features capabilities armed atk software ownership ios android application ability understand communicate capabilities specific limitations capabiliti
2024,asaniczka_50fa1bbe5d8fff63,kaggle_asaniczka,Senior System Engineer,cross-functional,g completing activities completion dhf deliverables including documentation management requirements cross-functional activities including assembly solutions program quote plan/maintain schedule programs specification
2024,asaniczka_241445105df3591a,kaggle_asaniczka,Senior Software Engineer - Adobe Experience Manager,stakeholders,ware lifecycle including implementation qa creates improves address maintainability scalability shc stakeholders understand software requirements ensure application ui meets functional requirements develops funct
2026,linkedin_li-4402042014,scraped,Full Stack Developer /  Software Engineer TS/SCI + Poly,stakeholders,ware location meade ts/sci poly required summary global adding full-stack exciting services closely stakeholders capture requirements solutions customer supported automate enable metadata closely customers delive
2026,linkedin_li-4393076460,scraped,Data Engineer (10+ Years Only )(Python/AWS services),cross-functional,ponsibilities maintain pipelines etl/elt structured unstructured multiple solutions services ensure cross-functional teams including analysts scientists required proficiency hands-on services glue redshift emr etc sq
2026,linkedin_li-4374178227,scraped,"Data Engineer I (On-Site in Malvern, PA)",stakeholders,ensure manage sql nosql databases ensure monitor database queries speed efficiency closely analysts stakeholders define requirements ensure accessibility maintain semantic models reports workflows ensuring well-s
2026,linkedin_li-4393884663,scraped,Databricks Data Engineer with DevOps Skills,cross-functional,nes lakehouse driving ci/cd deployment practices role requires pyspark sql services tooling closely cross-functional teams deliver high-performance solutions responsibilities maintain etl/elt pipelines high-performan
2026,linkedin_li-4385565439,scraped,"Sr. Front End Engineer, Sponsored Products and Brands",initiatives,es think requires customer obsession bias dive insisting highest standards earning responsibilities initiatives highly visible front-end architect front-end systems playing role shaping overall user closely desi
2026,linkedin_li-4398300001,scraped,Director Controls and Software Development Engineer,ownership,thing entrepreneurs seeking director software teams multi-level plc direction high-performing rigor ownership predictable execution ensuring systems robust aligned customer role software teams defining structu
2026,linkedin_li-4390925107,scraped,Snowflake (Data Engineer),initiatives,summary seeking oia role involves designing implementing optimizing solutions repository initiatives ensure closely cross-functional teams onboard pipelines responsibilities implement solutions cross-
2026,linkedin_li-4397950266,scraped,Software Engineering Manager,stakeholders,n-top prefer continuous want continuous dabble spend supporting teams deliver objectives coordinate stakeholders directly manage deliver impactful valuable features cloudability help operate cloudability help cus
2026,linkedin_li-4385257803,scraped,Principal I&C Parts Product Engineer,initiatives,g teaming relationships developing assessments competitor analyses global responsibilities identify initiatives offerings pursue include obsolescence management program ongoing execution various stakeholders con
2026,linkedin_li-4326523160,scraped,"Senior Tactical C2 Software Engineer, Android",stakeholders,rs making sure meeting users requirements directly alongside backgrounds engaging internal external stakeholders c2 software every customer company reward opportunity unbounded c2 software openings web/cloud reac
2026,linkedin_li-4364406319,scraped,Software Engineer- Cloud Solutions,cross-functional,lement steps improve application availability stay date trends proactively identify diagnose issues cross-functional teams define features deliver requirements management issues agreed slas/slos expected rotations ha
2026,linkedin_li-4345464460,scraped,"Senior Software Engineer, Advertising",stakeholders, highly ships continuously adding features existing systems elevating usability scalability closely stakeholders external deliver exceptional back end services role role user apis campaigns candidate endless curi
2026,linkedin_li-4388957272,scraped,"Software Engineer III, Search",stakeholders,sted us role postings reflect salary include bonus responsibilities write participate reviews peers stakeholders decide amongst available technologies review developed provide feedback ensure practices e.g style 
2026,linkedin_li-4389861908,scraped,Senior Mainframe Software Engineer,initiatives,ponsibilities share practices lessons learned validation verification junior methodology principles initiatives initiatives promoting practices reduction contribute retrospectives address impediments productivit
2026,linkedin_li-4394479584,scraped,Software Engineer,cross-functional,ftware systems small software located chantilly va seal position management java software alongside cross-functional solutions allow stakeholders member software involved entire lifecycle conceptualization customers 
2026,linkedin_li-4384290516,scraped,Staff Software Engineer,stakeholders,agement review refine requirement customers expectations problems customers need solved interaction stakeholders peers toolkit bachelor degree degree distributed software systems passion software willing constant
2026,linkedin_li-4394666609,scraped,Data Engineer,stakeholders,on ability clearly explain teammates customers quickly technologies qualifications directly clients stakeholders cross-functional teams consulting services management including governance management familiarity d
2026,linkedin_li-4270561419,scraped,Senior iOS Engineer,cross-functional,role supports us-based remote hybrid in-office looking ios cross-functional scrum account account features ios write tests in-house systems backend come help clients prospecti
2026,linkedin_li-4359840058,scraped,"Staff, Software Engineer",stakeholders,cd pipelines efficiency conduct reviews defect management maintain software monitor provide updates stakeholders mitigate risks ensure timely implement telemetry validate functionality software bring expertise so
2026,linkedin_li-4391660228,scraped,Software Developer - Confidential Computing Platform,ownership,oard workloads enforce consistent procedures contribute inclusion respect software/security end end ownership environments java preferably services libraries ci/cd jenkins including policy enforcement hands ex
2026,linkedin_li-4362179119,scraped,"Senior Software Engineer, Infrastructure, Google Cloud NetInfra",stakeholders,sted us role postings reflect salary include bonus responsibilities write participate reviews peers stakeholders decide amongst available technologies review developed provide feedback ensure practices e.g style 
2026,linkedin_li-4365190171,scraped,"Software Engineer, Machine Learning",cross-functional,vements techniques optimization models pipelines understand implement papers ml/dl challenges teams cross-functional translate requirements solutions experiments analyze results kpis excited applying concrete problem
2026,linkedin_li-4388264993,scraped,Senior Full-Stack UI Developer,ownership,seeking full-stack ui expertise backend-for-frontend bff architectures centennial role ownership user-facing spanning front-end ui-focused backend services enable closely management designers back
2026,linkedin_li-4388203249,scraped,Software Engineer Lead - Automation Anywhere/Python/JAVA,initiatives,red facilitates provides colleagues reviews documentation software applies principles methodologies initiatives capabilities employees reputation continue upon expect employees customer knowledgeable values prac
2026,linkedin_li-4373033390,scraped,"Sr. Software Engineer, Adobe Firefly",stakeholders,illions opportunity looking end joining highly collaborative application end closely internal teams stakeholders role architect maintain user-facing user-centric detail invite constructive naturally always bias t
