period,uid,source,title,matched_sub,context_200c
2024,asaniczka_69498abc13f7a4d5,kaggle_asaniczka,Senior Software Engineer,management,oftware excellent written oral communication interpersonal demonstrated oriented/regulated adhering management
2024,asaniczka_0a578a3be67fefd7,kaggle_asaniczka,Senior Systems Engineer,manager,inux servers including midrange servers implementation ha clusters including powerha logical volume manager lvm including implementation volume logical volumes file systems ability monitor relates end-user a
2024,asaniczka_e1b8204f37792b5e,kaggle_asaniczka,Senior PHP Engineer,teams,p onsite php crucial role designing developing maintaining ensuring robust closely cross-functional teams entire software ideation deployment responsibilities maintain high-quality php adhering standards p
2024,asaniczka_a932562eb3d74437,kaggle_asaniczka,Sr DevOps Engineer,teams,duration months responsibilities implement maintain software qa teams automate streamline release teams ensure software lifecycle implement continuous continuous deploym
2024,asaniczka_1266750b160cd90d,kaggle_asaniczka,Software Architect,management,ent implementation ensure technology adheres regulatory requirements evaluate technologies required management customer requirements closely assurance/compliance ensure meets regulatory requirements closely def
2024,asaniczka_65ee5719351f3ca9,kaggle_asaniczka,AI Systems Engineer,teams,cifically llm technologies encompassing front-end back-end aspects collaboratively cross-functional teams translate solutions llms utilize front-end frameworks like back-end technologies llm functionalitie
2024,asaniczka_43cdaa7e0b850a0d,kaggle_asaniczka,Embedded Software Engineer,teams,res framework analyze anomalies arise activities participate scrum ceremonies dsu refinement review teams necessary communicate accomplishments term goals clearly communicates conveys verbally writing unde
2024,asaniczka_c7a9692593969d51,kaggle_asaniczka,Senior Systems engineer,stakeholder,ilities include limited iterative definition assessments requirements elicitation interaction broad stakeholder foundational documentation including alternatives functional requirements accordance homeland dhs p
2024,arshkon_3901392844,kaggle_arshkon,Sr. Data Engineer,stakeholders, systems activities must equal opportunity laws hipaa erisa regulations appropriate functions users stakeholders determine requirements martsdesign pipelines transferring several mannercombine raw various explore
2024,asaniczka_3990a5f4e988591b,kaggle_asaniczka,Staff Software Engineer - Top Secret Clearance Required,teams,eviews software related software additional documents responsibilities include active participation teams ipt reviews reviews required selected individual participate reviews ensure system/software require
2024,asaniczka_c2cbd35994e4b161,kaggle_asaniczka,Senior Back End Engineer,mentoring,back end renowned transforming renting designing implementing documenting back-end services website mentoring junior collaborating stakeholders practices ensure feasibility application maximum speed scalabilit
2024,asaniczka_5b8d5115e0ef0655,kaggle_asaniczka,Senior Infrastructure Engineer,coordinate,ems u-m services including ultrapure di chilled acid neutralization scrubbed exhaust systems become coordinate lnf regarding additional elements lnf including limited management interlocks non-lnf receiving lnf
2024,asaniczka_f6d82b1b5f47089f,kaggle_asaniczka,Lead Java Developer,stakeholders,seeking java position stakeholders proficiency different stages software including requirements elicitation application definition imp
2024,asaniczka_cccdd91049ba6fb9,kaggle_asaniczka,Senior Azure Cloud Infrastructure Engineer,management,monitor management services azure databases perform virtualization systems disaster services requirements azure prem m
2024,asaniczka_b831d53791699496,kaggle_asaniczka,Senior Software Engineer,teams,rious characters writing driver/middleware software individual produce programs activities expected teams expected directly management direction responsibilities write animatronics figures and/or exhibits 
2026,linkedin_li-4399709466,scraped,"(USA) Senior, Software Engineer- Front End (JavaScript, React)",teams, coding/configuration understand technologies solutions deployed azure gcp collaboratively software teams improve consumption ensure policy requirements properly components/application development/configur
2026,linkedin_li-4334761015,scraped,Senior Backend Software Engineer,teams,iver high-availability high-scalability services cloud-native peers continuous improvements closely teams throughout lifecycle systems participate on-call rotation bachelor degree related backend tech stac
2026,linkedin_li-4393167123,scraped,Staff Software Engineer IOS,teams,role help used millions customers internal used teams closely backend deliver high-quality operational workflows role driving direction ensuring ios andr
2026,linkedin_li-4396736804,scraped,Machine Learning Engineer,teams,s delivers results opportunity solutions graph reinforcement interpretable closely cross-functional teams systems relationships decision-making provide transparent explainable role emphasizes hands-on expe
2026,linkedin_li-4397606718,scraped,AI/ML Engineer,stakeholders, familiarity mlops practices deployment excellent problem-solving ability communicate non-technical stakeholders related languages libraries pandas javascript sagemaker deployment quantitative/statistical/ml/ai m
2026,linkedin_li-4334673182,scraped,Senior Software Engineer - eCommerce,teams,e typescript storefront speed seo accessibility backend services graphql rest apis cross-functional teams including junior contribute abilities required qualifications software bachelors degree proficiency
2026,linkedin_li-4390247205,scraped,"Full Stack Developer (Python/JavaScript)-Onsite, NJ",management, consistent ui/ux write maintainable well-documented testable following industry practices database management maintain database schemas mysql and/or write sql queries procedures database migrations perform que
2026,linkedin_li-4389595235,scraped,Machine Learning Engineer (GoLang),teams,strates appropriate models toolchains deliver outputs flexible apis ui workflows customers internal teams visualize metadata trigger monitor results downstream emphasizes modularity scalability extensibili
2026,linkedin_li-4384718466,scraped,Machine Learning Engineer,teams,provides hands-on expertise designing implementing scaling solutions collaborating cross-functional teams capabilities llms including use retrieval workflows robust eval frameworks agent cost efficiency ll
2026,linkedin_li-4381777010,scraped,Senior Systems Engineer,management,ide enhancements update documentation provide alternatives similar evaluation methodologies program management software implement practices ensuring degree rigor assigned tasks communicate effectively internal 
2026,linkedin_li-4387786160,scraped,364 - Senior Systems Engineer,management,nts means packed ability every looking motivated systems exciting mitigations defining implementing management framework perform extraction closely manage maintain deployment ensure perform validation sustainme
2026,linkedin_li-4377505723,scraped,"Software Engineer, Financial Systems",teams,ically eliminating manual slows ai-driven closes books faster eliminates repetitive workflows gives teams real-time without intervention architect systems thousands transactions monthly audit-ready enablin
2026,linkedin_li-4393875772,scraped,Cloud Engineer,management,n reusable systems multi-cloud environments must-haves terragrunt terraform structuring refactoring management ansible configuration management hands-on kubernetes workloads gcp azure maintain standardized terr
2026,linkedin_li-4397870439,scraped,"Software Development Engineer II, Amazon Leo",management, existing systems software related occupational qualifications software including standards reviews management bachelor degree
2026,linkedin_li-4390802847,scraped,Machine Learning Engineer,mentoring, efficiently orders magnitude explore state-of-the-art techniques demonstrate craft operate minimal mentoring junior fully exploit environments e.g distributed clusters gpu small teams necessary providing revi
2026,linkedin_li-4387956183,scraped,Senior Software Engineer,stakeholders,seeking software contribute rapidly responsibilities stakeholders determine user requirements various scenarios identification dependencies documents services implem
2026,linkedin_li-4398942945,scraped,Cloud Software Engineer (Charlotte On-site),teams,esidence looking software passionate self-service solutions role apis services adoption application teams ensuring compliant environments practices services principles deliver solutions efficiency candidat
2026,linkedin_li-4388739126,scraped,Software Engineer,stakeholders,ating maintainable workflows need rpa expertise provide structured looking analytical communication stakeholders teams effectively responsibilities rpa workflows automate back-office capabilities pipelines handle
2026,linkedin_li-4394670771,scraped,Senior Machine Learning Engineer,teams,d e.g image-to-text parsing pytorch-based pipelines large-scale datasets high-performance inference teams models systems ensuring scalability robustness efficiency closely in-house define curate high-quali
2026,linkedin_li-4396762221,scraped,"Staff Software Engineer, AI Studio",teams,studio no-code builder helps organizations ai-powered workflows directly happens enables teams automate routine surface coordinate execution workflows looking software help studio role operate i
2026,linkedin_li-4368872404,scraped,Senior Machine Learning Engineer,management,nt tune cuda kernels gpu-accelerated maximize throughput minimize latency inference tracking robust management handling large volumes metadata streams tight compute constraints profile perf valgrind nvprof nsig
2026,linkedin_li-4397054279,scraped,Test Engineer,leading,e industry help clients anticipate offerings solutions competitive clients giving see many industry-leading organizations including companies us numerous ecosystem disruptor mindset enabled us sustain recogn
2026,linkedin_li-4397633065,scraped,"Senior Software Engineer, Mobile (Android), Platforms and Devices",teams,stems visualization debugging year role developing accessible technologies software specific switch teams fast-paced need versatile display qualities enthusiastic problems full-stack continue push technolo
2026,linkedin_li-4395420729,scraped,Software Engineer - AI/ML,teams,t relational nosql databases event-driven services message queues containerize kubernetes/openshift teams ci/cd pipelines contribute workflow particularly required qualifications server-side hands-on ai/ml
2026,linkedin_li-4393887132,scraped,RedHat Software Engineer,teams,ntation images runtime monitor systems events cause maintain documentation internal external audits teams deployments configuration management qualifications need bs/ba ms/ma lieu degree clearance u.s citi
