spec,definition,side,definition_label,metric,arshkon_mean,asaniczka_mean,pooled_2024_mean,scraped_2026_mean,cross_period_diff_pooled_to_scraped,cross_period_diff_arshkon_to_scraped,within_2024_diff_asaniczka_minus_arshkon,signal_to_noise_abs
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,ai_requirement_count,0.12921348314606743,0.028708133971291867,0.07493540051679587,0.5782918149466192,0.5033564144298233,0.4490783318005518,-0.10050534917477556,5.0082549691410225
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,soft_skill_count,0.6573033707865169,0.45933014354066987,0.5503875968992248,0.7597864768683275,0.20939887996910267,0.10248310608181055,-0.19797322724584704,1.057713120517387
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,org_scope_count,0.4438202247191011,0.4880382775119617,0.46770025839793283,0.6103202846975089,0.14262002629957604,0.16650005997840778,0.04421805279286062,3.225380071973754
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,management_strong_count,0.056179775280898875,0.04784688995215311,0.05167958656330749,0.06583629893238434,0.014156712369076847,0.009656523651485463,-0.008332885328745765,1.6988968179174095
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,management_broad_count,0.5617977528089888,0.507177033492823,0.5322997416020672,0.7206405693950177,0.18834082779295058,0.15884281658602895,-0.054620719316165856,3.448157222221132
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,education_level_score,0.2247191011235955,0.24401913875598086,0.2351421188630491,0.4181494661921708,0.18300734732912172,0.1934303650685753,0.01930003763238536,9.482227486543154
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,requirement_breadth,6.308988764044944,6.148325358851674,6.222222222222222,7.93950177935943,1.717279557137208,1.6305130153144862,-0.1606634051932696,10.68867895007834
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,credential_stack_depth,2.3258426966292136,2.248803827751196,2.2842377260981914,2.670818505338078,0.38658077923988676,0.3449758087088646,-0.07703886887801747,5.0179965629037815
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,tech_density,5.600700236427207,6.695220034263586,6.1917974915894884,6.720883831664536,0.5290863400750476,1.1201835952373287,1.0945197978363783,0.4833958610167979
llm_text_no_aggregators,J2,junior,seniority_final in entry/associate,scope_density,0.5329850802762234,0.6263997552286281,0.5834338323823025,0.63649130277107,0.053057470388767514,0.10350622249484664,0.09341467495240474,0.5679778944346867
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,tech_count,5.108695652173913,4.9528888888888885,4.994801819363222,6.382843526608419,1.388041707245197,1.2741478744345063,-0.15580676328502463,8.908738478226308
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,ai_requirement_count,0.10144927536231885,0.05422222222222222,0.06692657569850552,0.5146942017474185,0.447767626048913,0.4132449263850997,-0.04722705314009663,9.481168022926042
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,soft_skill_count,0.5507246376811594,0.48444444444444446,0.50227420402859,0.6068308181096108,0.1045566140810208,0.05610618042845139,-0.06628019323671497,1.577494104575168
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,org_scope_count,0.5676328502415459,0.6071111111111112,0.5964912280701754,0.8832406671961874,0.28674943912601203,0.3156078169546416,0.039478260869565296,7.26347698226681
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,management_strong_count,0.07729468599033816,0.10844444444444444,0.10006497725795971,0.10166799046862589,0.0016030132106661793,0.024373304478287727,0.03114975845410628,0.051461497302713884
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,management_broad_count,0.6666666666666666,0.7333333333333333,0.7153996101364523,0.9880857823669579,0.2726861722305056,0.32141911570029125,0.06666666666666665,4.090292583457585
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,education_level_score,0.2826086956521739,0.48355555555555557,0.4294996751137102,0.6735504368546466,0.24405076174093637,0.39094174120247266,0.20094685990338168,1.2145039830842825
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,requirement_breadth,7.475845410628019,7.416,7.432098765432099,9.249404289118347,1.8173055236862483,1.773558878490328,-0.05984541062801885,30.366664788751727
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,credential_stack_depth,2.9468599033816427,3.032,3.00909681611436,3.5718824463860206,0.5627856302716605,0.6250225430043779,0.08514009661835731,6.610112656958351
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,tech_density,6.057274648935571,5.989307082647582,6.007590755450201,6.128268525902379,0.1206777704521782,0.07099387696680814,-0.06796756628798839,1.7755199581642966
llm_text_no_aggregators,J3,junior,yoe_extracted <= 2,scope_density,0.5406222016828428,0.5989510043057946,0.5832602152961116,0.7822872848178651,0.19902706952175353,0.24166508313502233,0.058328802622951814,3.412157640339394
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,tech_count,5.206611570247934,4.922192410885397,4.991898148148148,6.579399141630901,1.5875009934827533,1.3727875713829674,-0.28441915936253714,5.581554340575321
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,ai_requirement_count,0.1192443919716647,0.06669221924108854,0.07957175925925926,0.575107296137339,0.4955355368780798,0.4558629041656743,-0.05255217273057616,9.429401509592862
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,soft_skill_count,0.6210153482880756,0.48217707934074355,0.5162037037037037,0.6188060866172455,0.10260238291354173,-0.0022092616708301316,-0.13883826894733203,0.7390064979307953
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,org_scope_count,0.6446280991735537,0.5783825220390955,0.5946180555555556,0.9047990635973469,0.3101810080417913,0.26017096442379317,-0.06624557713445822,4.6822900706596435
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,management_strong_count,0.08146399055489964,0.09965504024530472,0.09519675925925926,0.11041747951619196,0.015220720256932704,0.028953488961292323,0.01819104969040508,0.8367147864458264
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,management_broad_count,0.7201889020070839,0.7267152165580683,0.7251157407407407,0.9828326180257511,0.25771687728501036,0.2626437160186672,0.006526314550984402,39.48888385193408
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,education_level_score,0.26564344746162927,0.45994633959371406,0.4123263888888889,0.5673039406944986,0.15497755180560974,0.30166049323286936,0.1943028921320848,0.7976080546462367
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,requirement_breadth,7.708382526564344,7.327711766960522,7.421006944444445,9.448692937963324,2.0276859935188796,1.7403104113989798,-0.3806707596038228,5.326613464163001
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,credential_stack_depth,3.0165289256198347,2.9854350325795322,2.9930555555555554,3.5598907530238004,0.5668351974682451,0.5433618274039658,-0.03109389304030241,18.229791835121464
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,tech_density,6.229458923260768,6.034745442498219,6.082466020682791,6.337032065196709,0.2545660445139184,0.1075731419359407,-0.19471348076254902,1.3073878784199793
llm_text_no_aggregators,J4,junior,yoe_extracted <= 3,scope_density,0.6062917186449799,0.5832711714594399,0.5889130706105257,0.7947110034206024,0.20579793281007674,0.18841928477562253,-0.02302054718554003,8.939749830939956
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,tech_count,5.961879895561358,5.245244098097639,5.3742129499107225,7.376966292134831,2.002753342224109,1.4150863965734732,-0.7166357974637192,2.7946599225326882
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,ai_requirement_count,0.1237597911227154,0.06348842539537015,0.07433511887980453,0.5578651685393259,0.48353004965952134,0.4341053774166105,-0.06027136572734525,8.022550075385844
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,soft_skill_count,0.6422976501305483,0.47983039193215676,0.509068696551076,0.6159176029962546,0.10684890644517864,-0.02638004713429365,-0.16246725819839153,0.65766424342992
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,org_scope_count,0.6788511749347258,0.6300710520284208,0.6388497321680293,1.0164794007490636,0.3776296685810343,0.3376282258143378,-0.04878012290630496,7.741466115334956
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,management_strong_count,0.18903394255874673,0.1586064634425854,0.16408232308993514,0.2543071161048689,0.09022479301493375,0.06527317354612217,-0.030427479116161338,2.9652404877343748
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,management_broad_count,0.9211488250652742,0.8146917258766904,0.8338502020486797,1.200561797752809,0.36671159570412926,0.27941297268753473,-0.10645709918858381,3.444688973297278
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,education_level_score,0.25430809399477805,0.42482236992894795,0.394135889484071,0.4044943820224719,0.010358492538400876,0.15018628802769385,0.1705142759341699,0.06074853546221525
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,requirement_breadth,8.30130548302872,7.515814806325922,7.657175077530307,10.221161048689138,2.5639859711588313,1.9198555656604182,-0.785490676702798,3.264183837192702
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,credential_stack_depth,2.9002610966057443,2.8515929406371763,2.8603514707264357,3.454307116104869,0.5939556453784332,0.5540460194991246,-0.048668155968567994,12.204194581813116
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,tech_density,7.427297168298945,6.79865446439518,6.911787701682625,6.8988408796332195,-0.012946822049405782,-0.5284562886657254,-0.6286427039037648,0.02059488159014367
llm_text_no_aggregators,S1,senior,seniority_final in mid-senior/director,scope_density,0.6512033042430524,0.614350583910823,0.6209827575257294,0.869789612008294,0.24880685448256457,0.21858630776524157,-0.036852720332229416,6.7513836764167285
llm_text_no_aggregators,S2,senior,seniority_final = director,tech_count,5.666666666666667,3.1774193548387095,3.581081081081081,9.026785714285714,5.445704633204633,3.3601190476190466,-2.4892473118279574,2.187691278134042
llm_text_no_aggregators,S2,senior,seniority_final = director,ai_requirement_count,0.08333333333333333,0.14516129032258066,0.13513513513513514,0.7232142857142857,0.5880791505791505,0.6398809523809523,0.061827956989247326,9.511541044149736
llm_text_no_aggregators,S2,senior,seniority_final = director,soft_skill_count,1.0,0.6612903225806451,0.7162162162162162,0.6785714285714286,-0.037644787644787625,-0.3214285714285714,-0.33870967741935487,0.11114175399889678
llm_text_no_aggregators,S2,senior,seniority_final = director,org_scope_count,0.4166666666666667,0.8870967741935484,0.8108108108108109,1.3482142857142858,0.537403474903475,0.9315476190476191,0.4704301075268817,1.1423662437948154
llm_text_no_aggregators,S2,senior,seniority_final = director,management_strong_count,0.16666666666666666,0.14516129032258066,0.14864864864864866,0.375,0.22635135135135134,0.20833333333333334,-0.021505376344086002,10.525337837837847
llm_text_no_aggregators,S2,senior,seniority_final = director,management_broad_count,0.8333333333333334,1.096774193548387,1.054054054054054,1.625,0.570945945945946,0.7916666666666666,0.26344086021505364,2.1672642029784903
llm_text_no_aggregators,S2,senior,seniority_final = director,education_level_score,0.3333333333333333,0.6129032258064516,0.5675675675675675,0.3125,-0.25506756756756754,-0.020833333333333315,0.2795698924731183,0.9123570686070684
llm_text_no_aggregators,S2,senior,seniority_final = director,requirement_breadth,8.416666666666666,6.0,6.391891891891892,12.294642857142858,5.9027509652509655,3.8779761904761916,-2.416666666666666,2.4425176407935036
llm_text_no_aggregators,S2,senior,seniority_final = director,credential_stack_depth,3.25,3.161290322580645,3.175675675675676,3.5892857142857144,0.41361003861003853,0.3392857142857144,-0.08870967741935498,4.662513162513154
llm_text_no_aggregators,S2,senior,seniority_final = director,tech_density,4.7901618693267904,2.9878912604810965,3.2801513592128306,6.426739946414949,3.146588587202118,1.6365780770881582,-1.802270608845694,1.7459024032009398
llm_text_no_aggregators,S2,senior,seniority_final = director,scope_density,0.2728093253113762,0.7647563772079008,0.6849811796030589,0.9749451523539209,0.28996397275086194,0.7021358270425446,0.4919470518965246,0.589421100569686
llm_text_no_aggregators,S3,senior,raw title senior regex,tech_count,6.0,5.271040344786305,5.3932237169905335,7.316677208517816,1.9234534915272823,1.3166772085178158,-0.7289596552136954,2.638628184386171
llm_text_no_aggregators,S3,senior,raw title senior regex,ai_requirement_count,0.13198573127229488,0.06368969232611038,0.07513702042850025,0.5511279780729497,0.47599095764444943,0.4191422468006548,-0.0682960389461845,6.969525099684302
llm_text_no_aggregators,S3,senior,raw title senior regex,soft_skill_count,0.6361474435196195,0.47851071471327666,0.5049327354260089,0.6232342399325321,0.11830150450652321,-0.012913203587087363,-0.15763672880634283,0.7504691666867621
llm_text_no_aggregators,S3,senior,raw title senior regex,org_scope_count,0.6860879904875149,0.6281575481862803,0.6378674638764325,1.0257221168037107,0.3878546529272783,0.33963412631619583,-0.057930442301234564,6.695178519619427
llm_text_no_aggregators,S3,senior,raw title senior regex,management_strong_count,0.1967895362663496,0.161019992816952,0.16701544593921275,0.2624920936116382,0.09547664767242547,0.06570255734528863,-0.03576954344939759,2.6692162791368657
llm_text_no_aggregators,S3,senior,raw title senior regex,management_broad_count,0.9363852556480381,0.8174308631629355,0.8373692077727952,1.214842926417879,0.37747371864508383,0.27845767076984096,-0.11895439248510264,3.1732642297539124
llm_text_no_aggregators,S3,senior,raw title senior regex,education_level_score,0.2609988109393579,0.41865198132407516,0.3922272047832586,0.4168247944339026,0.02459758965064396,0.15582598349454468,0.15765317038471727,0.15602343797222124
llm_text_no_aggregators,S3,senior,raw title senior regex,requirement_breadth,8.350178359096313,7.537531425835029,7.673741903338316,10.195024246257644,2.521282342919328,1.8448458871613305,-0.8126469332612842,3.102555660674202
llm_text_no_aggregators,S3,senior,raw title senior regex,credential_stack_depth,2.9179548156956003,2.849395426792769,2.8608868958644744,3.4796542272823108,0.6187673314178364,0.5616994115867104,-0.06855938890283131,9.025274894074837
llm_text_no_aggregators,S3,senior,raw title senior regex,tech_density,7.3732611822879495,6.846030278080777,6.93440121787913,6.768512940141216,-0.16588827773791426,-0.6047482421467336,-0.5272309042071726,0.3146406563313469
llm_text_no_aggregators,S3,senior,raw title senior regex,scope_density,0.6595040063061768,0.6143992563415756,0.6219594147312576,0.8734892988657037,0.2515298841344461,0.21398529255952692,-0.04510474996460123,5.576571964856249
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,tech_count,5.7150979153506,5.11028228755302,5.223990498812351,7.343526510480888,2.1195360116685364,1.6284285951302877,-0.6048156277975796,3.5044332756195007
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,ai_requirement_count,0.08528111181301326,0.05660377358490566,0.06199524940617577,0.49617755856966705,0.43418230916349126,0.4108964467566538,-0.0286773382281076,15.140258336038139
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,soft_skill_count,0.6114971572962729,0.475647213690215,0.501187648456057,0.6202219482120839,0.11903429975602686,0.00872479091581102,-0.13584994360605784,0.8762189854211972
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,org_scope_count,0.6171825647504738,0.6390229632879918,0.6349168646080761,0.9802712700369913,0.34535440542891527,0.3630887052865175,0.021840398537517958,15.812642101546693
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,management_strong_count,0.17056222362602652,0.14874945151382185,0.1528503562945368,0.23526510480887794,0.08241474851434114,0.06470288118285142,-0.02181277211220467,3.7782794451984616
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,management_broad_count,0.8142766898294378,0.8002047681731753,0.8028503562945368,1.1595561035758324,0.35670574728129556,0.3452794137463946,-0.014071921656262476,25.348758754817936
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,education_level_score,0.2640555906506633,0.4131929208717274,0.3851543942992874,0.2991368680641184,-0.086017526235169,0.03508127741345507,0.14913733022106407,0.5767672393468926
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,requirement_breadth,8.27605811749842,7.615182097411145,7.739429928741092,10.334155363748458,2.5947254350073656,2.0580972462500373,-0.6608760200872759,3.926190928617298
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,credential_stack_depth,3.118761844598863,3.057773877431622,3.0692399049881236,3.587916152897657,0.5186762479095335,0.4691543082987941,-0.060987967167240864,8.504566917064516
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,tech_density,7.291529969925531,6.496029573389353,6.645587427037424,6.9671377687503515,0.3215503417129275,-0.3243922011751792,-0.7955003965361778,0.4042114160006004
llm_text_no_aggregators,S4,senior,yoe_extracted >= 5,scope_density,0.57817916532754,0.5907052083935915,0.588350252791031,0.8432490190377488,0.2548987662467178,0.26506985371020886,0.01252604306605154,20.34950422113366
