spec,definition,side,definition_label,source_group,n,yoe_known_share,llm_text_share,aggregator_share,tech_count_mean,tech_count_median,tech_count_p75,ai_requirement_count_mean,ai_requirement_count_median,ai_requirement_count_p75,soft_skill_count_mean,soft_skill_count_median,soft_skill_count_p75,org_scope_count_mean,org_scope_count_median,org_scope_count_p75,management_strong_count_mean,management_strong_count_median,management_strong_count_p75,management_broad_count_mean,management_broad_count_median,management_broad_count_p75,education_level_score_mean,education_level_score_median,education_level_score_p75,requirement_breadth_mean,requirement_breadth_median,requirement_breadth_p75,credential_stack_depth_mean,credential_stack_depth_median,credential_stack_depth_p75,tech_density_mean,tech_density_median,tech_density_p75,scope_density_mean,scope_density_median,scope_density_p75
llm_text_company_cap50,J4,junior,yoe_extracted <= 3,pooled_2024,3402,1.0,1.0,0.06584362139917696,5.087595532039977,4.0,8.0,0.08877131099353322,0.0,0.0,0.5188124632569077,0.0,1.0,0.58994708994709,0.0,1.0,0.09171075837742504,0.0,0.0,0.7087007642563198,1.0,1.0,0.38947677836566724,0.0,0.0,7.50734861845973,7.0,10.0,2.990593768371546,3.0,4.0,6.40233743660244,4.8758874828447,9.152229459067382,0.5927958069384864,0.0,1.0172939979654119
llm_text_company_cap50,J4,junior,yoe_extracted <= 3,scraped_2026,2404,1.0,1.0,0.08527454242928452,6.840266222961731,6.0,10.0,0.5752911813643927,0.0,0.0,0.6805324459234608,0.0,1.0,0.8814475873544093,1.0,1.0,0.10524126455906822,0.0,0.0,0.9388519134775375,1.0,1.0,0.42803660565723795,0.0,0.0,9.703826955074875,9.0,13.0,3.530782029950083,4.0,4.0,6.7104259795760965,5.649717514124294,9.116150315374426,0.7593441055722483,0.6655592469545958,1.229257694774936
llm_text_company_cap50,S1,senior,seniority_final in mid-senior/director,arshkon,2073,0.678726483357453,1.0,0.07718282682103232,5.931017848528702,5.0,8.0,0.12542209358417752,0.0,0.0,0.6367583212735166,0.0,1.0,0.6661842739990352,0.0,1.0,0.18427399903521466,0.0,0.0,0.8991799324650265,1.0,1.0,0.25615050651230103,0.0,0.0,8.244573082489147,8.0,11.0,2.8803666184274,3.0,4.0,7.588919912731049,6.145741878841089,9.737827715355806,0.6459875873197504,0.0,1.1235955056179776
llm_text_company_cap50,S1,senior,seniority_final in mid-senior/director,asaniczka,8744,0.7573193046660567,1.0,0.0802836230558097,5.348924977127173,4.0,8.0,0.0705626715462031,0.0,0.0,0.4810155535224154,0.0,1.0,0.6196248856358646,0.0,1.0,0.1609103385178408,0.0,0.0,0.8027218664226898,1.0,1.0,0.37305580969807867,0.0,0.0,7.58703110704483,7.0,11.0,2.8309698078682524,3.0,4.0,7.14750077881247,5.2294418464735966,9.961813874071819,0.613226805092114,0.0,1.0593220338983051
llm_text_company_cap50,S1,senior,seniority_final in mid-senior/director,pooled_2024,10817,0.7422575575483036,1.0,0.07968937783119165,5.460478875843579,5.0,8.0,0.08107608394194324,0.0,0.0,0.5108625312008875,0.0,1.0,0.6285476564666729,0.0,1.0,0.1653878154756402,0.0,0.0,0.8212073587870944,1.0,1.0,0.3506517518720533,0.0,0.0,7.71304428214847,7.0,11.0,2.8404363501895165,3.0,4.0,7.232095570770795,5.4406964091403704,9.916094584286803,0.6195051726208086,0.0,1.0741138560687433
llm_text_company_cap50,S1,senior,seniority_final in mid-senior/director,scraped_2026,5435,0.7477460901563937,1.0,0.09990800367985281,7.508187672493101,7.0,11.0,0.5565777368905244,0.0,0.0,0.6263109475620975,0.0,1.0,1.0005519779208831,1.0,2.0,0.24857405703771848,0.0,0.0,1.1731370745170193,1.0,2.0,0.33670653173873044,0.0,0.0,10.297148114075437,10.0,14.0,3.407175712971481,3.0,4.0,7.3173076553617005,6.134969325153374,9.690776218283645,0.8664851877726515,0.7369196757553427,1.3888888888888888
llm_text_company_cap50,S2,senior,seniority_final = director,arshkon,13,1.0,1.0,0.07692307692307693,5.846153846153846,6.0,8.0,0.07692307692307693,0.0,0.0,1.0,1.0,1.0,0.38461538461538464,0.0,1.0,0.15384615384615385,0.0,0.0,0.8461538461538461,1.0,1.0,0.38461538461538464,0.0,0.0,8.615384615384615,9.0,12.0,3.3076923076923075,3.0,4.0,4.806063029525119,4.724409448818897,6.76328502415459,0.25182399259511645,0.0,0.5717552887364208
llm_text_company_cap50,S2,senior,seniority_final = director,asaniczka,62,0.8225806451612904,1.0,0.0967741935483871,3.3548387096774195,2.0,5.75,0.14516129032258066,0.0,0.0,0.6290322580645161,0.0,1.0,0.8709677419354839,1.0,1.75,0.16129032258064516,0.0,0.0,1.0806451612903225,1.0,2.0,0.5967741935483871,0.0,1.0,6.112903225806452,5.0,8.0,3.129032258064516,3.0,4.0,3.4356790711133125,2.064618951028687,5.50914876690533,0.7734367388628982,0.7747276751208599,1.2225279367315798
llm_text_company_cap50,S2,senior,seniority_final = director,pooled_2024,75,0.8533333333333334,1.0,0.09333333333333334,3.7866666666666666,3.0,6.0,0.13333333333333333,0.0,0.0,0.6933333333333334,0.0,1.0,0.7866666666666666,1.0,1.0,0.16,0.0,0.0,1.04,1.0,2.0,0.56,0.0,1.0,6.546666666666667,6.0,9.0,3.16,3.0,4.0,3.6732122905713593,2.7777777777777777,5.8131689120369625,0.6830238628431494,0.6724949562878278,1.0975609756097562
llm_text_company_cap50,S2,senior,seniority_final = director,scraped_2026,109,0.7064220183486238,1.0,0.01834862385321101,9.284403669724771,9.0,14.0,0.7431192660550459,0.0,0.0,0.6972477064220184,0.0,1.0,1.385321100917431,1.0,2.0,0.4036697247706422,0.0,1.0,1.651376146788991,2.0,2.0,0.29357798165137616,0.0,0.0,12.63302752293578,13.0,18.0,3.6422018348623855,4.0,4.0,6.524855234845699,6.4655172413793105,9.124087591240874,1.0010474943159513,0.8532423208191127,1.563314226159458
llm_text_company_cap50,S3,senior,raw title senior regex,arshkon,1800,0.6822222222222222,1.0,0.06666666666666667,5.9783333333333335,5.0,9.0,0.1361111111111111,0.0,0.0,0.6333333333333333,0.0,1.0,0.6811111111111111,0.0,1.0,0.19277777777777777,0.0,0.0,0.9216666666666666,1.0,1.0,0.2638888888888889,0.0,0.0,8.318888888888889,8.0,11.0,2.911111111111111,3.0,4.0,7.504793183373699,6.097560975609756,9.60055622924026,0.6606555232779727,0.0,1.1560693641618498
llm_text_company_cap50,S3,senior,raw title senior regex,asaniczka,8373,0.7549265496237908,1.0,0.08157171861937179,5.369879374178908,5.0,8.0,0.07070345157052431,0.0,0.0,0.4789203391854771,0.0,1.0,0.6194912217843067,0.0,1.0,0.16350173175683747,0.0,0.0,0.8060432342051833,1.0,1.0,0.36474381941956285,0.0,0.0,7.604203989012301,7.0,11.0,2.828018631314941,3.0,4.0,7.191903247564928,5.305039787798409,9.975062344139651,0.6161072924568292,0.0,1.0582010582010584
llm_text_company_cap50,S3,senior,raw title senior regex,pooled_2024,10173,0.7420623218323011,1.0,0.0789344342868377,5.477538582522363,5.0,8.0,0.08227661456797405,0.0,0.0,0.5062420131721223,0.0,1.0,0.6303941806743341,0.0,1.0,0.1686818047773518,0.0,0.0,0.8265015236410105,1.0,1.0,0.34689865329794556,0.0,0.0,7.730659589108424,7.0,11.0,2.8427209279465253,3.0,4.0,7.247265666168662,5.44464609800363,9.925558312655086,0.6239896099126493,0.0,1.075268817204301
llm_text_company_cap50,S3,senior,raw title senior regex,scraped_2026,4759,0.7524690060937171,1.0,0.08867409119562933,7.424669048119353,7.0,11.0,0.5475940323597395,0.0,0.0,0.6322756881697835,0.0,1.0,1.0105064089094347,1.0,2.0,0.2574070182811515,0.0,0.0,1.188064719478882,1.0,2.0,0.3511241857533095,0.0,0.0,10.24795125026266,10.0,14.0,3.4303425089304476,3.0,4.0,7.150214899150114,6.026113157013726,9.523809523809526,0.8711627094877518,0.744047619047619,1.4054813773717498
llm_text_company_cap50,S4,senior,yoe_extracted >= 5,arshkon,1750,1.0,1.0,0.096,5.653714285714286,5.0,8.0,0.08228571428571428,0.0,0.0,0.5994285714285714,0.0,1.0,0.5971428571428572,0.0,1.0,0.1657142857142857,0.0,0.0,0.7988571428571428,1.0,1.0,0.2622857142857143,0.0,0.0,8.180571428571428,7.0,11.0,3.097142857142857,3.0,4.0,7.3364280651994696,5.739704523404389,9.715814203628746,0.5657043220870873,0.0,0.9808736840385275
llm_text_company_cap50,S4,senior,yoe_extracted >= 5,asaniczka,6872,1.0,1.0,0.06621071012805588,5.2245343422584405,4.0,8.0,0.059953434225844,0.0,0.0,0.4783178114086147,0.0,1.0,0.6375145518044237,0.0,1.0,0.14828288707799767,0.0,0.0,0.7887077997671711,1.0,1.0,0.3738358556461001,0.0,0.0,7.7162398137369035,7.0,11.0,3.0506402793946448,3.0,4.0,6.761213834884941,4.82858635032548,9.569377990430622,0.5945737855651406,0.0,1.040853711411724
llm_text_company_cap50,S4,senior,yoe_extracted >= 5,pooled_2024,8622,1.0,1.0,0.07225701693342612,5.311644630016238,4.0,8.0,0.06448619809788912,0.0,0.0,0.5028995592669914,0.0,1.0,0.6293203433078172,0.0,1.0,0.1518209232196706,0.0,0.0,0.7907678032938993,1.0,1.0,0.3511946184180005,0.0,0.0,7.810484806309441,7.0,11.0,3.060078868012062,3.0,4.0,6.87796457752591,5.050505050505051,9.591504878289149,0.5887141751398806,0.0,1.0323913278595682
llm_text_company_cap50,S4,senior,yoe_extracted >= 5,scraped_2026,4366,1.0,1.0,0.13559322033898305,7.535272560696289,7.0,11.0,0.5020613834173157,0.0,0.0,0.6229958772331654,0.0,1.0,0.9578561612459917,1.0,2.0,0.2260650480989464,0.0,0.0,1.1232249198350894,1.0,2.0,0.2620247366010078,0.0,0.0,10.48557031607879,10.0,14.0,3.5664223545579476,4.0,4.0,7.637792190717508,6.451612903225806,10.151293603902406,0.8429780712844657,0.7029877845679726,1.3368983957219251
