status,term,category,category_note,doc_prev_2024,doc_prev_2026,prev_ratio_2026_to_2024,z_b_minus_a,count_2024,count_2026,distinct_companies_total,likely_boilerplate_or_noise
accelerating_2026,llm,ai_tool,,0.009476427386875147,0.06547056971986151,6.9087818696883865,12.132402394682877,72,957,478,False
accelerating_2026,maintainability,sys_design,,0.02013740819710969,0.06074913440352534,3.016730544909182,7.637426114478438,95,664,508,False
accelerating_2026,enabling,noise,uncategorized_or_context_needed,0.018005212035062782,0.06032945126429546,3.350665970876199,7.950481754776212,83,635,479,True
accelerating_2026,workloads,tech_stack,,0.014214641080312722,0.059175322631413285,4.162983947119924,10.49554706138828,75,805,434,False
accelerating_2026,latency,sys_design,,0.015399194503672116,0.05560801594795929,3.6110990048667104,8.582602398267184,80,668,403,False
accelerating_2026,high-impact,noise,uncategorized_or_context_needed,0.0035536602700781805,0.054244045745462176,15.264274472773057,9.777082450992827,15,560,383,True
accelerating_2026,mission-critical,boilerplate,,0.011608623548922056,0.05225055083412024,4.5010117361392155,9.196762462414018,51,590,345,True
accelerating_2026,production-grade,org_scope,,0.0035536602700781805,0.05088658063162312,14.319483789738747,9.777082450992827,15,560,398,False
accelerating_2026,layers,noise,uncategorized_or_context_needed,0.0111348021795783,0.05004721435316336,4.494665782653246,8.43359598190649,54,544,431,True
accelerating_2026,rag,ai_tool,,0.003316749585406302,0.04941768964431854,14.89943342776204,11.25734300675967,16,772,385,False
accelerating_2026,behavior,noise,uncategorized_or_context_needed,0.0144515517649846,0.048683244150666244,3.3687208780321676,8.058624703142987,68,578,330,True
accelerating_2026,agent,ai_tool,,0.0045013030087656955,0.04836848179624383,10.7454400874708,12.878839626843622,20,1021,358,False
accelerating_2026,ai-driven,org_scope,,0.005212035062781332,0.04815864022662889,9.239891836209116,9.992313485983525,25,574,371,False
accelerating_2026,eligible,noise,uncategorized_or_context_needed,0.011845534233593935,0.04763403630259155,4.021265344664778,8.745564841177124,56,576,218,True
accelerating_2026,ts/sci,credential,,0.013266998341625208,0.04763403630259155,3.5904154863078377,8.52895923572716,74,638,152,False
accelerating_2026,aligned,noise,uncategorized_or_context_needed,0.011608623548922056,0.04668974923932431,4.021988398758937,8.048089816983484,50,499,381,True
accelerating_2026,foundational,noise,uncategorized_or_context_needed,0.01279317697228145,0.04627006610009443,3.616776833490715,7.539022266063435,60,508,352,True
accelerating_2026,prompt,ai_tool,,0.006159677801468846,0.04574546217605708,7.426599840197575,9.341486861458762,59,636,359,False
accelerating_2026,contributions,noise,uncategorized_or_context_needed,0.014214641080312722,0.0453257790368272,3.1886685552407936,6.669811014354305,61,458,339,True
accelerating_2026,containerized,noise,uncategorized_or_context_needed,0.014214641080312722,0.04522085825201973,3.181287378029588,6.697264449211122,76,523,383,True
accelerating_2026,regulated,noise,uncategorized_or_context_needed,0.011845534233593935,0.04511593746721226,3.808687440982059,8.20753032890402,55,532,364,True
accelerating_2026,generative,ai_domain,,0.011608623548922056,0.044486412758367434,3.8321866990422238,8.020684990873036,109,750,326,False
accelerating_2026,event-driven,org_scope,,0.012556266287609572,0.04417165040394502,3.5178969123594706,8.00703248017764,61,544,380,False
accelerating_2026,inference,noise,uncategorized_or_context_needed,0.0028429282160625444,0.04154863078375826,14.61473087818697,11.287109766419809,16,777,267,True
accelerating_2026,rust,tech_stack,,0.011371712864250177,0.04144370999895079,3.644456248032735,7.19235880681602,80,571,251,False
accelerating_2026,ambiguous,noise,uncategorized_or_context_needed,0.00734423122482824,0.0407092645052985,5.543025983124676,8.06698157317781,33,428,317,True
accelerating_2026,ambiguity,noise,uncategorized_or_context_needed,0.012082444918265814,0.04039450215087609,3.3432390897813327,6.62832700924169,52,417,315,True
accelerating_2026,iterate,noise,uncategorized_or_context_needed,0.010424070125562663,0.04018466058126115,3.8549875525796202,6.881740095602368,49,419,308,True
accelerating_2026,infrastructure-as-code,noise,uncategorized_or_context_needed,0.011845534233593935,0.039555135872416325,3.3392445703493863,6.99868783071235,58,465,345,True
accelerating_2026,intersection,noise,uncategorized_or_context_needed,0.0037905709547500594,0.03913545273318644,10.324421624173748,8.170088718152947,16,383,291,True
accelerating_2026,context,noise,uncategorized_or_context_needed,0.01279317697228145,0.03882069037876403,3.034483964606722,7.655064883991545,58,507,334,True
accelerating_2026,owning,noise,uncategorized_or_context_needed,0.008291873963515755,0.03882069037876403,4.681775259678942,7.453724809380892,35,394,318,True
accelerating_2026,next-generation,noise,uncategorized_or_context_needed,0.012556266287609572,0.03840100723953415,3.058314180341012,5.513180633707154,62,398,265,True
accelerating_2026,polygraph,credential,,0.004975124378109453,0.03756164096107439,7.549889833175952,9.072508628693557,25,482,102,False
accelerating_2026,shaping,tech_stack,,0.009950248756218905,0.036932116252229565,3.7116776833490714,6.487313117370655,43,370,309,False
accelerating_2026,readiness,noise,uncategorized_or_context_needed,0.009950248756218905,0.03661735389780715,3.680044066729619,6.650821604586916,51,414,298,True
accelerating_2026,cross-functionally,org_scope,,0.009476427386875147,0.03630259154338474,3.8308309726156753,6.428324221968492,41,358,306,False
accelerating_2026,contracts,noise,uncategorized_or_context_needed,0.008054963278843875,0.03588290840415486,4.454757540409932,7.7701315564809255,38,428,236,True
accelerating_2026,experimentation,noise,uncategorized_or_context_needed,0.006870409855484482,0.03567306683453992,5.192276383054931,8.216802523923572,40,468,259,True
accelerating_2026,deeply,noise,uncategorized_or_context_needed,0.009002606017531391,0.03567306683453992,3.962526713384026,6.2839892895813225,44,363,263,True
accelerating_2026,trade-offs,noise,uncategorized_or_context_needed,0.007818052594171997,0.0339943342776204,4.348184393510173,7.022016500623284,33,358,255,True
accelerating_2026,export,noise,uncategorized_or_context_needed,0.010660980810234541,0.03357465113839052,3.1493022767810306,7.959649710096163,101,712,124,True
accelerating_2026,curiosity,tech_stack,,0.008765695332859511,0.03346973035358305,3.8182630222290284,6.289982342870153,40,346,269,False
accelerating_2026,excited,noise,uncategorized_or_context_needed,0.009002606017531391,0.033050047214353166,3.671164455046966,6.042248678124081,41,337,259,True
accelerating_2026,iteration,noise,uncategorized_or_context_needed,0.0040274816394219376,0.032420522505508344,8.049825029161807,7.714979247974413,17,346,249,True
accelerating_2026,modernization,noise,uncategorized_or_context_needed,0.010660980810234541,0.0322106809358934,3.021361871786801,6.581448114626725,58,440,261,True
accelerating_2026,production-ready,org_scope,,0.0045013030087656955,0.03189591858147099,7.085930122757318,7.364587969661856,19,325,253,False
accelerating_2026,tradeoffs,noise,uncategorized_or_context_needed,0.008054963278843875,0.03158115622704858,3.9207076598344726,6.79564572905879,35,353,251,True
accelerating_2026,focuses,noise,uncategorized_or_context_needed,0.00734423122482824,0.03137131465743364,4.271558682871851,6.292813412243434,31,307,266,True
accelerating_2026,telemetry,noise,uncategorized_or_context_needed,0.008765695332859511,0.031161473087818695,3.554934537937371,7.01372794377349,52,440,229,True
accelerating_2026,measurable,noise,uncategorized_or_context_needed,0.0042643923240938165,0.031056552303011225,7.282761515056133,7.697243704774806,18,347,237,True
accelerating_2026,thrives,noise,uncategorized_or_context_needed,0.003316749585406302,0.030846710733396284,9.30028328611898,7.177420711401248,14,298,252,True
accelerating_2026,schema,noise,uncategorized_or_context_needed,0.009713338071547027,0.030531948378973876,3.1433013196987494,6.168259047642914,45,361,278,True
accelerating_2026,onboarding,noise,uncategorized_or_context_needed,0.009002606017531391,0.029692582100514113,3.298220764375528,7.044335863588915,38,381,224,True
accelerating_2026,boundaries,noise,uncategorized_or_context_needed,0.009002606017531391,0.02864337425243941,3.181675861040704,5.176948177248965,41,294,238,True
accelerating_2026,faster,noise,uncategorized_or_context_needed,0.0035536602700781805,0.02853845346763194,8.030720805791628,7.32220245495134,15,311,235,True
accelerating_2026,stakeholder,org_scope,,0.006633499170812604,0.028433532682824468,4.2863550519357885,6.212738583338828,32,307,239,False
accelerating_2026,powers,noise,uncategorized_or_context_needed,0.005685856432125089,0.02644003777148253,4.65014164305949,6.223495896694981,24,273,209,True
accelerating_2026,genai,noise,uncategorized_or_context_needed,0.003316749585406302,0.02623019620186759,7.908404154863078,9.23861768619632,26,500,192,True
accelerating_2026,influencing,noise,uncategorized_or_context_needed,0.008528784648187633,0.02602035463225265,3.050886580631623,5.203752038745971,36,274,199,True
accelerating_2026,low-latency,sys_design,,0.005685856432125089,0.025495750708215296,4.484065155807365,6.28059989525585,27,289,208,False
accelerating_2026,gpu,noise,uncategorized_or_context_needed,0.006159677801468846,0.024971146784177944,4.053969637539042,8.146473372938596,44,480,154,True
accelerating_2026,throughput,noise,uncategorized_or_context_needed,0.008054963278843875,0.024866225999370474,3.087068821863023,5.241056088984475,37,280,212,True
accelerating_2026,operates,org_scope,,0.005922767116796968,0.024866225999370474,4.198413597733711,5.739990939088631,25,252,205,False
accelerating_2026,codebases,noise,uncategorized_or_context_needed,0.0042643923240938165,0.024761305214563004,5.806526072815024,6.173251243750525,23,266,184,True
accelerating_2026,ve,noise,uncategorized_or_context_needed,0.006633499170812604,0.024551463644948063,3.7011331444759206,6.851427269335823,37,365,210,True
accelerating_2026,spanning,noise,uncategorized_or_context_needed,0.006159677801468846,0.024341622075333122,3.9517687223069657,5.645005634543214,27,256,197,True
accelerating_2026,javascript/typescript,tech_stack,,0.006633499170812604,0.02413178050571818,3.6378659112370157,5.429745364451352,28,250,223,False
accelerating_2026,bias,noise,uncategorized_or_context_needed,0.0028429282160625444,0.02402685972091071,8.451447906830342,6.341425714987157,12,235,191,True
accelerating_2026,reasoning,noise,uncategorized_or_context_needed,0.005212035062781332,0.023921938936103244,4.5897501931496265,6.810816289022846,23,303,195,True
accelerating_2026,thoughtful,noise,uncategorized_or_context_needed,0.00544894574745321,0.023607176581680833,4.332430102229339,5.75321423354444,23,244,199,True
accelerating_2026,enables,noise,uncategorized_or_context_needed,0.006870409855484482,0.023607176581680833,3.4360652534922345,4.997936174928115,30,239,180,True
accelerating_2026,rigorous,tech_stack,,0.007107320540156361,0.023502255796873362,3.3067673906200823,4.829951989291684,31,236,198,False
accelerating_2026,reliably,noise,uncategorized_or_context_needed,0.002606017531390666,0.02297765187283601,8.817151686840072,6.417907211358063,12,240,184,True
accelerating_2026,next.js,noise,uncategorized_or_context_needed,0.004738213693437574,0.02276781030322107,4.805146364494807,6.543382708781341,31,321,212,True
accelerating_2026,fast-moving,noise,uncategorized_or_context_needed,0.0028429282160625444,0.022138285594376247,7.787141957821845,6.118870854975957,12,221,183,True
accelerating_2026,pragmatic,noise,uncategorized_or_context_needed,0.006870409855484482,0.021718602455146365,3.1611800332128555,4.483563067665899,33,230,186,True
accelerating_2026,ecosystems,sys_design,,0.003316749585406302,0.021718602455146365,6.548158640226629,6.0447622472040035,14,223,185,False
accelerating_2026,enablement,noise,uncategorized_or_context_needed,0.006159677801468846,0.021508760885531424,3.491864603762621,5.777765555266941,31,280,192,True
accelerating_2026,experiment,noise,uncategorized_or_context_needed,0.006396588486140725,0.021508760885531424,3.362536285104746,5.394683622439036,27,244,179,True
accelerating_2026,retrieval-augmented,noise,uncategorized_or_context_needed,0.001658374792703151,0.021298919315916483,12.843248347497639,6.343865046858276,7,233,176,True
accelerating_2026,fluency,noise,uncategorized_or_context_needed,0.006159677801468846,0.021089077746301543,3.42373066027457,4.9738430003638285,27,225,183,True
accelerating_2026,runbooks,noise,uncategorized_or_context_needed,0.0035536602700781805,0.020879236176686602,5.87541706011961,6.05863035394772,17,235,185,True
accelerating_2026,guardrails,noise,uncategorized_or_context_needed,0.001658374792703151,0.020879236176686602,12.590179414542021,6.640972975344083,7,258,169,True
accelerating_2026,semantic,noise,uncategorized_or_context_needed,0.004975124378109453,0.02077431539187913,4.175637393767706,6.489815116556695,28,305,185,True
accelerating_2026,outputs,noise,uncategorized_or_context_needed,0.004975124378109453,0.02056447382226419,4.133459238275102,5.331601528319459,24,228,176,True
accelerating_2026,runtime,noise,uncategorized_or_context_needed,0.0042643923240938165,0.02035463225264925,4.773161263246249,6.218494212149654,25,277,153,True
accelerating_2026,enterprise-grade,noise,uncategorized_or_context_needed,0.0028429282160625444,0.02024971146784178,7.122836008813346,5.859412640799056,13,209,166,True
accelerating_2026,fine-tuning,noise,uncategorized_or_context_needed,0.005212035062781332,0.019830028328611898,3.8046613443214006,5.570136480573739,26,248,178,True
accelerating_2026,correctness,noise,uncategorized_or_context_needed,0.0014214641080312722,0.019620186758996957,13.802801384954359,6.278893415827018,6,232,150,True
accelerating_2026,compliant,noise,uncategorized_or_context_needed,0.005922767116796968,0.019515265974189486,3.294957507082153,4.632381434443017,25,202,176,True
accelerating_2026,owns,noise,uncategorized_or_context_needed,0.005922767116796968,0.019305424404574546,3.2595278564683663,4.475447487489937,26,200,151,True
accelerating_2026,fastapi,tech_stack,,0.0035536602700781805,0.018885741265344664,5.314447592067989,5.779805961135194,17,220,170,False
accelerating_2026,repeatable,noise,uncategorized_or_context_needed,0.00544894574745321,0.018675899695729723,3.427433591985877,4.2500786119077265,25,187,177,True
accelerating_2026,safely,noise,uncategorized_or_context_needed,0.004975124378109453,0.018675899695729723,3.7538558388416745,4.801890448016085,25,209,138,True
accelerating_2026,lawful,noise,uncategorized_or_context_needed,0.0040274816394219376,0.01815129577169237,4.506859967783147,4.548981549428528,20,177,57,True
accelerating_2026,tracing,noise,uncategorized_or_context_needed,0.0028429282160625444,0.0180463749868849,6.347812401636764,5.812404424066129,12,203,160,True
accelerating_2026,high-throughput,noise,uncategorized_or_context_needed,0.002369106846718787,0.01794145420207743,7.573087818696884,5.690742689132086,11,193,147,True
accelerating_2026,expert-level,noise,uncategorized_or_context_needed,0.0042643923240938165,0.01762669184765502,4.133459238275102,4.640372573867952,21,185,163,True
accelerating_2026,validating,noise,uncategorized_or_context_needed,0.005685856432125089,0.017207008708425137,3.026282656594271,4.03450015097447,25,179,148,True
accelerating_2026,powered,noise,uncategorized_or_context_needed,0.0040274816394219376,0.01678732556919526,4.168194189857247,4.650520507415971,17,168,120,True
accelerating_2026,secrets,noise,uncategorized_or_context_needed,0.0028429282160625444,0.016472563214772848,5.79422411079635,5.8300892626416445,12,204,142,True
accelerating_2026,lineage,noise,uncategorized_or_context_needed,0.0035536602700781805,0.016052880075542966,4.517280453257791,5.09025686958146,18,191,151,True
accelerating_2026,well-tested,noise,uncategorized_or_context_needed,0.005212035062781332,0.015947959290735496,3.059833462099751,3.739784131133227,22,156,140,True
accelerating_2026,embed,noise,uncategorized_or_context_needed,0.0011845534233593934,0.015947959290735496,13.463267233238907,5.234618228409558,5,158,130,True
accelerating_2026,loops,noise,uncategorized_or_context_needed,0.0011845534233593934,0.015947959290735496,13.463267233238907,5.540705809548939,5,179,142,True
accelerating_2026,strict,noise,uncategorized_or_context_needed,0.0040274816394219376,0.015947959290735496,3.9597844803643842,4.575703085476223,17,165,133,True
accelerating_2026,internals,noise,uncategorized_or_context_needed,0.004975124378109453,0.015738117721120555,3.1633616619452316,4.1729531615418765,21,167,126,True
accelerating_2026,sits,noise,uncategorized_or_context_needed,0.0014214641080312722,0.015633196936313085,10.997954044696256,5.098434377743833,6,149,133,True
accelerating_2026,hardware/software,noise,uncategorized_or_context_needed,0.0040274816394219376,0.015633196936313085,3.881630839304561,4.154032550481445,20,162,121,True
accelerating_2026,strengthen,noise,uncategorized_or_context_needed,0.0021321961620469083,0.015528276151505612,7.282761515056133,5.089272340003402,9,155,122,True
accelerating_2026,combines,noise,uncategorized_or_context_needed,0.0042643923240938165,0.015528276151505612,3.6413807575280663,4.003925558848815,18,148,141,True
accelerating_2026,perception,noise,uncategorized_or_context_needed,0.001658374792703151,0.015318434581890673,9.237016052880076,7.084826411520035,10,288,78,True
accelerating_2026,early-stage,noise,uncategorized_or_context_needed,0.0035536602700781805,0.015108593012275733,4.251558073654391,4.584445102172741,16,161,136,True
accelerating_2026,substituted,noise,uncategorized_or_context_needed,0.004975124378109453,0.015108593012275733,3.0368271954674224,3.805461244899867,21,154,82,True
accelerating_2026,surface,noise,uncategorized_or_context_needed,0.004738213693437574,0.015108593012275733,3.1886685552407936,4.019933956658245,23,170,129,True
accelerating_2026,foundations,noise,uncategorized_or_context_needed,0.0042643923240938165,0.015003672227468262,3.5183611373413077,4.298233892670689,19,163,132,True
accelerating_2026,founding,noise,uncategorized_or_context_needed,0.0042643923240938165,0.015003672227468262,3.5183611373413077,4.786810257851212,21,191,132,True
accelerating_2026,detect,noise,uncategorized_or_context_needed,0.0042643923240938165,0.014898751442660792,3.493757213303956,4.360479494968463,18,161,132,True
accelerating_2026,benchmarking,noise,uncategorized_or_context_needed,0.0045013030087656955,0.01437414751862344,3.193330351374186,4.315928790681745,20,168,101,True
accelerating_2026,shipped,noise,uncategorized_or_context_needed,0.002606017531390666,0.014164305949008499,5.435230491887715,4.734759872581598,11,146,128,True
accelerating_2026,eliminate,noise,uncategorized_or_context_needed,0.0037905709547500594,0.014059385164201028,3.7090415486307835,3.965497661557201,16,138,108,True
accelerating_2026,hipaa,noise,uncategorized_or_context_needed,0.0045013030087656955,0.014059385164201028,3.1234034093732914,3.6201002498315082,22,152,123,True
accelerating_2026,security+,noise,uncategorized_or_context_needed,0.0040274816394219376,0.014059385164201028,3.490862634005444,3.84227215591599,20,151,77,True
accelerating_2026,gitops,noise,uncategorized_or_context_needed,0.0028429282160625444,0.014059385164201028,4.945388731507712,4.978960857550665,14,169,127,True
accelerating_2026,u.s.c,noise,uncategorized_or_context_needed,0.0014214641080312722,0.013954464379393558,9.816965690903368,5.943479064759536,6,205,35,True
accelerating_2026,itar,noise,uncategorized_or_context_needed,0.0028429282160625444,0.013849543594586088,4.871576959395656,5.584279882786442,21,227,62,True
accelerating_2026,conversational,noise,uncategorized_or_context_needed,0.003316749585406302,0.013849543594586088,4.175637393767706,5.250941248954905,17,194,120,True
accelerating_2026,paths,noise,uncategorized_or_context_needed,0.001658374792703151,0.013429860455356206,8.098205854579792,4.821011845543948,7,136,111,True
accelerating_2026,transparency,noise,uncategorized_or_context_needed,0.002606017531390666,0.013324939670548736,5.11314275903511,4.393054656151151,11,132,103,True
accelerating_2026,conform,noise,uncategorized_or_context_needed,0.002606017531390666,0.013324939670548736,5.11314275903511,4.053117614927157,13,128,46,True
accelerating_2026,spend,noise,uncategorized_or_context_needed,0.0040274816394219376,0.013220018885741265,3.2824529245125813,4.098139001561935,17,147,100,True
accelerating_2026,enforcement,noise,uncategorized_or_context_needed,0.002369106846718787,0.013220018885741265,5.580169971671388,4.894150444533595,11,153,109,True
accelerating_2026,indexing,noise,uncategorized_or_context_needed,0.0035536602700781805,0.013115098100933795,3.6905886056027697,4.24562069877272,16,148,128,True
accelerating_2026,publications,noise,uncategorized_or_context_needed,0.0042643923240938165,0.013115098100933795,3.075490504668975,3.5229765338065766,18,132,82,True
accelerating_2026,cuda,noise,uncategorized_or_context_needed,0.0021321961620469083,0.013010177316126324,6.101773161263246,5.049312099143374,12,164,91,True
accelerating_2026,enterprise-scale,noise,uncategorized_or_context_needed,0.001658374792703151,0.012905256531318854,7.781869688385268,4.71731344898541,7,131,106,True
accelerating_2026,rely,noise,uncategorized_or_context_needed,0.0037905709547500594,0.012905256531318854,3.404567988668555,3.18903866568825,19,126,106,True
accelerating_2026,production-quality,org_scope,,0.0021321961620469083,0.012905256531318854,6.052565313188542,4.590459354561772,9,132,107,False
accelerating_2026,linux-based,tech_stack,,0.003079838900734423,0.012905256531318854,4.190237524515145,4.164997438662407,13,132,112,False
accelerating_2026,queues,noise,uncategorized_or_context_needed,0.0037905709547500594,0.012905256531318854,3.404567988668555,3.594290153032542,17,130,121,True
accelerating_2026,iterating,noise,uncategorized_or_context_needed,0.003316749585406302,0.012695414961703913,3.8276676109537298,3.808548769693507,14,124,109,True
accelerating_2026,brings,noise,uncategorized_or_context_needed,0.003316749585406302,0.012695414961703913,3.8276676109537298,3.7782456334152075,14,123,119,True
accelerating_2026,personalized,noise,uncategorized_or_context_needed,0.0035536602700781805,0.012590494176896443,3.542965061378659,3.946477052161877,15,133,78,True
accelerating_2026,asylee,noise,uncategorized_or_context_needed,0.002369106846718787,0.012485573392088972,5.270160528800756,3.8491994155913654,13,121,26,True
accelerating_2026,combine,noise,uncategorized_or_context_needed,0.0040274816394219376,0.012485573392088972,3.100094428706327,3.434503080865839,17,125,112,True
accelerating_2026,slos,noise,uncategorized_or_context_needed,0.003316749585406302,0.012380652607281502,3.7327667610953728,4.474705964007782,14,148,113,True
accelerating_2026,hardening,noise,uncategorized_or_context_needed,0.002606017531390666,0.012275731822474031,4.710533092969353,4.4185721510810385,11,133,102,True
accelerating_2026,personalization,noise,uncategorized_or_context_needed,0.002369106846718787,0.012170811037666561,5.137299338999056,5.405439902713323,13,185,86,True
accelerating_2026,high-growth,noise,uncategorized_or_context_needed,0.002606017531390666,0.01206589025285909,4.630011159756202,4.2360061701599205,11,126,109,True
accelerating_2026,a/b,noise,uncategorized_or_context_needed,0.003079838900734423,0.011960969468051622,3.8836347788189154,4.0145039403353,14,131,95,True
accelerating_2026,simulations,noise,uncategorized_or_context_needed,0.0028429282160625444,0.011856048683244151,4.170365124331131,2.976591390480288,21,128,89,True
accelerating_2026,reason,noise,uncategorized_or_context_needed,0.002369106846718787,0.011751127898436681,4.960151085930123,4.471879458312788,10,131,95,True
accelerating_2026,high-scale,noise,uncategorized_or_context_needed,0.0011845534233593934,0.01164620711362921,9.83172804532578,4.74534704885387,5,129,87,True
accelerating_2026,posture,noise,uncategorized_or_context_needed,0.0037905709547500594,0.01154128632882174,3.0447355996222853,3.4669242243219345,17,126,102,True
accelerating_2026,rbac,noise,uncategorized_or_context_needed,0.002369106846718787,0.01154128632882174,4.871576959395657,4.393054656151151,11,132,103,True
accelerating_2026,sagemaker,noise,uncategorized_or_context_needed,0.0028429282160625444,0.01143636554401427,4.022741580107019,3.3616590078141955,18,127,103,True
accelerating_2026,wcag,noise,uncategorized_or_context_needed,0.0021321961620469083,0.01143636554401427,5.363655440142693,4.345977539150638,10,126,57,True
accelerating_2026,lakehouse,noise,uncategorized_or_context_needed,0.0021321961620469083,0.0113314447592068,5.314447592067989,4.933562728691635,14,167,113,True
accelerating_2026,iv,noise,uncategorized_or_context_needed,0.001658374792703151,0.011226523974399329,6.769593956562796,4.05729730212528,9,111,43,True
accelerating_2026,ranking,noise,uncategorized_or_context_needed,0.003079838900734423,0.011226523974399329,3.6451659766107363,3.7522949720612306,25,169,66,True
accelerating_2026,rigor,tech_stack,,0.0014214641080312722,0.011121603189591859,7.824047843877873,4.450694400419197,6,116,87,False
accelerating_2026,friction,noise,uncategorized_or_context_needed,0.0018952854773750297,0.011121603189591859,5.868035882908404,4.393366179009074,8,120,96,True
accelerating_2026,argocd,tech_stack,,0.0021321961620469083,0.011016682404784388,5.166824047843878,4.372557668272557,9,123,102,False
accelerating_2026,pain,noise,uncategorized_or_context_needed,0.002606017531390666,0.011016682404784388,4.227401493690445,3.645027217260388,12,110,104,True
accelerating_2026,reinforcement,noise,uncategorized_or_context_needed,0.002369106846718787,0.010911761619976918,4.605854579792258,4.846270433651033,10,147,87,True
accelerating_2026,looks,noise,uncategorized_or_context_needed,0.0011845534233593934,0.010911761619976918,9.211709159584515,4.3234062924177,5,108,93,True
accelerating_2026,root-cause,noise,uncategorized_or_context_needed,0.002606017531390666,0.010911761619976918,4.18714052708387,3.8700245316041504,11,113,103,True
accelerating_2026,scales,noise,uncategorized_or_context_needed,0.0035536602700781805,0.010806840835169447,3.0410450110166827,3.215790706303171,15,110,102,True
accelerating_2026,instrument,noise,uncategorized_or_context_needed,0.002606017531390666,0.010806840835169447,4.146879560477294,4.443909100232336,11,134,94,True
accelerating_2026,observable,noise,uncategorized_or_context_needed,0.0021321961620469083,0.010701920050361977,5.019200503619767,3.9450158760046694,9,107,99,True
accelerating_2026,heart,noise,uncategorized_or_context_needed,0.002606017531390666,0.010701920050361977,4.106618593870718,4.154817014005448,11,123,94,True
accelerating_2026,swe,noise,uncategorized_or_context_needed,0.0014214641080312722,0.010492078480747036,7.38117721120554,6.1120720335352905,8,214,50,True
accelerating_2026,criminal,noise,uncategorized_or_context_needed,0.0028429282160625444,0.010492078480747036,3.69058860560277,3.8597739901013903,12,117,65,True
accelerating_2026,authorizations,noise,uncategorized_or_context_needed,0.003316749585406302,0.010282236911132095,3.100094428706327,2.815166913791712,15,99,39,True
accelerating_2026,combining,noise,uncategorized_or_context_needed,0.0028429282160625444,0.010282236911132095,3.6167768334907144,3.3493583612102027,12,101,94,True
accelerating_2026,hpc,noise,uncategorized_or_context_needed,0.0028429282160625444,0.010282236911132095,3.6167768334907144,5.336508725532746,17,198,74,True
accelerating_2026,mlflow,noise,uncategorized_or_context_needed,0.001658374792703151,0.010282236911132095,6.200188857412654,4.334537785605124,7,114,99,True
accelerating_2026,operationalize,org_scope,,0.0021321961620469083,0.010177316126324625,4.773161263246249,3.9734532221024246,9,108,91,False
accelerating_2026,immigration,noise,uncategorized_or_context_needed,0.0021321961620469083,0.010177316126324625,4.773161263246249,4.636969958402537,9,134,33,True
accelerating_2026,timing,noise,uncategorized_or_context_needed,0.003316749585406302,0.010177316126324625,3.068460812086874,3.4669242243219345,17,126,84,True
accelerating_2026,safety-critical,noise,uncategorized_or_context_needed,0.0028429282160625444,0.010177316126324625,3.579870947434687,3.594290153032542,17,130,71,True
accelerating_2026,raising,noise,uncategorized_or_context_needed,0.001658374792703151,0.010177316126324625,6.136921624173748,4.003573836861116,7,101,90,True
accelerating_2026,must-have,noise,uncategorized_or_context_needed,0.003316749585406302,0.010177316126324625,3.068460812086874,2.335342769797359,18,99,66,True
disappearing_2026,experience.experience,credential,,0.011845534233593935,0.00010492078480747036,0.008857412653446648,-5.273830930000502,52,1,44,False
disappearing_2026,etc.experience,credential,,0.01468846244965648,0.00010492078480747036,0.00714307472052149,-5.679769737891563,69,1,57,False
