comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b,rank_in_direction
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,mvc,tech_stack,,-7.2384356654741335,-1.0458116382542437,arshkon_2024_heavy,90,99,6.022685448522769,2.0803869940089057,83,85,0.03325320512820513,0.012616891791598634,144,72,74,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,11
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,attention,soft_skill,,-7.217340388244879,-0.6364632718541197,arshkon_2024_heavy,202,337,13.517582895573325,7.081721383646477,198,327,0.07932692307692307,0.048537924892385335,408,159,258,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,12
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,website,noise,uncategorized_or_context_needed,-6.984088774918399,-1.3675860828828812,arshkon_2024_heavy,58,46,3.8812861779368957,0.9666444618627239,27,26,0.010817307692307692,0.003859284548018406,47,26,21,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,13
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,wordpress,noise,uncategorized_or_context_needed,-6.979085119129006,-2.353782083277867,arshkon_2024_heavy,38,11,2.542911633820725,0.231154110445434,17,8,0.006810897435897436,0.0011874721686210479,25,17,8,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,14
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,oral,soft_skill,,-6.746490509037047,-0.8410438015667516,arshkon_2024_heavy,110,149,7.36105999263894,3.1310874960336053,106,144,0.04246794871794872,0.02137449903517886,205,98,115,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,15
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,unix,tech_stack,,-6.497886150373423,-1.139511064306041,arshkon_2024_heavy,64,64,4.282798541171747,1.3448966425916158,53,61,0.02123397435897436,0.00905447528573549,93,46,51,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,16
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,laravel,tech_stack,,-6.422537193294259,-2.4955624716541713,arshkon_2024_heavy,32,8,2.1413992705858735,0.16811208032395197,19,7,0.007612179487179487,0.0010390381475434169,20,13,7,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,17
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,node.js,tech_stack,,-6.36849534364893,-0.531162222542056,arshkon_2024_heavy,217,403,14.521363803660455,8.468646046319082,164,332,0.06570512820512821,0.04928009499777349,376,126,265,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,18
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,interpersonal,soft_skill,,-6.231617537152043,-0.5549914285710171,arshkon_2024_heavy,192,348,12.848395623515241,7.3128754940919105,180,340,0.07211538461538461,0.050467567166394535,360,149,235,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,19
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,visualforce,tech_stack,,-6.156772035744082,-1.951190932082465,arshkon_2024_heavy,32,14,2.1413992705858735,0.29419614056691595,19,10,0.007612179487179487,0.0014843402107763098,20,11,10,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,20
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,jquery,tech_stack,,-6.099443726641512,-1.091472726432909,arshkon_2024_heavy,60,63,4.015123632348513,1.3238826325511217,55,56,0.022035256410256412,0.008312305180347335,102,53,51,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,21
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,azure,tech_stack,,-5.947515186158426,-0.21123361839435706,arshkon_2024_heavy,1075,2770,71.9376317462442,58.208807812168374,514,1348,0.20592948717948717,0.20008906041264657,1133,372,827,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,22
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,utilizing,noise,uncategorized_or_context_needed,-5.922282362054201,-0.626083864848094,arshkon_2024_heavy,140,236,9.368621808813197,4.959306369556583,111,213,0.04447115384615385,0.031616446489535405,250,92,163,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,23
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,scala,tech_stack,,-5.848306394091703,-0.716736256219006,arshkon_2024_heavy,108,166,7.227222538227323,3.4883256667220035,99,148,0.039663461538461536,0.021968235119489386,166,65,106,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,24
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,competent,noise,uncategorized_or_context_needed,-5.693617425748696,-1.52382248561665,arshkon_2024_heavy,34,23,2.2752367249974905,0.48332223093136195,24,17,0.009615384615384616,0.002523378358319727,30,19,11,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,25
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,abreast,noise,uncategorized_or_context_needed,-5.602782380739269,-1.1008482418570456,arshkon_2024_heavy,50,52,3.3459363602904273,1.092728522105688,49,52,0.019631410256410256,0.007718569096036812,76,43,34,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,26
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,skillsstrong,noise,uncategorized_or_context_needed,-5.598250943519181,-4.738790677477964,arshkon_2024_heavy,52,1,3.4797738147020447,0.021014010040493997,50,1,0.020032051282051284,0.00014843402107763098,46,45,1,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,27
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,json,noise,uncategorized_or_context_needed,-5.361656703917933,-0.6481364378205878,arshkon_2024_heavy,108,178,7.227222538227323,3.7404937872079316,95,164,0.03806089743589743,0.024343179456731482,210,87,133,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,28
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,problem-solving,soft_skill,,-5.351040124365863,-0.28294016934250266,arshkon_2024_heavy,496,1187,33.19168869408104,24.943629918066378,475,1119,0.19030448717948717,0.16609766958586908,1065,383,731,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,29
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,etc.experience,credential,,-5.248839266167251,-4.582616908691872,arshkon_2024_heavy,42,1,2.810586542643959,0.021014010040493997,35,1,0.014022435897435898,0.00014843402107763098,33,32,1,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,30
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,verbal,soft_skill,,-5.174824799884831,-0.34012163936946127,arshkon_2024_heavy,327,738,21.882423796299395,15.50833940988457,314,718,0.12580128205128205,0.10657562713373905,694,265,472,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,31
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,communication,soft_skill,,-5.141918560255392,-0.17673645383713144,arshkon_2024_heavy,1136,3032,76.0196741057985,63.7144784427778,968,2564,0.38782051282051283,0.3805848300430459,1990,753,1389,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,32
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,analytical,soft_skill,,-5.054985287634973,-0.3086708197874515,arshkon_2024_heavy,375,874,25.094522702178203,18.366244775391753,346,811,0.13862179487179488,0.12037999109395874,821,285,580,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,33
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,experience.experience,credential,,-5.0125024744739015,-4.464578412696467,arshkon_2024_heavy,36,1,2.4090741794091075,0.021014010040493997,34,1,0.013621794871794872,0.00014843402107763098,29,28,1,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,34
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,detailed,noise,uncategorized_or_context_needed,-4.950212842899963,-0.5122637665477541,arshkon_2024_heavy,140,265,9.368621808813197,5.568712660730909,127,240,0.050881410256410256,0.03562416505863144,295,107,203,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,35
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,j2ee,tech_stack,,-4.926066657616746,-1.1138320393184031,arshkon_2024_heavy,38,39,2.542911633820725,0.8195463915792659,35,36,0.014022435897435898,0.005343624758794715,56,31,28,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,36
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,according,noise,uncategorized_or_context_needed,-4.871041274796058,-0.9941330884407567,arshkon_2024_heavy,44,51,2.9444239970555763,1.0717145120651939,43,49,0.017227564102564104,0.007273267032803918,74,38,39,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,37
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,visually,noise,uncategorized_or_context_needed,-4.853035215306904,-2.118611560063341,arshkon_2024_heavy,19,7,1.2714558169103625,0.14709807028345798,18,7,0.007211538461538462,0.0010390381475434169,24,17,7,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,38
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,determine,noise,uncategorized_or_context_needed,-4.817223394666943,-0.6532239478951656,arshkon_2024_heavy,86,141,5.755010539699534,2.962975415709654,82,127,0.032852564102564104,0.018851120676859137,164,74,97,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,39
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,documenting,noise,uncategorized_or_context_needed,-4.792915568403662,-0.7717994148030405,arshkon_2024_heavy,64,93,4.282798541171747,1.9543029337659417,62,89,0.024839743589743588,0.013210627875909159,127,54,77,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,40
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,organize,noise,uncategorized_or_context_needed,-4.766209874863775,-1.0646178999725535,arshkon_2024_heavy,38,41,2.542911633820725,0.861574411660254,35,39,0.014022435897435898,0.005788926822027609,60,31,30,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,41
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,understand,noise,uncategorized_or_context_needed,-4.739097930728957,-0.324365837340455,arshkon_2024_heavy,300,688,20.075618161742565,14.45763890785987,270,599,0.10817307692307693,0.08891197862550096,606,229,408,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,42
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,principles,noise,uncategorized_or_context_needed,-4.730004056240101,-0.28827191940959196,arshkon_2024_heavy,374,890,25.027603974972397,18.702468936039658,304,774,0.12179487179487179,0.1148879323140864,717,253,499,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,43
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,migrate,noise,uncategorized_or_context_needed,-4.504752687242293,-1.8201518799406884,arshkon_2024_heavy,18,9,1.2045370897045538,0.189126090364446,18,9,0.007211538461538462,0.0013359061896986788,20,11,9,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,44
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,tasks,noise,uncategorized_or_context_needed,-4.489491008682928,-0.29377649659968874,arshkon_2024_heavy,325,769,21.74858634188778,16.159773721139885,268,645,0.10737179487179487,0.09573994359507199,646,229,450,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,45
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,industry,noise,uncategorized_or_context_needed,-4.486431868437956,-0.23848700970065195,arshkon_2024_heavy,484,1212,32.388663967611336,25.468980169078723,418,1003,0.1674679487179487,0.14887932314086388,913,346,616,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,46
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,following,noise,uncategorized_or_context_needed,-4.466806628578944,-0.26926418524302953,arshkon_2024_heavy,380,922,25.429116338207248,19.374917257335465,325,773,0.13020833333333334,0.11473949829300875,592,227,401,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,47
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,prioritize,noise,uncategorized_or_context_needed,-4.421518114786797,-0.5245509895014173,arshkon_2024_heavy,107,200,7.160303811021515,4.202802008098799,100,193,0.04006410256410257,0.02864776606798278,236,91,154,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,48
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,maximum,noise,uncategorized_or_context_needed,-4.419430462613109,-1.079711059298603,arshkon_2024_heavy,32,34,2.1413992705858735,0.7144763413767959,32,34,0.01282051282051282,0.005046756716639454,53,22,31,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,49
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,member,noise,uncategorized_or_context_needed,-4.401279070079919,-0.6370702074111936,arshkon_2024_heavy,75,125,5.018904540435641,2.62675125506175,64,110,0.02564102564102564,0.01632774231853941,129,54,81,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,50
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,overall,noise,uncategorized_or_context_needed,-4.36615725774341,-0.43815985296991755,arshkon_2024_heavy,145,296,9.70321544484224,6.220146971986224,129,277,0.051682692307692304,0.04111622383850379,313,114,213,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,51
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,angular,tech_stack,,-4.355531758052785,-0.3246424382566815,arshkon_2024_heavy,253,580,16.93043798306956,12.188125823486518,187,418,0.07491987179487179,0.06204542081044975,414,155,288,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,52
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,install,noise,uncategorized_or_context_needed,-4.344317713863979,-1.0778418531961265,arshkon_2024_heavy,31,33,2.074480543380065,0.693462331336302,29,30,0.011618589743589744,0.00445302063232893,53,28,25,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,53
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,up-to-date,noise,uncategorized_or_context_needed,-4.330051493736755,-0.7405644398607798,arshkon_2024_heavy,56,84,3.7474487235252787,1.7651768434014958,54,83,0.021634615384615384,0.012320023749443373,113,53,62,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,54
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,websites,noise,uncategorized_or_context_needed,-4.323336852377659,-1.0267895302917367,arshkon_2024_heavy,33,37,2.2083179977916823,0.777518371498278,23,22,0.00921474358974359,0.003265548463707882,45,23,22,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,55
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,properly,noise,uncategorized_or_context_needed,-4.316612865255974,-1.1764790594476207,arshkon_2024_heavy,27,26,1.8068056345568309,0.546364261052844,24,26,0.009615384615384616,0.003859284548018406,43,22,23,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,56
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,estimates,noise,uncategorized_or_context_needed,-4.293435948095577,-0.718228053689633,arshkon_2024_heavy,58,89,3.8812861779368957,1.8702468936039658,52,82,0.020833333333333332,0.012171589728365741,113,47,70,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,57
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,education/experience,credential,,-4.281602519639227,-1.1059949131915658,arshkon_2024_heavy,29,30,1.9406430889684478,0.63042030121482,21,28,0.008413461538461538,0.0041561525901736675,37,16,23,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,58
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,integration/continuous,noise,uncategorized_or_context_needed,-4.224084241856197,-0.9251524656880896,arshkon_2024_heavy,37,46,2.4759929066149162,0.9666444618627239,36,44,0.014423076923076924,0.006531096927415764,58,32,27,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,59
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,svn,noise,uncategorized_or_context_needed,-4.220329126418264,-1.1393446641275098,arshkon_2024_heavy,27,27,1.8068056345568309,0.5673782710933379,25,27,0.010016025641025642,0.004007718569096037,46,23,24,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,60
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,methodology,noise,uncategorized_or_context_needed,-4.1992334257672495,-0.5201336617347003,arshkon_2024_heavy,98,184,6.558035266169237,3.8665778474508956,92,166,0.03685897435897436,0.024640047498886746,198,78,131,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,61
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,internship,noise,uncategorized_or_context_needed,-4.186549178679227,-0.6258953091374782,arshkon_2024_heavy,70,118,4.6843109044065985,2.4796531847782917,68,98,0.027243589743589744,0.014546534065607837,58,20,41,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,62
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,shop,noise,uncategorized_or_context_needed,-4.163824737378754,-1.5379587976174758,arshkon_2024_heavy,18,12,1.2045370897045538,0.25216812048592796,15,10,0.006009615384615385,0.0014843402107763098,20,13,9,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,63
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,node,tech_stack,,-4.160305610197682,-0.8389404896551316,arshkon_2024_heavy,42,57,2.810586542643959,1.197798572308158,36,53,0.014423076923076924,0.007867003117114442,77,32,47,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,64
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,experienceexperience,credential,,-4.151367701747382,-5.9559225925052655,arshkon_2024_heavy,60,0,4.015123632348513,0.0,57,0,0.02283653846153846,0.0,53,53,0,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,65
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,word,noise,uncategorized_or_context_needed,-4.1346607126083175,-0.7165840173246245,arshkon_2024_heavy,54,83,3.6136112691136617,1.7441628333610018,53,82,0.02123397435897436,0.012171589728365741,110,50,63,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,66
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,functional,noise,uncategorized_or_context_needed,-4.103452153981966,-0.24350336509235238,arshkon_2024_heavy,389,969,26.031384883059527,20.36257572923868,315,783,0.12620192307692307,0.11622383850378507,698,255,492,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,67
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,bootstrap,noise,uncategorized_or_context_needed,-4.070969891041267,-0.9314552147001862,arshkon_2024_heavy,34,42,2.2752367249974905,0.8825884217007479,33,37,0.013221153846153846,0.005492058779872347,61,30,33,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,68
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,db,noise,uncategorized_or_context_needed,-4.070491567953495,-0.6750229742347811,arshkon_2024_heavy,58,93,3.8812861779368957,1.9543029337659417,50,80,0.020032051282051284,0.011874721686210479,102,42,65,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,69
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,soap,noise,uncategorized_or_context_needed,-4.070491567953495,-0.6750229742347811,arshkon_2024_heavy,58,93,3.8812861779368957,1.9543029337659417,53,84,0.02123397435897436,0.012468457770521003,103,39,67,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,70
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,xml,noise,uncategorized_or_context_needed,-4.041015709958939,-0.587224510131044,arshkon_2024_heavy,73,128,4.885067086024024,2.6897932851832316,69,113,0.027644230769230768,0.016773044381772302,146,57,99,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,71
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,scrum,method,,-4.032735549092944,-0.3880849864262954,arshkon_2024_heavy,155,333,10.372402716900325,6.997665343484502,135,299,0.054086538461538464,0.044381772302211665,311,116,212,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,72
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,involved,noise,uncategorized_or_context_needed,-3.9907753614252073,-0.908307446479478,arshkon_2024_heavy,34,43,2.2752367249974905,0.9036024317412419,31,42,0.012419871794871794,0.006234228885260502,60,25,38,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,73
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,jsp,noise,uncategorized_or_context_needed,-3.9647076664203382,-1.4817882504376243,arshkon_2024_heavy,17,12,1.1376183624987453,0.25216812048592796,15,12,0.006009615384615385,0.001781208252931572,23,12,12,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,74
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,html5,tech_stack,,-3.961167700378269,-0.583230551009092,arshkon_2024_heavy,71,125,4.751229631612406,2.62675125506175,68,113,0.027243589743589744,0.016773044381772302,147,60,93,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,75
section_filtered_arshkon_vs_scraped_llm_excl_agg_cap50,section_filtered_req_resp_pref,1,assure,noise,uncategorized_or_context_needed,-3.9415678823452405,-1.2377787843822254,arshkon_2024_heavy,21,19,1.4052932713219795,0.39926619076938596,17,15,0.006810897435897436,0.002226510316164465,30,16,14,arshkon_2024,scraped_2026,2496,6737,149435,475873,1511,2723,76
